scorer,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,804.88696,782.4753,0.8084662,784.0717,628.54645,0.90127605,765.73096,467.1913,0.9405879,760.6786,336.96854,0.86778355,752.376,177.39432,0.91297126
1,805.08044,782.62,0.8178966,784.09827,628.6042,0.89348686,765.8584,467.46152,0.92195386,760.7416,336.95178,0.8797462,752.4661,177.33955,0.9103286
2,805.2156,782.73035,0.8055447,784.27527,628.67505,0.8986443,765.90717,467.45892,0.9375301,760.72015,337.02557,0.8778033,752.5743,177.51117,0.9098085
3,805.50476,782.81946,0.7987462,784.96497,628.65295,0.9129634,766.5071,467.66486,0.959202,761.17804,337.04095,0.87360793,753.01965,177.5686,0.9264345
4,805.8546,782.84814,0.799057,785.13245,628.6287,0.9269199,766.7286,467.80066,0.96146464,761.6554,336.99734,0.86841327,753.4101,177.50487,0.9351101
5,805.92957,782.836,0.8178943,785.19727,628.67633,0.92946404,766.7475,467.85422,0.96807396,761.5711,337.07928,0.88547903,753.06433,177.82768,0.9260904
6,805.91614,782.8757,0.818031,785.2358,628.7044,0.93819696,766.79626,467.88477,0.9660238,761.5537,337.0688,0.8827734,753.0885,177.65833,0.91966885
7,805.897,782.9029,0.81615067,785.18317,628.78455,0.9329318,766.74585,467.95105,0.96458125,761.51337,337.131,0.88458997,752.9332,177.71391,0.9206365
8,805.93243,782.97943,0.8130343,785.1244,628.8284,0.9295773,766.702,467.98224,0.96070695,761.492,337.18,0.89015007,752.84985,177.80598,0.9233434
9,805.8795,782.8465,0.8186345,785.1689,628.7348,0.9367835,766.6556,467.9805,0.9608217,761.2275,337.2685,0.8829537,752.76154,177.73328,0.9098189
10,805.8092,782.7185,0.82206875,785.19165,628.6549,0.9358894,766.73755,467.89233,0.961305,761.1301,337.218,0.87551713,752.7144,177.71301,0.9179737
11,805.7699,782.6499,0.82193655,785.1901,628.6274,0.9348086,766.69214,467.78012,0.955139,761.1394,337.21143,0.87607896,752.6445,177.6805,0.921423
12,805.698,782.5525,0.8121075,785.17926,628.5337,0.9245366,766.6166,467.7173,0.9441013,761.05804,337.12726,0.87146324,752.59863,177.65268,0.9225575
13,805.72687,782.6266,0.80857736,785.08105,628.5465,0.9351002,766.5269,467.65857,0.93892014,761.0048,337.1803,0.87710553,752.6456,177.69374,0.9288496
14,805.7369,782.5869,0.81164145,785.08997,628.5522,0.93411213,766.5221,467.67352,0.9469445,761.0268,337.26056,0.8772964,752.647,177.76715,0.92958176
15,805.75916,782.66785,0.80541265,785.0586,628.58496,0.9371714,766.50543,467.6649,0.9475881,761.0157,337.31622,0.87581474,752.6636,177.76807,0.9238252
16,805.75323,782.6499,0.8071565,785.01324,628.65594,0.93360794,766.5633,467.6656,0.9505835,760.99023,337.37778,0.87868017,752.7845,177.749,0.927706
17,805.6261,782.61383,0.81726,784.99677,628.60675,0.9316375,766.52466,467.61237,0.95186687,760.92084,337.28238,0.8794031,752.7461,177.69041,0.9191278
