timestamp,raw,volts,angle
182126191451,2960,0.555,-132.7130110294529
182126214566,2930,0.5493750000000001,-133.05934888913242
182126237455,2986,0.559875,-132.41285155106394
182126261586,2952,0.5535,-132.8053677920341
182126284881,2965,0.5559375,-132.65528805283964
182126307512,2964,0.55575,-132.66683264816228
182126331227,2940,0.55125,-132.94390293590592
182126354788,2976,0.558,-132.52829750429046
182126377140,2948,0.55275,-132.85154617332472
182126400445,2953,0.5536875,-132.79382319671146
182126424195,2967,0.5563125,-132.63219886219431
182126445280,2970,0.556875,-132.59756507622637
182126467802,2940,0.55125,-132.94390293590592
182126490302,2980,0.55875,-132.48211912299985
182126513053,2943,0.5518125,-132.90926914993796
182126535077,2964,0.55575,-132.66683264816228
182126557287,2966,0.556125,-132.64374345751696
182126581064,2937,0.5506875,-132.97853672187387
182126604863,2980,0.55875,-132.48211912299985
182126626671,2942,0.551625,-132.9208137452606
182126649131,2961,0.5551875000000001,-132.70146643413023
182126672687,2958,0.554625,-132.7361002200982
182126695200,2973,0.5574375,-132.5629312902584
182126717397,2922,0.547875,-133.15170565171366
182126740327,2987,0.5600625,-132.4013069557413
182126763415,2953,0.5536875,-132.79382319671146
182126785678,2951,0.5533125,-132.81691238735675
182126808772,2968,0.5565,-132.62065426687167
182126831470,2927,0.5488125,-133.0939826751004
182126853216,2975,0.5578125,-132.5398420996131
182126875527,2950,0.553125,-132.8284569826794
182126898591,2953,0.5536875,-132.79382319671146
182126922343,2962,0.5553750000000001,-132.68992183880758
182126944429,2971,0.5570625,-132.58602048090373
182126965441,2934,0.550125,-133.01317050784183
182126986830,2969,0.5566875,-132.60910967154902
182127009634,2940,0.55125,-132.94390293590592
182127031586,2962,0.5553750000000001,-132.68992183880758
182127054002,2937,0.5506875,-132.97853672187387
182127074468,2976,0.558,-132.52829750429046
182127095711,2941,0.5514375,-132.93235834058328
182127119412,2969,0.5566875,-132.60910967154902
182127142583,2963,0.5555625,-132.67837724348493
