scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1143.6409,472.22528,0.42012554,934.0373,437.54453,0.8981676,879.1041,291.70905,0.6465905,852.0831,156.77208,1.0,1059.2837,412.6537,0.21724863
1,1143.4607,471.97562,0.42788607,934.09204,437.41678,0.8872717,879.151,291.83264,0.61844206,851.88544,156.85562,1.0,1521.4503,16.903267,0.24501826
2,1143.3304,472.95575,0.40102702,933.87714,438.05194,0.89655024,878.9995,291.79617,0.65933484,851.921,156.80432,1.0,1521.218,17.4555,0.37022552
3,1142.9569,472.78735,0.4199826,933.9796,438.03503,0.88916886,879.04877,291.8852,0.6478374,851.9575,156.8619,1.0,1330.4532,392.22366,0.25404704
4,1143.3717,472.14725,0.42826164,933.8338,438.33383,0.88744557,879.1004,291.8536,0.6736731,851.93896,156.83488,1.0,1330.2986,392.18573,0.2796857
5,1143.4569,471.95456,0.41575953,933.9874,438.11407,0.9002078,878.5585,291.8923,0.6799046,851.7743,156.63301,1.0,1028.4016,377.51984,0.2526906
6,1143.5657,472.20212,0.41850656,933.76056,438.3821,0.9034196,878.55005,291.7412,0.6835674,851.6762,156.6958,1.0,1028.3237,377.55804,0.27130136
7,1143.4039,472.17624,0.41428402,933.7227,438.4131,0.9081826,878.5198,291.96127,0.6486089,851.65845,156.5877,1.0,1028.2273,377.50043,0.22994027
8,1143.4868,471.9891,0.4257818,933.50037,438.4963,0.9364507,878.5628,291.8233,0.6516939,851.5991,156.46051,1.0,1059.4495,413.07715,0.24381675
9,1143.15,473.16507,0.44225636,933.81635,438.3151,0.8986982,878.4886,291.85977,0.65118146,851.21857,156.78693,1.0,1059.5042,413.06708,0.23724021
10,1143.3689,472.5414,0.42526412,933.8308,438.38986,0.89156854,878.4499,291.8894,0.664714,850.9241,156.95909,1.0,1059.4899,413.11218,0.23983052
11,1143.3866,473.2224,0.42390263,933.6367,438.63242,0.8898917,878.32574,292.18555,0.67515665,851.0303,157.1345,1.0,1059.461,413.1504,0.2425334
12,1143.4294,472.18436,0.4313088,933.4509,438.77744,0.90370303,878.34106,292.38934,0.6455211,850.9388,157.1532,1.0,879.96954,290.52682,0.24526942
13,1143.0964,472.47885,0.45947203,933.6143,438.85562,0.91733986,878.6295,292.56064,0.63788354,851.0545,157.15347,1.0,880.18024,290.694,0.23446243
14,1143.0211,472.85208,0.45108056,933.77185,438.80923,0.9149385,878.49115,292.34583,0.6498436,851.40326,156.93471,1.0,879.1773,291.23425,0.23726515
15,1143.1064,472.80716,0.4361714,934.0307,438.5018,0.9041899,878.5985,292.15887,0.6542601,851.76465,156.77725,1.0,1329.0474,392.51822,0.26032537
16,1143.4061,471.5765,0.44820422,934.0271,438.60547,0.8779139,878.5484,292.07858,0.7086734,851.49884,156.84961,1.0,1328.6316,392.7164,0.2571106
17,1143.5992,471.54556,0.44724587,934.10815,437.96927,0.9004491,878.60114,291.9659,0.7435619,851.5285,156.7364,1.0,1059.9996,412.93536,0.330032
