timestamp,quat1,quat2
185109607142,"(0.57647705078125, -0.2052001953125, -0.79095458984375, 0.00103759765625)","(0.0, 0.0, 0.0, 0.0)"
185109619603,"(0.57647705078125, -0.20526123046875, -0.79095458984375, 0.00103759765625)","(0.0, 0.0, 0.0, 0.0)"
185109631544,"(0.57647705078125, -0.205322265625, -0.7908935546875, 0.0010986328125)","(0.0, 0.0, 0.0, 0.0)"
185109641635,"(0.57647705078125, -0.20538330078125, -0.7908935546875, 0.00115966796875)","(0.0, 0.0, 0.0, 0.0)"
185109651651,"(0.57647705078125, -0.20550537109375, -0.79083251953125, 0.00128173828125)","(0.0078125, 0.0, 0.0, 0.0)"
185109662932,"(0.5765380859375, -0.20562744140625, -0.790771484375, 0.0013427734375)","(1.0078125, 0.000244140625, 0.000244140625, 0.0)"
185109671224,"(0.5765380859375, -0.2056884765625, -0.790771484375, 0.00128173828125)","(1.0078125, 0.00030517578125, 0.000244140625, 0.0)"
185109679205,"(0.5765380859375, -0.2056884765625, -0.790771484375, 0.00128173828125)","(1.0078125, 0.00030517578125, 0.000244140625, 0.0)"
185109687734,"(0.5765380859375, -0.2056884765625, -0.790771484375, 0.00128173828125)","(1.0078125, 0.00030517578125, 0.000244140625, 0.0)"
185109697901,"(0.5765380859375, -0.2056884765625, -0.790771484375, 0.00128173828125)","(1.0078125, 0.00030517578125, 0.000244140625, 0.0)"
185109707928,"(0.5765380859375, -0.2056884765625, -0.790771484375, 0.00128173828125)","(0.99822998046875, -0.13226318359375, 0.04010009765625, -6.103515625e-05)"
185109717559,"(0.5765380859375, -0.2056884765625, -0.790771484375, 0.0013427734375)","(0.99822998046875, -0.13226318359375, 0.04010009765625, -6.103515625e-05)"
185109727484,"(0.5765380859375, -0.205810546875, -0.79071044921875, 0.00140380859375)","(0.99822998046875, -0.1322021484375, 0.04010009765625, -6.103515625e-05)"
185109737451,"(0.5765380859375, -0.2059326171875, -0.79071044921875, 0.00152587890625)","(0.99822998046875, -0.132080078125, 0.04010009765625, -6.103515625e-05)"
185109748437,"(0.5765380859375, -0.2060546875, -0.7906494140625, 0.0015869140625)","(0.99041748046875, -0.13201904296875, 0.04010009765625, -6.103515625e-05)"
185109757126,"(0.5765380859375, -0.2060546875, -0.7906494140625, 0.0015869140625)","(0.99041748046875, -0.13201904296875, 0.04010009765625, -6.103515625e-05)"
185109762551,"(0.5765380859375, -0.2060546875, -0.7906494140625, 0.0015869140625)","(0.99041748046875, -0.1319580078125, 0.04010009765625, -6.103515625e-05)"
185109766546,"(0.5765380859375, -0.2060546875, -0.7906494140625, 0.0015869140625)","(0.99041748046875, -0.1319580078125, 0.04010009765625, -6.103515625e-05)"
185109773903,"(0.5765380859375, -0.20611572265625, -0.7906494140625, 0.0015869140625)","(0.99041748046875, -0.1319580078125, 0.04010009765625, -6.103515625e-05)"
