timestamp,adc_ch0,adc_ch1,adc_ch2,adc_ch3
102055578325,0,0,0,9090207
102055578325,0,0,0,9092938
102055578325,0,0,0,9103519
102055578325,0,0,0,9089695
102055578325,0,0,0,9089013
102055599812,0,0,0,9086282
102055599812,0,0,0,9089866
102055599812,0,0,0,9097204
102055599812,0,0,0,9086623
102055599812,0,0,0,9090890
102055605490,0,0,0,9094986
102055605490,0,0,0,9088330
102055605490,0,0,0,9094132
102055605490,0,0,0,9089866
102055605490,0,0,0,9083039
102055612931,0,0,0,9091914
102055612931,0,0,0,9083722
102055612931,0,0,0,9090719
102055612931,0,0,0,9087818
102055612931,0,0,0,9095156
102055619831,0,0,0,9097034
102055619831,0,0,0,9090549
102055619831,0,0,0,9087989
102055619831,0,0,0,9091573
102055619831,0,0,0,9095498
102055626834,0,0,0,9090549
102055626834,0,0,0,9083381
102055626834,0,0,0,9086453
102055626834,0,0,0,9091743
102055626834,0,0,0,9093108
102055635910,0,0,0,9093791
102055635910,0,0,0,9090719
102055635910,0,0,0,9095327
102055635910,0,0,0,9092085
102055635910,0,0,0,9085941
102055642329,0,0,0,9091573
102055642329,0,0,0,9090549
102055642329,0,0,0,9090207
102055642329,0,0,0,9095668
102055642329,0,0,0,9091061
102055648720,0,0,0,9096010
102055648720,0,0,0,9094644
102055648720,0,0,0,9091914
102055648720,0,0,0,9093108
102055648720,0,0,0,9091231
102055655631,0,0,0,9090207
102055655631,0,0,0,9090890
102055655631,0,0,0,9092085
102055655631,0,0,0,9095839
102055655631,0,0,0,9094644
102055663783,0,0,0,9094815
102055663783,0,0,0,9082527
102055663783,0,0,0,9090378
102055663783,0,0,0,9091743
102055663783,0,0,0,9090037
102055671571,0,0,0,9098399
102055671571,0,0,0,9092426
102055671571,0,0,0,9093620
102055671571,0,0,0,9091743
102055671571,0,0,0,9090207
102055677703,0,0,0,9092255
102055677703,0,0,0,9093279
102055677703,0,0,0,9092767
102055677703,0,0,0,9094815
102055677703,0,0,0,9091231
102055684168,0,0,0,9100276
102055684168,0,0,0,9100276
102055684168,0,0,0,9087647
102055684168,0,0,0,9093791
102055684168,0,0,0,9093791
102055690642,0,0,0,9085429
102055690642,0,0,0,9084234
102055690642,0,0,0,9096863
102055690642,0,0,0,9094132
102055690642,0,0,0,9090378
102055698182,0,0,0,9092938
102055698182,0,0,0,9094132
102055698182,0,0,0,9091573
102055698182,0,0,0,9092426
102055698182,0,0,0,9094644
102055705108,0,0,0,9094132
102055705108,0,0,0,9089013
102055705108,0,0,0,9095156
