scorer,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,848.6868,942.448,0.798492,821.3872,802.82855,0.92510486,796.72,641.4773,0.8609414,766.9165,517.70483,0.8152667,701.7613,333.12015,0.93516123
1,848.91815,942.6671,0.82006586,821.44763,802.8884,0.93701315,796.6156,641.4571,0.8387138,766.634,517.49493,0.8102757,701.8076,333.22232,0.92922336
2,849.1396,942.6956,0.80506575,821.47046,802.993,0.94514775,796.54474,641.4526,0.8381463,766.45264,517.4608,0.772111,701.60706,333.2476,0.9441446
3,849.1276,942.81366,0.8110499,821.5579,803.48303,0.9447425,796.49365,641.71643,0.85116005,766.44214,517.6888,0.7804479,701.6231,333.26358,0.943444
4,849.0875,942.7719,0.80116475,821.6645,803.2975,0.9527564,796.3952,641.9195,0.85813266,766.3617,517.72424,0.7824579,701.64984,333.24045,0.9531621
5,849.16504,942.85394,0.78319246,821.66113,803.3463,0.9749993,796.38165,641.8938,0.85326135,766.41064,517.7054,0.78651726,701.5479,333.2232,0.9507005
6,848.9936,942.68835,0.7805334,821.57935,803.501,0.9675404,796.36273,642.0296,0.85537684,766.459,517.782,0.79038787,701.5458,333.34076,0.9372607
7,849.0228,942.7598,0.7711161,821.7262,803.4741,0.9532862,796.4221,642.22095,0.85431576,766.3697,517.79517,0.78155315,701.5347,333.33145,0.93928057
8,849.0524,942.87085,0.7678299,821.73724,803.3761,0.94124305,796.1731,642.093,0.83652675,766.2249,517.8156,0.78570026,701.4956,333.35184,0.9473185
9,849.03204,942.6396,0.7913577,821.8549,803.4129,0.9326832,796.4378,642.14557,0.8344994,766.32764,518.0834,0.79600465,701.43066,333.3632,0.945652
10,849.0988,942.6186,0.794914,821.82477,803.40186,0.9258611,796.495,642.10675,0.829243,766.35004,517.7567,0.80002767,701.39215,333.12967,0.9440809
11,849.1344,942.58777,0.7855813,821.8082,803.3852,0.9248422,796.4347,642.08295,0.8410295,766.3529,517.7461,0.7935536,701.3467,333.20978,0.93554914
12,849.3131,942.62085,0.7743904,821.81305,803.3786,0.93461436,796.4421,641.9795,0.8271965,766.3411,517.79974,0.7949451,701.24854,333.3112,0.95061195
13,849.7948,942.764,0.7992986,821.74646,803.5542,0.9280366,796.4114,641.9362,0.8121244,766.472,517.8658,0.79795194,701.19666,333.22217,0.9273017
14,849.80273,942.98065,0.7898491,821.7034,803.58264,0.93631995,796.43353,641.9923,0.80620176,766.4488,517.86444,0.79259443,701.2242,333.27863,0.95023346
15,849.90454,943.0267,0.7897201,821.6983,803.55835,0.9374064,796.39404,641.9329,0.8184321,766.5066,517.86584,0.80248857,701.16034,333.25735,0.9439416
16,849.857,943.0218,0.7856971,821.77155,803.54315,0.9319797,796.56476,642.191,0.8001592,766.49396,517.80054,0.8097099,701.2134,333.1083,0.91709286
17,850.2175,943.0019,0.8132399,822.01965,803.6448,0.94469476,796.4934,642.4184,0.82203007,766.46,518.07764,0.8045962,700.955,333.4039,0.9326974
