scorer,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,878.4504,972.3281,0.8879676,855.164,833.97327,0.93411815,830.3782,670.8688,0.74909866,806.9925,540.1545,0.74281424,773.265,344.9936,0.9057514
1,878.2873,972.295,0.90266186,855.2351,833.4752,0.87980133,830.4362,670.7079,0.740562,807.1371,539.7094,0.7259608,773.3031,344.5564,0.93014944
2,878.2424,972.2348,0.8902094,855.1186,833.60297,0.881217,830.5088,670.71454,0.7592787,807.1394,540.0113,0.7399452,773.43066,344.8138,0.9465581
3,878.21014,971.9882,0.8514048,855.2306,833.6384,0.882208,830.58105,670.67267,0.7604957,807.5217,539.964,0.74272823,773.5018,345.08414,0.95016015
4,878.2051,971.9902,0.8605376,855.1195,833.46906,0.8654654,830.6633,670.316,0.7677216,807.8349,539.6946,0.7218517,773.7282,344.56497,0.96275264
5,878.38165,972.289,0.86667067,855.28394,833.35016,0.8545207,831.0812,670.0914,0.7301247,808.07947,539.94586,0.7187624,773.8704,344.80914,0.9507387
6,878.3167,972.5274,0.875956,855.25824,833.49005,0.84875494,831.336,670.12775,0.7482732,808.3981,539.9397,0.704578,774.1756,344.83276,0.9500136
7,878.22253,972.306,0.8853826,855.8854,833.3982,0.84086144,831.45135,670.216,0.751691,808.83563,539.79486,0.68708944,774.8281,344.66293,0.9524008
8,878.185,972.184,0.8913425,856.04456,833.3332,0.8740377,831.7317,670.2769,0.757522,809.1259,539.67834,0.67798966,774.8078,344.70993,0.9293436
9,878.2217,972.04236,0.89730555,856.3046,833.19745,0.84149224,831.77075,670.1682,0.7387528,809.36945,539.6205,0.6954566,774.86945,344.72202,0.93035424
10,878.2461,972.1091,0.88950586,856.45044,833.1356,0.825051,831.5058,669.92633,0.76066583,809.3149,539.56085,0.6838873,774.8689,344.66577,0.92757016
11,878.2435,972.1355,0.883366,856.6848,833.1063,0.8147908,831.41907,669.88684,0.805131,809.2989,539.58875,0.6944387,774.8353,344.57547,0.926295
12,878.2491,971.99255,0.89992243,856.3692,833.1558,0.83453524,831.6038,669.94794,0.7478167,809.33344,539.5143,0.7114363,774.8635,344.52835,0.90586907
13,878.16583,972.00146,0.8936878,856.49915,833.0843,0.80656904,831.7013,669.9922,0.7246416,809.60016,539.541,0.6944178,775.21173,344.61493,0.91651523
14,878.1497,971.9514,0.89969605,856.6126,833.0286,0.8121057,831.7815,669.8857,0.72132933,809.8258,539.632,0.7028241,775.37933,344.76877,0.8992081
15,878.1877,971.94366,0.9069473,856.6103,832.86755,0.8111655,832.13153,670.00287,0.73346925,810.11395,539.62286,0.7116687,775.9169,345.0744,0.8926685
16,878.1797,971.96857,0.90890753,856.59454,832.72614,0.81755716,832.32745,669.8943,0.7158141,810.5351,539.7123,0.72435576,776.1935,345.14752,0.8837241
17,878.2731,971.956,0.895943,856.6939,832.6384,0.7943325,832.61206,670.0227,0.7247511,811.1559,539.4297,0.717935,776.4558,344.81454,0.9127593
