scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,702.57916,706.6364,0.753771,712.0634,547.3184,0.76635724,722.7695,383.7074,0.84710276,729.16876,158.353,0.89706856,746.5091,76.98626,0.9116209
1,698.36993,706.49695,0.7323184,708.1838,546.7048,0.8677477,719.97943,383.34122,0.8039907,726.877,158.4961,0.9132585,744.94476,76.48143,0.9826942
2,700.005,707.0186,0.750385,709.32196,547.85956,0.85563445,721.6045,384.3371,0.8825509,729.1259,158.99046,0.88188255,746.5147,77.66994,0.9337212
3,701.271,708.09186,0.6918729,710.68805,549.0721,0.8112419,724.08124,385.63318,0.8829075,730.45135,161.23106,0.88150847,747.8685,78.94141,0.86988914
4,702.2808,709.07275,0.69386876,711.9826,549.447,0.74896157,724.8409,386.27094,0.877095,731.43225,162.4967,0.88899845,748.8403,79.89012,0.88561684
5,703.3829,709.8629,0.66734475,712.60297,549.9611,0.7133191,725.42645,386.593,0.8522311,731.8141,162.85794,0.91561866,749.2266,80.228355,0.88102067
6,707.83777,710.405,0.72806895,714.1645,549.9908,0.67949355,727.6463,387.42908,0.87018234,733.18134,163.55688,0.8890556,750.28925,81.12969,0.8647496
7,710.4456,711.4703,0.70890784,716.9827,550.7766,0.72020334,729.91046,388.40622,0.8020537,736.19324,165.42496,0.87985426,752.55945,82.41535,0.89528483
8,711.29895,711.02844,0.7187545,718.2204,550.4585,0.7610097,731.71063,388.4756,0.8451726,738.65796,165.43683,0.8973323,753.7776,82.69103,0.9301879
9,711.0874,710.87164,0.7228553,718.1345,550.5521,0.7573384,732.0019,388.2936,0.83337307,739.1967,165.5454,0.8897294,754.2903,82.65302,0.91088116
10,710.84595,710.5456,0.7102109,718.11237,550.37286,0.76082325,732.1359,388.0999,0.8303656,739.8055,165.50378,0.90539527,755.23816,82.70192,0.89740825
11,710.56433,709.2283,0.7345019,717.5484,550.1141,0.74236083,732.3257,387.33243,0.82411677,740.65594,165.63742,0.8803596,756.4856,82.74383,0.8986765
12,709.1334,708.9598,0.7695387,716.9044,549.77875,0.7306245,731.855,387.17267,0.83484644,740.42957,165.69429,0.9074675,756.5319,82.88108,0.9132846
13,708.3511,709.0347,0.7361218,716.2099,549.4192,0.7337337,731.3009,386.99103,0.8143063,740.2361,165.9341,0.9100144,756.48285,83.114136,0.885733
14,707.7017,708.1733,0.78281075,715.7064,549.4725,0.7277313,730.73157,387.06833,0.78319204,739.5692,166.05707,0.91074675,755.39954,83.07238,0.8744998
15,707.05225,708.0427,0.7931877,714.6234,549.6088,0.7007367,730.00745,386.56778,0.7968053,738.87177,166.21509,0.8988816,754.3419,83.29035,0.9209792
16,706.7989,708.0995,0.7987876,714.4636,549.49805,0.6971974,729.8075,386.46976,0.81969345,738.1499,166.0923,0.8924284,754.08167,82.96146,0.9246977
17,707.0259,708.53845,0.7796211,714.67334,549.609,0.69218963,729.3122,386.67624,0.8394555,737.2804,166.24812,0.87478584,753.50977,83.2368,0.930405
