scorer,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,841.3964,868.3561,0.69941115,827.00256,724.4516,0.841692,821.2838,563.34595,0.8049384,809.1414,438.5696,0.88428885,781.1372,294.31595,0.59343266
1,842.8962,868.7449,0.6636469,827.2825,724.55743,0.8879306,821.1387,563.22253,0.8024824,808.8979,438.64047,0.89327145,781.2346,294.3557,0.55196977
2,843.07184,868.9484,0.6472181,827.46216,725.51886,0.90709865,821.4588,563.2038,0.80968046,809.2783,438.75482,0.9015986,781.29156,294.47427,0.5356561
3,843.5388,870.0359,0.68002313,827.39233,725.6129,0.9057254,821.3784,563.23364,0.80869335,809.38324,438.8539,0.9052866,781.31024,294.4974,0.53852165
4,843.8311,870.36304,0.5768286,827.5945,725.7885,0.90649885,821.42236,563.19684,0.7933672,809.40356,438.788,0.8924217,781.31793,294.50085,0.55077785
5,844.00946,869.51794,0.56300974,827.5875,726.04706,0.90383345,821.70966,563.1962,0.80252177,809.4089,438.71887,0.8948628,781.43726,294.46246,0.54380345
6,843.93463,869.4601,0.56948996,827.5562,726.03296,0.9019738,821.68896,563.1722,0.7935143,809.61017,438.66666,0.90436566,781.59924,294.37433,0.56939197
7,843.9915,869.49915,0.5556419,827.63385,726.0078,0.91563386,821.65936,563.302,0.79460496,809.5662,438.66245,0.9058906,781.63544,294.3011,0.58313733
8,843.9571,869.2188,0.51957697,827.62134,725.87067,0.9116495,821.7731,563.1075,0.80901045,809.61725,438.6707,0.9076095,781.63715,294.3166,0.58860254
9,843.9857,869.2268,0.5342494,827.1253,726.0869,0.90451765,821.6354,562.9244,0.80405426,809.6318,438.77072,0.90411234,781.73016,294.61774,0.5624201
10,843.9449,869.45233,0.5306479,827.4169,725.9964,0.9185066,821.7334,563.03796,0.7892069,809.6357,438.8095,0.9063339,781.8658,294.33417,0.5746493
11,843.8291,869.45953,0.5259788,827.4461,726.15546,0.9115557,821.7848,563.0112,0.7988785,809.6432,438.81226,0.90760344,781.7773,294.10535,0.5567413
12,843.8483,869.72,0.54161614,827.39996,726.3059,0.9134815,821.6839,563.04614,0.7968513,809.73926,438.86182,0.9100425,782.1095,294.51428,0.57131547
13,843.64465,869.45374,0.5089005,827.61237,726.29315,0.9330707,821.53516,563.08496,0.7941799,809.75903,438.8711,0.9044754,782.1082,294.36905,0.55269724
14,843.63684,869.3794,0.4975357,827.7636,726.2304,0.9381652,821.4597,563.1069,0.79721427,809.859,438.9177,0.9030233,781.99835,294.2155,0.5469317
15,843.5782,869.27924,0.49401072,827.60144,726.27576,0.920641,821.81726,562.9665,0.7699888,809.8543,438.8731,0.9014733,782.19617,294.4048,0.5503688
16,843.41223,869.1887,0.45540023,827.62085,726.2171,0.91930544,821.3943,563.0425,0.7871535,809.9994,438.8841,0.90381104,782.302,294.36624,0.5470181
17,843.4592,869.2122,0.46190533,827.66254,726.1971,0.90236133,821.60944,562.9589,0.79538226,809.8031,438.90704,0.89838684,782.24634,294.4999,0.55644476
