timestamp_iso,requested_angle_deg,commanded_pw_us,measured_angle_deg
2025-09-09T12:14:28,0,1309
2025-09-09T12:14:31,-45,971
2025-09-09T12:14:34,-90,634
2025-09-09T12:14:37,-45,971
2025-09-09T12:14:40,0,1309
