scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,919.77014,646.0644,0.70933795,917.2836,487.56018,0.7935121,912.20667,325.2311,0.85523707,885.71936,113.81016,0.96275735,903.6618,26.519634,1.0
1,919.9211,645.93506,0.7179105,917.1616,487.3637,0.7914612,912.024,325.18967,0.8564501,885.60187,113.58766,0.94380116,903.3164,26.058401,1.0
2,920.10535,645.87415,0.710775,917.36505,487.27557,0.7808243,911.88965,325.15842,0.84939706,885.66626,113.77267,0.94226193,903.1294,26.183853,1.0
3,919.8938,645.6789,0.7402728,917.26984,487.18033,0.7877704,911.80786,325.45923,0.8527074,885.51886,113.83027,0.93977094,903.09564,26.222534,1.0
4,919.716,645.56573,0.75069493,917.0906,486.98917,0.7884709,911.7316,324.71957,0.852472,885.71466,113.6033,0.9420644,903.1696,25.976519,1.0
5,919.93353,646.0346,0.7187086,917.377,487.17166,0.7716355,911.72833,325.00662,0.84480935,885.4035,114.02787,0.9259566,902.79205,26.113241,1.0
6,919.9074,646.2103,0.71403915,917.4121,487.27356,0.7644663,911.75946,325.4895,0.8434489,885.21826,113.858635,0.9225614,902.5773,26.16987,1.0
7,919.7406,646.2369,0.725382,917.37646,487.29248,0.76096714,911.8097,325.45422,0.8429606,885.12524,113.80038,0.91354275,902.58246,26.164034,1.0
8,919.6732,646.275,0.7270678,917.4958,487.51413,0.75676906,911.8167,325.63605,0.85489345,885.22284,113.97574,0.9257244,902.57086,26.177319,1.0
9,919.64996,646.2856,0.7386841,917.3763,487.33792,0.76419914,911.7844,324.98465,0.83683586,885.1266,113.64642,0.92452145,902.3751,26.031054,1.0
10,919.65857,646.28467,0.7358582,917.30365,487.2785,0.78407395,911.75806,324.99942,0.8428619,885.2788,113.56879,0.92181355,902.48914,25.991116,1.0
11,920.02216,646.2863,0.72241074,917.52814,487.59653,0.76675016,911.79443,324.98953,0.8402322,885.19055,113.6336,0.9194116,902.73016,25.97417,1.0
12,919.69995,646.2687,0.7298894,917.2889,487.28784,0.7796281,911.71436,325.45746,0.8514973,885.248,113.41076,0.92645615,902.52997,25.738018,1.0
13,919.89453,646.23047,0.7341644,917.63745,487.248,0.76197463,911.78687,324.9985,0.84075236,885.28253,113.23013,0.9311806,902.7409,25.831005,1.0
14,919.88055,646.23114,0.7359152,917.4086,487.33694,0.7761292,911.818,325.0159,0.8448126,885.21326,113.19082,0.9298905,902.79877,25.923054,1.0
15,919.9091,646.2078,0.7295119,917.4761,487.3276,0.768471,911.724,325.03314,0.8363685,885.34564,113.15874,0.9311735,902.92194,25.739378,1.0
16,920.01746,646.2515,0.71982634,917.55927,487.30002,0.7781635,911.76715,324.86887,0.85437185,885.49585,113.183815,0.9328331,902.95013,25.770878,1.0
17,920.1232,646.1606,0.7184705,917.6921,487.29004,0.77306217,912.0433,324.7656,0.8567752,885.58954,112.99404,0.9325652,903.15247,25.766985,1.0
18,920.15875,646.03937,0.7232551,917.77496,487.2372,0.7675505,912.1169,324.6223,0.86717623,885.82513,113.08124,0.94894445,903.4386,25.87148,1.0
