scorer,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,868.4307,968.65485,0.8050845,846.6726,829.93,0.88213766,831.2229,665.30096,0.74219334,815.7193,532.28064,0.9262608,780.68756,336.9951,0.88098544
1,868.4127,968.5504,0.80719626,846.5595,829.9072,0.86832845,831.2226,665.12067,0.7286295,815.70325,532.187,0.93128157,780.7921,336.99057,0.9096062
2,868.30554,968.5723,0.7895268,846.5087,829.8595,0.84932816,831.8454,664.71515,0.73164713,815.7649,532.11804,0.9092909,780.9102,336.97153,0.9273581
3,868.35724,968.5442,0.78861004,846.4958,829.8533,0.8498955,831.8446,664.7469,0.7308389,815.7568,532.21295,0.91212535,780.9711,337.04288,0.9363373
4,868.37866,968.5535,0.78811747,846.5027,829.8633,0.8459241,831.14355,665.13745,0.7351672,815.78864,532.0716,0.902317,780.99243,337.08246,0.9267832
5,868.2075,968.5445,0.8132171,846.49664,829.8094,0.84437853,831.0412,665.0574,0.7775436,815.93445,532.0997,0.89937246,781.1349,336.9519,0.8999809
6,867.9819,968.55237,0.82286733,846.2972,829.74744,0.8501507,831.0798,665.0058,0.79008627,815.94165,532.0899,0.90090793,781.0553,337.0286,0.8947742
7,867.85443,968.643,0.8194496,846.26587,829.7077,0.8628025,831.0877,664.93506,0.80006355,815.99115,532.1816,0.9126385,781.39636,336.72003,0.92587835
8,867.78687,968.5329,0.8181017,846.1595,829.63324,0.85579,830.96185,664.8566,0.81334716,816.10876,532.03815,0.9251679,781.3632,336.99072,0.93190473
9,867.8548,968.676,0.81384677,846.2368,829.6568,0.84865636,831.1628,664.8472,0.7927603,816.04767,531.928,0.8938967,781.4397,336.80093,0.9377405
10,867.7258,968.6678,0.79440856,846.34424,829.65894,0.8254192,831.1388,664.78577,0.77920336,815.93884,532.0428,0.9033475,781.4215,336.8396,0.9504367
11,867.7137,968.63904,0.7954906,846.3194,829.7116,0.8409135,831.8089,664.43585,0.7586837,816.0138,532.19403,0.8903002,781.65125,337.00305,0.9255589
12,867.6144,968.6733,0.7988264,846.4617,829.60754,0.832466,831.865,664.5212,0.7759052,816.7236,531.98944,0.8803766,781.5596,336.69724,0.91751677
13,867.5572,968.64716,0.80963284,846.3893,829.65106,0.86395335,831.83295,664.11194,0.75143385,816.1016,531.8733,0.8867886,781.5967,336.6969,0.93180794
14,867.5871,968.59314,0.81022865,846.28534,829.62866,0.8661684,831.8015,664.0807,0.75304455,816.81006,532.02936,0.8702219,781.7093,336.8727,0.94285274
15,867.57367,968.4663,0.80601645,846.2714,829.5758,0.87374914,831.78284,664.0606,0.75134194,816.02997,531.56964,0.85267097,781.62415,336.5292,0.93336105
16,867.5151,968.31836,0.80046505,846.28986,829.4395,0.8980791,832.16376,664.3347,0.7474151,816.9643,531.51843,0.86560255,781.8102,336.47748,0.9519718
17,867.546,968.1766,0.8321853,846.4798,829.52313,0.84836596,832.63464,663.80914,0.7097624,817.1368,531.5976,0.9016956,782.0172,336.42288,0.9474939
