scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,944.48285,403.51578,0.68970263,860.53186,278.23804,0.77334076,867.3353,143.13194,0.86822116,1065.6002,699.4993,0.03441748,860.9552,278.02188,0.131389
1,944.32306,403.26718,0.67872894,860.2602,278.03256,0.7522546,867.20245,143.00319,0.85060465,1065.639,699.5274,0.034272067,860.6951,277.86993,0.14982036
2,943.4552,403.25232,0.6489121,859.9731,277.82465,0.7396939,866.9937,142.87274,0.85487163,1065.6011,699.51,0.036826093,860.42114,277.67892,0.16621739
3,943.43646,403.24942,0.64583963,859.98193,277.8213,0.7399422,866.9735,142.89163,0.8529719,1065.5969,699.51294,0.036613207,860.42645,277.67584,0.16651075
4,943.43353,403.27682,0.6526178,859.9752,277.81403,0.73957497,866.96625,142.88495,0.85795766,1065.5913,699.5244,0.03679801,860.4251,277.67377,0.16771883
5,944.3464,402.90683,0.6449293,859.9772,277.5659,0.7429754,866.86444,142.9143,0.86577016,1065.6085,699.4757,0.03611678,860.4151,277.45288,0.17019787
6,944.4215,402.87915,0.65307885,860.0027,277.56708,0.7445633,866.7994,142.96152,0.8605488,1065.6001,699.4734,0.03714185,860.4432,277.45325,0.17100316
7,944.53217,402.82996,0.67004037,860.0251,277.50443,0.7336719,866.9285,142.96774,0.86877036,1065.6029,699.4608,0.037691332,860.4705,277.42047,0.17102212
8,944.7769,402.71228,0.6802231,860.33777,277.66525,0.7523235,867.11255,142.99591,0.88082343,1065.5782,699.45996,0.03766241,860.7677,277.57208,0.15395017
9,944.8373,402.46246,0.68919194,860.4377,277.5492,0.76195514,867.3413,143.0022,0.8692324,1065.6249,699.4538,0.037304413,860.89825,277.45953,0.15018587
10,944.8372,402.45697,0.691042,860.48065,277.5148,0.7682783,867.3865,142.94989,0.8653613,1065.6412,699.43866,0.037949514,860.9279,277.43546,0.14590903
11,944.8616,402.50085,0.6823009,860.4925,277.46463,0.7698379,867.1343,142.76143,0.8525502,1065.5668,699.38824,0.04130209,860.94556,277.40436,0.14765806
12,944.9338,402.50116,0.6842193,860.5442,277.5089,0.7679905,867.02094,143.04048,0.87580043,1065.6128,699.41455,0.03821595,860.9815,277.4545,0.14407186
13,945.0013,402.53223,0.69031143,860.50696,277.4842,0.7744587,867.1144,143.06877,0.86751354,1065.637,699.4036,0.03624777,860.92316,277.4136,0.13825911
14,944.7412,402.76855,0.67930466,860.10645,277.60422,0.75424594,866.8496,142.91087,0.85357714,1065.6252,699.40936,0.036541067,860.5655,277.51895,0.14347158
15,942.8583,403.36584,0.630118,858.6962,277.92648,0.71725255,865.7318,142.96094,0.81791544,1065.6361,699.42694,0.038108848,859.2186,278.83795,0.17441718
16,942.2191,403.3804,0.6223697,858.44354,278.00842,0.71938026,865.566,143.07013,0.82823557,845.0997,2.154645,0.0436142,858.9596,278.88498,0.17970432
17,942.1845,403.5551,0.6315933,858.5765,278.4916,0.70188916,865.5955,143.53992,0.8448697,844.2172,2.162508,0.08269018,859.0682,279.44873,0.15407246
