scorer,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,866.246,816.42596,0.78514665,823.71313,677.8837,0.8011425,788.75116,525.1355,0.9223402,757.3444,412.0951,0.9654739,721.72363,274.0929,0.63181645
1,866.2687,816.49713,0.7661189,823.5217,677.94965,0.80148315,788.6636,525.1285,0.9056568,757.5406,412.00046,0.95826745,721.762,273.93225,0.63061786
2,864.6893,816.87146,0.78346086,823.5051,677.7114,0.7872082,788.59,524.75696,0.883817,757.6514,411.99982,0.978632,721.9249,273.74048,0.6249018
3,863.9948,816.6936,0.6167201,823.361,677.541,0.78864264,788.5844,524.706,0.8881936,757.7229,411.75577,0.9836623,722.17377,273.76334,0.62658215
4,863.9228,816.7315,0.6147512,823.2128,677.4432,0.8066262,788.75555,524.85187,0.9084533,757.77985,411.93033,0.9856819,721.69507,273.96893,0.62332755
5,863.1751,816.1355,0.5300603,823.11334,677.41693,0.81022155,788.8494,524.5243,0.8881238,757.7795,411.81046,0.96983075,722.23126,273.79175,0.6194042
6,862.84656,815.72,0.43232453,822.9343,677.2946,0.77551043,789.0919,524.27856,0.86947167,757.76544,411.8402,0.99782723,722.23474,273.87296,0.62557936
7,860.456,817.18774,0.5061768,822.9425,677.23157,0.7925745,789.2217,524.214,0.8824342,757.85297,411.571,1.0,722.3548,273.83917,0.6180116
8,860.35834,817.14417,0.50754935,822.9079,677.1539,0.7773776,789.45966,524.30914,0.8847774,757.9597,411.4294,1.0,722.4532,273.74942,0.61451083
9,859.4743,816.84283,0.461113,822.92096,677.1325,0.7882098,789.4292,524.4766,0.8815597,757.98486,411.49286,0.992771,722.38043,273.87512,0.6060562
10,868.65015,893.5154,0.44167292,823.0058,677.15784,0.7847994,789.33594,524.4511,0.87091637,757.88257,411.72986,0.9815818,722.35834,273.84546,0.6150317
11,869.20483,893.8701,0.43979308,823.0178,677.1445,0.7917681,789.25146,524.5215,0.88384575,757.9015,411.76288,0.96591264,722.3474,273.86584,0.62226963
12,864.33386,816.3734,0.48294437,823.0963,677.1756,0.80281705,789.3204,524.4877,0.88373137,757.7062,411.87708,0.99039334,722.2527,273.8338,0.6229237
13,864.95715,816.5791,0.5271924,823.0658,677.2996,0.811007,789.05316,524.16205,0.8799254,757.63135,411.8669,0.98047674,722.0391,273.75003,0.60952574
14,865.2671,816.56195,0.5013269,823.0609,677.4002,0.80101943,788.6958,524.16785,0.89868194,757.70386,411.93726,0.9668865,721.9378,273.69025,0.6011652
15,865.7149,816.654,0.54302186,823.0444,677.4199,0.8126392,788.5106,523.9735,0.8903687,757.53503,411.88544,0.98008287,721.758,273.73257,0.59268296
16,866.0693,816.2346,0.5464327,823.0706,677.39667,0.80541545,787.9965,523.7605,0.8852313,757.4762,411.86203,0.9843715,721.6595,273.79,0.6044131
17,866.8249,815.6928,0.5151871,822.9941,677.4449,0.80456305,787.94055,524.3007,0.8933912,757.3315,411.94293,0.96148896,721.5539,273.8788,0.61505497
