timestamp,raw,volts,angle
193635227448,2930,0.5493750000000001,-133.05934888913242
193635247564,2932,0.54975,-133.03625969848713
193635270345,2929,0.5491875,-133.0708934844551
193635290980,2976,0.558,-132.52829750429046
193635313338,2928,0.549,-133.08243807977772
193635334264,2934,0.550125,-133.01317050784183
193635355404,2957,0.5544375,-132.74764481542084
193635375979,2964,0.55575,-132.66683264816228
193635396473,2975,0.5578125,-132.5398420996131
193635416631,2929,0.5491875,-133.0708934844551
193635437757,2966,0.556125,-132.64374345751696
193635458770,2943,0.5518125,-132.90926914993796
193635481480,2943,0.5518125,-132.90926914993796
193635509160,2975,0.5578125,-132.5398420996131
193635532833,2925,0.5484375,-133.1170718657457
193635554733,2971,0.5570625,-132.58602048090373
193635577598,2940,0.55125,-132.94390293590592
193635597684,2951,0.5533125,-132.81691238735675
193635619864,2932,0.54975,-133.03625969848713
193635640553,2977,0.5581875000000001,-132.51675290896782
193635662488,2920,0.5475,-133.17479484235895
193635683857,2932,0.54975,-133.03625969848713
193635705256,2962,0.5553750000000001,-132.68992183880758
193635727849,2959,0.5548125,-132.72455562477555
193635748802,2935,0.5503125,-133.00162591251916
193635772500,2978,0.5583750000000001,-132.50520831364514
193635794162,2972,0.55725,-132.57447588558108
193635815657,2941,0.5514375,-132.93235834058328
193635836972,2958,0.554625,-132.7361002200982
193635857164,2965,0.5559375,-132.65528805283964
193635880289,2931,0.5495625000000001,-133.04780429380978
193635905975,2977,0.5581875000000001,-132.51675290896782
193635927403,2945,0.5521875,-132.88617995929266
193635950071,2960,0.555,-132.7130110294529
193635973963,2965,0.5559375,-132.65528805283964
193635997449,2926,0.548625,-133.10552727042304
193636019370,2922,0.547875,-133.15170565171366
193636041037,2965,0.5559375,-132.65528805283964
193636062862,2946,0.5523750000000001,-132.87463536397001
193636085034,2955,0.5540625,-132.77073400606614
193636108682,2968,0.5565,-132.62065426687167
193636132215,2939,0.5510625,-132.95544753122857
193636152985,2974,0.557625,-132.55138669493576
193636177052,2939,0.5510625,-132.95544753122857
193636199932,2958,0.554625,-132.7361002200982
193636225237,2961,0.5551875000000001,-132.70146643413023
193636248926,2926,0.548625,-133.10552727042304
193636271310,2978,0.5583750000000001,-132.50520831364514
193636292835,2936,0.5505,-132.9900813171965
193636317589,2950,0.553125,-132.8284569826794
193636339963,2960,0.555,-132.7130110294529
193636360647,2965,0.5559375,-132.65528805283964
193636382523,2928,0.549,-133.08243807977772
193636405383,2979,0.5585625,-132.49366371832252
193636425576,2965,0.5559375,-132.65528805283964
193636446071,2939,0.5510625,-132.95544753122857
193636468070,2939,0.5510625,-132.95544753122857
193636492034,2964,0.55575,-132.66683264816228
193636514156,2931,0.5495625000000001,-133.04780429380978
193636535707,2946,0.5523750000000001,-132.87463536397001
193636556875,2960,0.555,-132.7130110294529
193636578027,2952,0.5535,-132.8053677920341
193636599941,2943,0.5518125,-132.90926914993796
193636622321,2962,0.5553750000000001,-132.68992183880758
193636644858,2978,0.5583750000000001,-132.50520831364514
193636666627,2932,0.54975,-133.03625969848713
193636687430,2960,0.555,-132.7130110294529
193636711165,2950,0.553125,-132.8284569826794
193636735002,2928,0.549,-133.08243807977772
193636755455,2975,0.5578125,-132.5398420996131
193636776234,2975,0.5578125,-132.5398420996131
193636796131,2938,0.550875,-132.96699212655122
193636817095,2943,0.5518125,-132.90926914993796
193636836876,2944,0.552,-132.8977245546153
193636856772,2937,0.5506875,-132.97853672187387
193636876197,2975,0.5578125,-132.5398420996131
193636896439,2974,0.557625,-132.55138669493576
193636915744,2935,0.5503125,-133.00162591251916
193636936653,2954,0.553875,-132.78227860138878
193636957135,2947,0.5525625,-132.86309076864734
193636977522,2963,0.5555625,-132.67837724348493
193636997702,2987,0.5600625,-132.4013069557413
193637017692,2924,0.54825,-133.12861646106833
193637038055,2968,0.5565,-132.62065426687167
193637058203,2957,0.5544375,-132.74764481542084
193637078136,2953,0.5536875,-132.79382319671146
193637098534,2967,0.5563125,-132.63219886219431
193637118802,2923,0.5480625,-133.14016105639098
193637139526,2980,0.55875,-132.48211912299985
