timestamp,quat1,quat2
130042869039,"(0.65557861328125, -0.19329833984375, 0.72991943359375, 0.0025634765625)","(0.0, 0.0, 0.0, 0.0)"
130042879982,"(0.65606689453125, -0.193115234375, 0.7296142578125, 0.00189208984375)","(0.0, 0.0, 0.0, 0.0)"
130042890105,"(0.65606689453125, -0.19256591796875, 0.729736328125, 0.00213623046875)","(0.0, 0.0, 0.0, 0.0)"
130042900736,"(0.6561279296875, -0.1923828125, 0.72967529296875, 0.0025634765625)","(0.0, 0.0, 0.0, 0.0)"
130042912597,"(0.65582275390625, -0.1912841796875, 0.73028564453125, 0.00244140625)","(0.0, 0.0, 0.0, 0.0)"
130042924760,"(0.65545654296875, -0.1904296875, 0.7308349609375, 0.001953125)","(1.0, 0.000244140625, -6.103515625e-05, -0.00048828125)"
130042934600,"(0.6553955078125, -0.19036865234375, 0.73089599609375, 0.00213623046875)","(1.0078125, 0.0006103515625, 0.00030517578125, -0.00048828125)"
130042940454,"(0.65533447265625, -0.1904296875, 0.73089599609375, 0.0023193359375)","(1.0078125, 0.0006103515625, 0.00030517578125, -0.00048828125)"
130042948313,"(0.6552734375, -0.191650390625, 0.730712890625, 0.00177001953125)","(1.0078125, 0.00048828125, 0.00048828125, -0.00067138671875)"
130042956388,"(0.6552734375, -0.191650390625, 0.73065185546875, 0.00201416015625)","(1.0078125, 0.0006103515625, 0.000732421875, -0.0009765625)"
130042963060,"(0.6552734375, -0.191650390625, 0.73065185546875, 0.00201416015625)","(1.0078125, 0.0006103515625, 0.0008544921875, -0.0009765625)"
130042970320,"(0.655517578125, -0.19195556640625, 0.73040771484375, 0.0020751953125)","(1.0078125, 0.0006103515625, 0.0008544921875, -0.0009765625)"
130042978033,"(0.65576171875, -0.19110107421875, 0.7303466796875, 0.00201416015625)","(1.0, 0.00067138671875, 0.00091552734375, -0.0009765625)"
130042985491,"(0.65576171875, -0.19110107421875, 0.7303466796875, 0.00201416015625)","(0.76507568359375, 0.0782470703125, 0.63922119140625, -0.0015869140625)"
130042991247,"(0.65582275390625, -0.191162109375, 0.73028564453125, 0.00201416015625)","(0.76507568359375, 0.0782470703125, 0.63922119140625, -0.0015869140625)"
130042998694,"(0.6558837890625, -0.19140625, 0.73016357421875, 0.0023193359375)","(0.7647705078125, 0.078125, 0.6395263671875, -0.00201416015625)"
130043006073,"(0.6558837890625, -0.19140625, 0.73016357421875, 0.0023193359375)","(0.76483154296875, 0.07818603515625, 0.63946533203125, -0.0020751953125)"
130043012501,"(0.6558837890625, -0.1912841796875, 0.730224609375, 0.00238037109375)","(0.76458740234375, 0.07806396484375, 0.6397705078125, -0.00238037109375)"
