scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,918.00476,640.5518,0.8599144,915.3876,481.93488,0.8411549,914.22375,320.90414,0.9842557,890.39075,110.38844,0.96836936,907.2089,22.925335,1.0
1,918.1754,640.8762,0.8717955,915.4642,481.99997,0.8581878,914.69714,321.10233,0.9724552,890.65247,110.789024,0.9450695,907.72894,23.019285,1.0
2,918.2381,640.93823,0.8703031,915.4888,482.02728,0.85757536,914.77246,320.9794,0.9684257,890.6614,110.79538,0.9439048,907.72943,23.021152,1.0
3,918.43243,640.9311,0.85968465,915.6274,481.93423,0.84079117,914.8156,320.92313,0.96250546,890.407,110.41309,0.9472464,907.2893,22.671715,1.0
4,918.5985,641.01306,0.8528276,915.83264,482.21597,0.85589105,914.7573,321.24814,0.987739,890.72943,110.88311,0.9469806,907.5634,22.999546,1.0
5,918.1715,641.00165,0.84347785,915.76807,482.03677,0.82979804,914.8234,321.11984,0.97278845,891.001,110.54891,0.93188715,908.06134,22.910307,1.0
6,918.08575,640.5403,0.85771614,915.67126,481.8074,0.82174706,915.33154,320.74228,0.93938994,891.3716,110.24886,0.95264935,908.9452,22.382141,1.0
7,918.1058,640.6108,0.86365587,915.91595,481.77945,0.8158165,915.3239,320.74026,0.9403744,891.92377,110.511955,0.95799124,909.40063,22.520273,1.0
8,918.10284,640.3281,0.8572471,915.78436,481.69373,0.81349295,915.3556,320.73465,0.9373809,891.54834,110.3729,0.9468557,909.0586,22.598183,1.0
9,918.38007,640.50653,0.85222334,915.83044,481.74078,0.82227576,915.49304,320.77686,0.9363396,891.80316,110.3033,0.9461678,909.208,22.57301,1.0
10,918.39435,640.5531,0.85012,915.9053,481.68845,0.81964856,915.5644,320.79517,0.95929706,892.26074,110.368355,0.94562393,909.864,22.549335,1.0
11,918.4603,640.62305,0.8417624,915.9012,481.713,0.81405663,915.5732,320.64542,0.9099303,892.11115,110.31567,0.9489412,909.5241,22.54165,1.0
12,918.5297,640.76385,0.83769536,916.08264,481.78488,0.81847113,915.5977,320.71155,0.91484666,892.1344,110.34071,0.9611257,909.53406,22.530521,1.0
13,919.23,640.53906,0.8368348,916.37506,481.90036,0.8089942,915.6221,320.74774,0.92220414,892.08124,110.51509,0.9508511,909.4521,22.63279,1.0
14,919.189,640.6566,0.826845,916.2819,481.78665,0.8001207,915.72235,320.9317,0.9410418,891.7071,110.52557,0.9271974,908.8962,22.866787,1.0
15,919.0584,640.5626,0.8420899,916.47296,481.77658,0.7998738,915.74365,320.73767,0.9301595,892.1191,110.36807,0.969645,909.4579,22.683792,1.0
16,919.1292,640.29156,0.83753085,916.52563,481.8148,0.8038912,915.87427,320.73306,0.9388196,892.5006,110.24945,0.95805365,909.74884,22.401733,1.0
17,919.89044,640.5735,0.7974672,916.6022,481.8217,0.8046128,915.8382,320.73904,0.93461305,892.4333,110.27594,0.9626904,909.4683,22.528564,1.0
18,919.87604,640.6703,0.7891622,916.59503,482.02402,0.81196725,915.73596,321.01395,0.94626725,891.9557,110.30852,0.96964365,909.19006,22.835766,1.0
