scorer,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1041.2256,544.4032,0.5135466,914.677,517.5051,0.5693726,861.43567,381.1551,0.8024726,830.3251,245.65317,0.6934331,803.4119,100.591675,0.85415787
1,1041.216,544.28,0.5095388,914.89514,517.23096,0.53925496,862.20416,380.3315,0.8040161,830.49066,245.48746,0.695894,803.5849,100.05049,0.87289745
2,1041.3402,543.7698,0.54697174,914.82385,517.22217,0.54299134,862.2719,380.3009,0.7975641,830.7444,245.14174,0.68374205,803.66595,100.21005,0.8812638
3,1041.4078,543.6865,0.55704135,914.92786,517.14636,0.5512502,862.34814,380.25812,0.8069625,830.62933,245.32162,0.6864342,803.5769,100.11649,0.8839722
4,1041.6609,544.15265,0.4420857,915.0172,517.2559,0.5587271,862.28375,380.17627,0.8126544,830.7357,245.58005,0.6919855,803.64026,100.20385,0.8818145
5,977.1874,523.76245,0.42999896,915.2695,517.67615,0.5752844,862.2136,380.70364,0.8171997,830.57135,245.53604,0.6976678,802.7851,100.82836,0.89704233
6,977.424,523.4745,0.43116766,915.4106,517.91284,0.5785017,862.2119,381.61914,0.7930066,830.33484,245.7794,0.713158,802.66516,100.95737,0.8587871
7,976.88,523.957,0.4087444,915.37695,517.7499,0.5758422,862.1559,380.79004,0.8307258,830.13727,245.72432,0.70815504,802.49884,100.95427,0.8660601
8,976.6092,524.03735,0.4151403,915.10535,517.47797,0.5754407,862.37634,380.1809,0.82068324,830.70294,245.2003,0.7033804,803.22644,100.42413,0.90508324
9,1113.8561,544.41266,0.4363724,914.9585,517.01025,0.5753459,862.186,379.72308,0.8203571,830.8199,245.09673,0.6929585,803.5743,99.825745,0.92453134
10,1113.4767,544.24225,0.41772237,915.0102,516.9921,0.56206316,861.9692,380.264,0.8110133,830.634,245.2128,0.68654495,803.2433,100.35522,0.90179205
11,1113.1273,544.18,0.41297352,914.816,517.31335,0.5368851,861.67096,380.7306,0.8020268,830.2093,245.71596,0.7101003,802.8635,100.729485,0.8707736
12,1112.2024,544.02545,0.41943878,914.80774,517.3511,0.5415624,861.618,380.75372,0.79973435,830.2389,245.70828,0.7152896,803.1359,100.75806,0.8835352
13,1112.6199,543.82715,0.50846523,914.7213,516.9005,0.5760827,861.38715,380.48843,0.77837,830.9079,245.76813,0.68608665,803.9069,100.26991,0.90835667
14,1112.6338,543.91864,0.50703824,914.88934,516.8199,0.555351,861.5623,380.43414,0.8132864,830.9824,245.96054,0.69874203,804.2346,100.35777,0.8898828
15,1112.2767,543.62494,0.5258248,914.82965,516.9743,0.5458528,861.5021,380.62158,0.8196062,831.01715,245.97787,0.7067886,803.79205,100.10621,0.89066887
16,1113.1195,543.4804,0.5629535,914.6376,517.04736,0.56491876,861.4266,380.5087,0.83145654,830.7354,245.73106,0.697976,803.8015,100.22921,0.8826104
17,1113.3849,543.49225,0.5372349,914.6212,516.8491,0.5663177,861.53705,380.38715,0.8369868,830.8145,245.712,0.69196695,803.7989,100.23587,0.90093774
