scorer,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,859.6807,793.7516,0.77395403,832.75836,655.25385,0.7743537,805.8186,506.40186,0.78417873,774.8212,389.1622,0.9656398,746.964,247.29121,0.48202965
1,866.94196,785.7481,0.80901754,833.7448,653.25024,0.7488305,804.86993,506.69513,0.7939272,774.4886,388.94916,0.9550743,746.69653,247.2502,0.470961
2,871.57916,781.2677,0.64500076,834.4144,651.7328,0.78456277,804.8459,506.74472,0.7733481,774.0911,388.97302,0.96904784,745.9935,247.09981,0.44076425
3,873.86584,780.5311,0.73150814,834.415,651.7382,0.79701114,804.63446,507.54782,0.76557064,774.0952,389.371,0.97360945,746.16223,247.21385,0.44291517
4,871.88196,785.4185,0.6527379,833.6652,654.9156,0.8205994,805.11584,507.8533,0.76788455,774.3455,389.59677,0.95973384,746.31226,247.71684,0.4430354
5,864.0672,796.5654,0.5446393,833.11835,657.6844,0.74902236,805.3997,507.83624,0.7827445,774.3737,389.66486,0.9603577,746.4295,247.48506,0.44717526
6,865.73566,801.7811,0.6275892,834.72626,659.8531,0.7185652,806.0598,507.58606,0.81457037,774.14264,389.65967,0.9682649,746.03687,247.89969,0.43896708
7,864.94867,803.25696,0.58899057,835.63684,661.0127,0.6824839,806.6594,507.27783,0.8204814,774.25037,389.17587,0.95493644,745.88776,247.74176,0.44758037
8,864.2062,803.62476,0.55404323,836.3988,661.65204,0.70209044,807.6835,506.55872,0.74343646,775.04663,388.735,0.96414906,747.15594,246.69107,0.5003221
9,863.1854,803.4885,0.57929873,836.6956,661.58887,0.7034812,808.24304,506.60297,0.7374703,775.2974,388.5644,0.9536554,747.42065,246.86595,0.49840164
10,859.69885,805.3032,0.7027689,836.4571,661.2396,0.7198278,808.09283,506.05615,0.71331924,775.70197,388.67392,0.96366346,747.513,246.70753,0.51265806
11,858.99396,805.18054,0.6895762,836.19434,661.28656,0.73295426,808.2399,506.02817,0.68840665,775.5785,388.70554,0.95448303,747.4634,246.63083,0.49838936
12,858.856,804.12756,0.6450445,835.6304,660.9295,0.67569077,808.4076,505.95618,0.6812991,775.69745,388.7548,0.9419225,747.4827,246.67836,0.50114733
13,857.3854,803.83936,0.6391851,834.8455,660.51074,0.6810789,808.2277,506.05365,0.7356646,775.5103,388.81,0.9545094,747.2226,246.7842,0.48175085
14,856.86694,803.7313,0.6399291,834.52246,660.53766,0.67622817,807.6135,506.27197,0.7171184,775.01465,388.76227,0.97167784,746.93024,246.96454,0.4945755
15,856.4631,803.54675,0.58761823,834.5324,660.7213,0.66462314,807.7682,506.30597,0.71306485,775.4386,388.76886,0.9627134,747.39105,246.8223,0.51800746
16,856.9705,803.8465,0.6124453,835.0139,661.0817,0.6844125,808.18774,506.43338,0.69471025,775.8513,388.6477,0.94832045,747.3706,246.83768,0.52055854
17,857.27655,803.9985,0.6525207,835.6455,661.25104,0.665211,808.1774,506.18707,0.69716746,775.95966,388.6148,0.9469028,747.33655,246.89967,0.52442265
