scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-25.084541,4.5808487,36.44958,-23.17265,2.8924859,37.62043,-21.06864,1.6762631,40.647305,-19.508648,-0.052704822,42.43101,-17.881313,-1.5409272,44.247692
1,-25.08279,4.5855317,36.455093,-23.171816,2.8989174,37.61824,-21.068527,1.6797272,40.649193,-19.508636,-0.050017264,42.42928,-17.880564,-1.5406132,44.24884
2,-25.077177,4.6037016,36.448208,-23.166088,2.9033012,37.6193,-21.070274,1.6845884,40.644714,-19.508074,-0.047892,42.428574,-17.88166,-1.5378802,44.254124
3,-25.076479,4.603042,36.453426,-23.16737,2.9040456,37.61735,-21.069487,1.6880932,40.628452,-19.507923,-0.047734562,42.429585,-17.88097,-1.5331744,44.253548
4,-25.074396,4.603041,36.45468,-23.167513,2.9034243,37.615353,-21.070103,1.688582,40.63284,-19.507671,-0.04715344,42.429424,-17.88123,-1.5351214,44.25832
5,-25.073925,4.6051383,36.453655,-23.166323,2.9032528,37.614563,-21.069572,1.688887,40.63166,-19.506878,-0.048243694,42.427673,-17.884066,-1.5329564,44.252365
6,-25.07472,4.6073837,36.45266,-23.165726,2.9032588,37.613,-21.068632,1.690042,40.62814,-19.508478,-0.04847523,42.431877,-17.887312,-1.5325489,44.245438
7,-25.077465,4.6099434,36.450066,-23.167953,2.9055536,37.610695,-21.072449,1.6935849,40.62361,-19.510021,-0.047484677,42.429432,-17.887402,-1.5327829,44.245598
8,-25.079767,4.612332,36.450005,-23.169874,2.9072444,37.608234,-21.072168,1.6953416,40.625416,-19.512028,-0.045650207,42.429,-17.888035,-1.5334677,44.24582
9,-25.084724,4.6095996,36.44343,-23.172009,2.9077218,37.616184,-21.076015,1.6939331,40.62635,-19.515312,-0.04451679,42.426476,-17.889017,-1.5350382,44.24354
10,-25.086386,4.60766,36.4319,-23.176926,2.9063046,37.614216,-21.0775,1.6945032,40.620678,-19.51836,-0.04399044,42.423355,-17.889614,-1.5353614,44.242477
11,-25.088507,4.6025224,36.422504,-23.17656,2.9062204,37.613247,-21.077114,1.6932751,40.62825,-19.518314,-0.04470271,42.422897,-17.890165,-1.5350206,44.24109
12,-25.088337,4.6012173,36.42706,-23.177841,2.9045873,37.61335,-21.077293,1.6933194,40.63245,-19.517939,-0.04559893,42.423344,-17.889828,-1.5353256,44.239887
13,-25.088291,4.6029677,36.431072,-23.17814,2.9044533,37.611996,-21.07585,1.6937127,40.631325,-19.518137,-0.04534441,42.42367,-17.891413,-1.5345846,44.24075
14,-25.087465,4.604389,36.43494,-23.178225,2.9047713,37.612675,-21.07471,1.693904,40.629616,-19.51825,-0.045089193,42.423347,-17.891754,-1.5343041,44.239887
15,-25.08919,4.605911,36.434593,-23.17813,2.9052243,37.61298,-21.07774,1.692266,40.630768,-19.518183,-0.04483411,42.423847,-17.891232,-1.5323164,44.239845
16,-25.089077,4.6061883,36.43375,-23.177988,2.9047453,37.613262,-21.077467,1.6916641,40.632126,-19.518389,-0.043589704,42.424164,-17.891998,-1.5314842,44.238037
17,-25.090927,4.604528,36.426987,-23.177153,2.9055138,37.61148,-21.078083,1.6924491,40.620754,-19.517748,-0.04341459,42.422466,-17.891788,-1.5321642,44.237797
