scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
114,1096.2563,754.4311,0.7760081,995.46136,628.5055,0.72712487,932.8407,443.4106,0.8930713,895.69684,288.46442,0.96405655,864.7248,63.394684,0.49255094
115,1139.2479,733.43976,0.9278929,1026.642,618.52344,0.7355604,945.46265,440.64844,0.6619741,900.392,286.3888,1.0,867.96594,60.952484,0.41210973
116,1179.995,711.7631,0.70688903,1057.1095,606.9842,0.74271894,956.7709,439.06464,0.7952049,903.0185,284.6447,1.0,869.56177,59.77545,0.44691455
117,1221.3201,683.634,0.8483487,1086.2094,593.35596,0.6428087,970.0998,431.94232,0.6924915,906.35815,282.68683,1.0,872.1028,57.36551,0.47932488
118,1252.0822,661.4993,0.8593308,1110.0823,580.8708,0.7183119,982.21814,427.71307,0.7427228,912.2378,281.21786,0.9371766,876.2382,56.38344,0.4331618
119,1276.4181,632.8933,0.7761369,1131.2137,566.648,0.6946665,992.0317,423.9127,0.5980666,916.846,279.22855,0.90969473,880.22205,53.745277,0.49887493
120,1298.4382,611.16614,0.77242285,1148.6769,552.74023,0.81870747,1000.54517,418.16284,0.61637574,920.3889,276.8075,0.9100593,881.61475,50.786194,0.53946495
121,1318.3405,586.4049,0.73618484,1164.7274,538.8689,0.7687536,1008.712,412.33807,0.5165117,923.3298,273.93985,0.9523852,883.7004,48.194084,0.5084648
122,1335.6041,563.1425,0.70412415,1179.559,524.23413,0.7874662,1015.8016,407.20984,0.62612253,924.9853,271.35403,0.9536983,884.1802,46.298252,0.45597202
123,1348.5997,540.4105,0.8171286,1191.8027,510.60733,0.7541938,1020.75,401.20715,0.5872145,926.3173,268.23892,0.9169521,884.7898,43.47581,0.44279894
124,1351.329,531.97943,0.66334665,1194.8331,504.41855,0.78687614,1021.3665,398.99265,0.6188825,925.34863,266.5828,0.97897476,883.75653,41.747272,0.44854447
125,1346.1289,540.08936,0.7548771,1190.1089,509.44873,0.6763642,1020.2187,398.9372,0.6272225,924.4304,265.8858,0.9472703,882.10236,41.423878,0.4150027
126,1326.5712,572.50793,0.73392105,1173.9258,529.9593,0.73922044,1016.4432,405.05316,0.5743086,926.0658,266.3746,0.9551072,885.2771,42.525257,0.4712498
127,1296.1029,612.152,0.72958,1148.3408,552.0079,0.8082236,1003.10095,413.60437,0.6593493,921.9275,271.15555,0.84994876,881.48157,47.44152,0.5192926
128,1254.3246,654.2378,0.87558496,1111.3752,579.0222,0.7908789,986.9421,424.51764,0.64419776,915.4912,276.33148,1.0,876.4964,53.679985,0.48052713
129,1204.2389,695.73444,0.92524576,1071.4749,600.5361,0.6923467,967.7859,431.95844,0.6481807,906.3042,281.86462,0.9758712,870.39954,57.553333,0.4967703
130,1147.5238,728.16705,0.6465745,1029.8805,617.11084,0.7665923,950.824,438.9962,0.62486243,902.30237,285.07578,1.0,867.62885,61.126945,0.45806304
131,1088.7451,755.13165,0.8713608,985.7775,630.4637,0.73213947,930.94885,442.57227,0.65340245,895.532,287.96243,0.96413916,864.0903,63.50105,0.4371595
132,1024.128,775.2172,0.835273,939.98004,635.89404,0.72476196,910.7269,443.6138,0.7109175,890.39636,291.7751,1.0,860.638,66.28169,0.47676918
