scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1049.8507,589.61566,0.7135749,1021.0896,419.1094,0.8966486,1005.12866,237.91838,0.8280395,1014.9102,119.48617,0.94977015,1154.5867,34.718613,0.047121134
1,1049.9865,589.5834,0.725795,1020.9782,419.15448,0.93355024,1005.00586,237.94179,0.815018,1014.88416,119.56796,0.9588457,1021.7854,418.19717,0.042157643
2,1049.9005,589.58765,0.72416,1020.96533,419.15463,0.93474054,1005.1148,238.08978,0.8164813,1014.9038,119.616295,0.95301884,781.4805,1023.6085,0.062319357
3,1049.8976,589.56573,0.72179425,1020.8798,419.2021,0.92812634,1005.0904,238.0161,0.81493855,1014.8723,119.670166,0.9595788,1021.8045,418.19794,0.04131027
4,1049.9403,589.51843,0.7034539,1020.7867,419.24234,0.93484443,1005.1104,237.86768,0.8323663,1014.7523,119.785614,0.9452074,1021.7571,418.21832,0.041537218
5,1049.6731,589.52954,0.71668905,1020.838,419.01834,0.9282621,1005.2001,238.24669,0.77177083,1014.7784,119.66631,0.9552833,1152.6047,32.37723,0.06371803
6,1049.3215,589.55994,0.70238566,1020.8615,418.95456,0.9269839,1005.1026,238.16771,0.7784764,1014.8218,119.62957,0.9615473,1152.6995,32.484524,0.06524429
7,1049.1387,589.5656,0.69569784,1020.87616,418.94296,0.9338579,1005.1072,238.10324,0.7940269,1014.8858,119.63535,0.9605932,1152.5902,32.452305,0.063886374
8,1048.8674,589.58527,0.667698,1020.8738,418.91107,0.9369097,1005.10986,238.0801,0.7912554,1014.8356,119.52732,0.96558386,1152.4564,32.261356,0.050814636
9,1048.823,589.65326,0.66642755,1020.90814,419.03452,0.93214256,1005.25323,238.06064,0.790234,1014.94965,119.60373,0.963559,1021.8131,418.06802,0.041205935
10,1048.8137,589.6553,0.6688034,1020.89905,418.92957,0.9373121,1005.35077,237.8384,0.7646133,1014.9624,119.65674,0.95148486,1021.7707,417.96698,0.04150903
11,1048.7755,589.6681,0.67176366,1020.9166,418.96854,0.94076306,1005.3583,237.92012,0.7758798,1014.9396,119.704956,0.9666704,1021.78,418.00275,0.040398713
12,1048.6932,589.6873,0.67624724,1020.89734,419.04245,0.9537778,1005.25287,238.01714,0.73464257,1014.9573,119.79112,0.9503231,1021.7889,418.06024,0.03902729
13,1048.7981,589.36523,0.6915422,1020.9204,419.03723,0.94727045,1005.30853,237.99771,0.74062335,1014.69305,119.34684,0.9614463,1021.82556,418.0533,0.040293496
14,1048.8573,589.38196,0.70352113,1020.8943,419.0309,0.9459873,1005.09875,237.97612,0.7393543,1014.792,119.584915,0.96126634,1021.78766,418.0455,0.041075617
15,1048.753,589.22797,0.7120599,1020.9177,418.9946,0.93631095,1005.4485,238.01701,0.760533,1014.7361,119.58235,0.9423487,1021.8034,418.01486,0.039736416
16,1048.7921,588.9998,0.7084765,1021.00006,418.82874,0.92108715,1004.977,237.91205,0.75594586,1014.731,119.348755,0.9712371,1021.914,417.871,0.039096538
