scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,818.09436,387.69305,0.11313948,819.9397,396.30746,0.06853421,802.9155,400.0948,0.05839038,820.83704,403.3012,0.038071807,1008.4485,186.34972,0.08077014
1,818.7486,387.85822,0.09056843,820.17145,396.58246,0.054342374,803.45264,400.71368,0.056328885,820.9192,403.53683,0.038738213,33.96815,312.67148,0.07524229
2,872.33435,484.86478,0.063899696,871.4636,484.39972,0.14873016,886.5246,526.31464,0.45562133,872.0413,486.7907,0.13608837,871.7767,484.82614,0.28858006
3,895.4909,648.0078,0.33555505,869.9204,486.29886,0.26174018,849.8915,296.16797,0.49947554,843.8675,159.55948,0.48295203,843.9866,159.1275,0.39902422
4,894.1419,648.614,0.501023,869.9181,486.03235,0.41301063,850.179,298.4954,0.6725863,843.9263,159.75708,0.56952125,844.05194,159.48048,0.365097
5,896.49,649.0505,0.71947795,869.5826,485.99643,0.49044386,850.23193,298.57074,0.79675853,843.78906,159.60873,0.6499984,843.9029,159.43289,0.36508033
6,895.65094,648.2963,0.6557952,869.4308,485.89493,0.62774765,850.1388,298.56113,0.78987485,843.9765,159.18025,0.78695893,844.0369,159.1276,0.3330196
7,893.61914,647.6549,0.6706828,869.4173,485.9517,0.6396501,850.13214,298.58694,0.83909893,843.95807,159.44025,0.76324606,844.02814,159.26196,0.3591775
8,910.3463,730.1398,0.4755168,869.5506,486.13953,0.68939024,850.01843,298.51373,0.81975585,844.15375,159.36287,0.7785873,844.2127,159.18736,0.34765336
9,909.8006,729.0967,0.5421572,869.52313,486.10117,0.63978976,850.38336,298.22275,0.7670755,844.263,159.24727,0.78966314,844.2963,159.0496,0.33682904
10,909.86383,728.8509,0.52078605,869.5317,485.90286,0.649086,850.7932,298.03958,0.76595616,844.3906,159.06085,0.8401837,844.40845,158.92175,0.3298795
11,909.5663,729.12775,0.50535834,869.5482,485.9185,0.6370063,850.7862,298.0284,0.77611774,844.4933,158.96336,0.8483434,844.5449,158.70726,0.32679945
12,909.76764,729.159,0.4798302,869.55615,485.9097,0.63911843,850.79443,298.07178,0.7726308,844.5504,158.89742,0.8369813,844.6632,158.65227,0.3353979
13,909.6992,728.8141,0.5141132,869.837,485.82025,0.6256809,850.65546,297.8927,0.79013026,844.6767,158.95273,0.8465085,844.7562,158.68575,0.34261137
14,909.6266,728.7925,0.51612324,870.2629,485.81305,0.6566788,850.88184,297.8406,0.7887982,844.8854,158.71735,0.84681517,844.91614,158.45557,0.33766034
15,909.6072,728.57434,0.50007486,870.62573,485.82047,0.6564936,850.9529,297.81628,0.7881956,844.8766,158.75035,0.8481367,844.939,158.45418,0.34210512
16,909.8592,728.93274,0.5078756,870.7847,485.79486,0.6555026,851.05756,297.7287,0.7785198,845.15454,158.6847,0.85007054,845.2218,158.4033,0.3564851
17,909.8073,729.07837,0.5124093,871.0175,485.75217,0.6374887,851.16376,297.69016,0.7724006,845.16077,158.64691,0.84006685,845.2916,158.36584,0.37721232
