Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
70.0,-3.44,-13271.0,507.0
70.0,-3.56,-13279.0,507.0
70.0,-3.69,-13275.0,507.0
70.0,-3.75,-13275.0,506.0
70.0,-3.81,-13274.0,507.0
70.0,-3.88,-13277.0,507.0
70.0,-3.94,-13275.0,507.0
70.0,-3.94,-13274.0,507.0
70.0,-4.0,-13274.0,507.0
70.0,-4.0,-13273.0,508.0
70.0,-4.0,-13274.0,508.0
70.0,-4.0,-13279.0,507.0
70.0,-4.0,-13272.0,507.0
70.0,-4.0,-13278.0,507.0
70.0,-4.0,-13279.0,507.0
70.0,-4.0,-13274.0,506.0
70.0,-4.0,-13271.0,507.0
70.0,-4.0,-13274.0,507.0
70.0,-4.0,-13272.0,507.0
70.0,-4.0,-13279.0,507.0
70.0,-4.0,-13280.0,506.0
70.0,-4.0,-13270.0,507.0
70.0,-4.0,-13280.0,507.0
70.0,-4.0,-13275.0,507.0
70.0,-4.0,-13277.0,507.0
70.0,-4.0,-13283.0,507.0
70.0,-4.0,-13274.0,507.0
70.0,-4.0,-13277.0,507.0
70.0,-4.0,-13264.0,507.0
70.0,-4.0,-13275.0,507.0
70.0,-4.0,-13284.0,506.0
70.0,-4.0,-13276.0,507.0
70.0,-4.0,-13274.0,507.0
70.0,-4.0,-13276.0,507.0
70.0,-4.0,-13277.0,507.0
60.0,-16.25,-13275.0,471.0
60.0,-16.25,-13277.0,471.0
60.0,-16.25,-13270.0,470.0
60.0,-16.25,-13273.0,471.0
60.0,-16.25,-13271.0,471.0
60.0,-16.25,-13276.0,470.0
60.0,-16.25,-13267.0,471.0
60.0,-16.25,-13276.0,471.0
60.0,-16.25,-13272.0,471.0
60.0,-16.25,-13278.0,470.0
60.0,-16.25,-13277.0,470.0
60.0,-16.25,-13276.0,471.0
60.0,-16.25,-13271.0,471.0
60.0,-16.25,-13273.0,470.0
60.0,-16.25,-13281.0,473.0
60.0,-15.56,-13278.0,473.0
60.0,-15.56,-13279.0,473.0
60.0,-15.56,-13271.0,472.0
60.0,-15.56,-13275.0,473.0
60.0,-15.56,-13277.0,473.0
60.0,-15.56,-13287.0,472.0
60.0,-15.56,-13276.0,473.0
60.0,-15.56,-13279.0,473.0
60.0,-15.56,-13276.0,473.0
60.0,-15.56,-13273.0,473.0
60.0,-15.56,-13272.0,473.0
60.0,-15.56,-13276.0,473.0
60.0,-15.56,-13275.0,473.0
60.0,-15.56,-13275.0,473.0
60.0,-15.56,-13267.0,474.0
60.0,-15.56,-13280.0,473.0
60.0,-15.56,-13276.0,473.0
60.0,-15.56,-13279.0,473.0
60.0,-15.56,-13272.0,473.0
60.0,-15.56,-13282.0,473.0
60.0,-15.56,-13278.0,473.0
60.0,-15.56,-13279.0,473.0
60.0,-15.56,-13275.0,473.0
60.0,-15.56,-13275.0,473.0
60.0,-15.56,-13275.0,473.0
60.0,-15.56,-13274.0,473.0
60.0,-15.56,-13276.0,473.0
60.0,-15.56,-13275.0,474.0
60.0,-15.56,-13265.0,473.0
60.0,-15.56,-13269.0,473.0
60.0,-15.56,-13270.0,472.0
60.0,-16.0,-13276.0,470.0
60.0,-16.25,-13278.0,472.0
60.0,-16.25,-13275.0,470.0
60.0,-16.25,-13275.0,471.0
50.0,-30.31,-13280.0,427.0
50.0,-30.31,-13272.0,427.0
50.0,-30.31,-13279.0,427.0
50.0,-30.31,-13276.0,427.0
50.0,-30.31,-13275.0,428.0
50.0,-30.31,-13277.0,427.0
50.0,-30.31,-13274.0,427.0
50.0,-30.31,-13269.0,427.0
50.0,-30.31,-13276.0,427.0
50.0,-30.31,-13275.0,427.0
50.0,-30.31,-13278.0,427.0
50.0,-30.31,-13276.0,427.0
50.0,-30.31,-13274.0,427.0
50.0,-30.31,-13282.0,428.0
50.0,-30.31,-13275.0,427.0
50.0,-30.31,-13277.0,427.0
50.0,-30.31,-13281.0,427.0
50.0,-30.31,-13276.0,427.0
50.0,-30.31,-13282.0,427.0
50.0,-30.31,-13281.0,427.0
50.0,-30.31,-13273.0,427.0
50.0,-30.31,-13275.0,427.0
50.0,-30.31,-13278.0,427.0
50.0,-30.31,-13277.0,427.0
50.0,-30.31,-13284.0,427.0
50.0,-30.31,-13271.0,428.0
50.0,-30.31,-13276.0,428.0
50.0,-30.31,-13280.0,430.0
50.0,-29.69,-13279.0,427.0
50.0,-30.31,-13281.0,427.0
50.0,-30.31,-13276.0,427.0
50.0,-30.31,-13270.0,427.0
50.0,-30.31,-13273.0,427.0
50.0,-30.31,-13271.0,427.0
50.0,-30.31,-13279.0,427.0
50.0,-30.31,-13271.0,427.0
50.0,-30.31,-13272.0,426.0
50.0,-30.31,-13276.0,428.0
50.0,-30.31,-13279.0,427.0
50.0,-30.31,-13284.0,426.0
50.0,-30.31,-13276.0,427.0
50.0,-30.31,-13274.0,427.0
50.0,-30.31,-13270.0,427.0
50.0,-30.31,-13279.0,426.0
50.0,-30.31,-13276.0,427.0
50.0,-30.31,-13273.0,427.0
50.0,-30.31,-13277.0,427.0
50.0,-30.31,-13271.0,427.0
50.0,-30.31,-13274.0,426.0
50.0,-30.31,-13270.0,427.0
40.0,-45.25,-13276.0,379.0
40.0,-45.25,-13278.0,379.0
40.0,-45.25,-13276.0,379.0
40.0,-45.25,-13279.0,380.0
40.0,-45.25,-13279.0,380.0
40.0,-45.25,-13284.0,379.0
40.0,-45.25,-13265.0,379.0
40.0,-45.25,-13279.0,379.0
40.0,-45.25,-13273.0,379.0
40.0,-45.25,-13276.0,379.0
40.0,-45.25,-13279.0,379.0
40.0,-45.25,-13270.0,379.0
40.0,-45.25,-13273.0,379.0
40.0,-45.25,-13275.0,379.0
40.0,-45.25,-13276.0,379.0
40.0,-45.25,-13271.0,378.0
40.0,-45.25,-13275.0,380.0
40.0,-45.25,-13278.0,379.0
40.0,-45.25,-13275.0,379.0
40.0,-45.25,-13273.0,378.0
40.0,-45.25,-13270.0,378.0
40.0,-45.25,-13274.0,380.0
40.0,-45.25,-13274.0,379.0
40.0,-45.25,-13278.0,380.0
40.0,-45.25,-13275.0,379.0
40.0,-45.25,-13272.0,379.0
40.0,-45.25,-13269.0,379.0
40.0,-45.25,-13280.0,379.0
40.0,-45.25,-13275.0,379.0
40.0,-45.25,-13272.0,379.0
40.0,-45.25,-13275.0,379.0
40.0,-45.25,-13271.0,379.0
40.0,-45.25,-13277.0,379.0
40.0,-45.25,-13275.0,380.0
40.0,-45.25,-13274.0,379.0
40.0,-45.25,-13271.0,379.0
40.0,-45.25,-13272.0,379.0
40.0,-45.25,-13277.0,379.0
40.0,-45.25,-13279.0,379.0
40.0,-45.25,-13272.0,379.0
40.0,-45.25,-13274.0,379.0
40.0,-45.25,-13276.0,379.0
40.0,-45.25,-13280.0,379.0
40.0,-45.25,-13273.0,379.0
40.0,-45.25,-13274.0,379.0
40.0,-45.25,-13271.0,379.0
40.0,-45.25,-13278.0,379.0
40.0,-45.25,-13274.0,379.0
40.0,-45.25,-13272.0,379.0
40.0,-45.25,-13273.0,379.0
30.0,-59.88,-13281.0,331.0
30.0,-59.88,-13274.0,332.0
30.0,-59.88,-13272.0,333.0
30.0,-59.88,-13276.0,332.0
30.0,-59.88,-13274.0,332.0
30.0,-59.88,-13273.0,332.0
30.0,-59.88,-13280.0,332.0
30.0,-59.88,-13273.0,331.0
30.0,-59.88,-13278.0,332.0
30.0,-59.88,-13277.0,332.0
30.0,-59.88,-13280.0,332.0
30.0,-59.88,-13274.0,332.0
30.0,-59.88,-13279.0,333.0
30.0,-59.88,-13275.0,332.0
30.0,-59.88,-13275.0,331.0
30.0,-59.88,-13275.0,332.0
30.0,-59.88,-13277.0,332.0
30.0,-59.88,-13278.0,332.0
30.0,-59.88,-13278.0,332.0
30.0,-59.88,-13274.0,332.0
30.0,-59.88,-13273.0,332.0
30.0,-59.88,-13275.0,332.0
30.0,-59.88,-13272.0,332.0
30.0,-59.88,-13275.0,331.0
30.0,-59.88,-13283.0,331.0
30.0,-59.88,-13272.0,331.0
30.0,-59.88,-13277.0,332.0
30.0,-59.88,-13276.0,331.0
30.0,-59.88,-13272.0,332.0
30.0,-59.88,-13277.0,332.0
30.0,-59.88,-13275.0,332.0
30.0,-59.88,-13273.0,331.0
30.0,-59.88,-13271.0,332.0
30.0,-59.88,-13277.0,332.0
30.0,-59.88,-13272.0,332.0
30.0,-59.88,-13275.0,331.0
30.0,-59.88,-13273.0,332.0
30.0,-59.88,-13275.0,332.0
30.0,-59.88,-13270.0,332.0
30.0,-59.88,-13275.0,332.0
30.0,-59.88,-13278.0,331.0
30.0,-59.88,-13276.0,332.0
30.0,-59.88,-13276.0,332.0
30.0,-59.88,-13269.0,331.0
30.0,-59.88,-13278.0,332.0
30.0,-59.88,-13270.0,332.0
30.0,-59.88,-13276.0,332.0
30.0,-59.88,-13276.0,332.0
30.0,-59.88,-13271.0,332.0
30.0,-59.88,-13277.0,332.0
20.0,-73.56,-13281.0,286.0
20.0,-73.5,-13273.0,286.0
20.0,-73.44,-13275.0,286.0
20.0,-73.44,-13277.0,286.0
20.0,-73.37,-13277.0,286.0
20.0,-73.37,-13272.0,286.0
20.0,-73.37,-13272.0,286.0
20.0,-73.37,-13273.0,286.0
20.0,-73.37,-13273.0,286.0
20.0,-73.37,-13274.0,286.0
20.0,-73.37,-13282.0,286.0
20.0,-73.37,-13274.0,286.0
20.0,-73.37,-13271.0,285.0
20.0,-73.37,-13280.0,286.0
20.0,-73.37,-13275.0,286.0
20.0,-73.37,-13270.0,286.0
20.0,-73.37,-13277.0,286.0
20.0,-73.37,-13281.0,285.0
20.0,-73.37,-13273.0,286.0
20.0,-73.37,-13277.0,286.0
20.0,-73.37,-13279.0,286.0
20.0,-73.37,-13275.0,286.0
20.0,-73.37,-13268.0,286.0
20.0,-73.37,-13275.0,287.0
20.0,-73.37,-13279.0,285.0
20.0,-73.37,-13275.0,286.0
20.0,-73.37,-13275.0,286.0
20.0,-73.37,-13276.0,286.0
20.0,-73.37,-13274.0,286.0
20.0,-73.37,-13276.0,286.0
20.0,-73.37,-13271.0,286.0
20.0,-73.37,-13276.0,285.0
20.0,-73.37,-13277.0,286.0
20.0,-73.37,-13273.0,286.0
20.0,-73.37,-13278.0,285.0
20.0,-73.37,-13279.0,285.0
20.0,-73.37,-13273.0,286.0
20.0,-73.37,-13274.0,286.0
20.0,-73.37,-13273.0,285.0
20.0,-73.37,-13274.0,286.0
20.0,-73.37,-13273.0,285.0
20.0,-73.37,-13275.0,286.0
20.0,-73.37,-13278.0,286.0
20.0,-73.37,-13271.0,286.0
20.0,-73.37,-13276.0,286.0
20.0,-73.37,-13279.0,285.0
20.0,-73.37,-13280.0,285.0
20.0,-73.37,-13270.0,286.0
20.0,-73.37,-13270.0,285.0
20.0,-73.37,-13272.0,286.0
10.0,-85.56,-13272.0,242.0
10.0,-85.5,-13271.0,241.0
