Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.56,-17293.0,507.0
70.0,-3.69,-17299.0,508.0
70.0,-3.81,-17292.0,508.0
70.0,-3.88,-17288.0,508.0
70.0,-3.94,-17299.0,507.0
70.0,-4.0,-17288.0,507.0
70.0,-4.06,-17300.0,507.0
70.0,-4.13,-17299.0,507.0
70.0,-4.19,-17293.0,508.0
70.0,-4.19,-17291.0,508.0
70.0,-4.19,-17304.0,508.0
70.0,-4.19,-17299.0,507.0
70.0,-4.19,-17303.0,507.0
70.0,-4.19,-17292.0,507.0
70.0,-4.19,-17300.0,507.0
70.0,-4.19,-17296.0,507.0
70.0,-4.19,-17309.0,507.0
70.0,-4.19,-17316.0,507.0
70.0,-4.19,-17310.0,507.0
70.0,-4.19,-17329.0,507.0
70.0,-4.19,-17324.0,506.0
70.0,-4.19,-17325.0,507.0
70.0,-4.19,-17324.0,507.0
70.0,-4.19,-17331.0,508.0
70.0,-4.19,-17329.0,507.0
70.0,-4.19,-17315.0,508.0
70.0,-4.19,-17321.0,507.0
70.0,-4.19,-17326.0,507.0
70.0,-4.19,-17320.0,508.0
60.0,-16.25,-15323.0,470.0
60.0,-16.31,-15331.0,470.0
60.0,-16.37,-15330.0,469.0
60.0,-16.37,-15334.0,470.0
60.0,-16.44,-15333.0,469.0
60.0,-16.44,-15332.0,469.0
60.0,-16.44,-15339.0,470.0
60.0,-16.44,-15342.0,469.0
60.0,-16.44,-15337.0,469.0
60.0,-16.44,-15339.0,469.0
60.0,-16.44,-15344.0,469.0
60.0,-16.44,-15348.0,469.0
60.0,-16.44,-15356.0,469.0
60.0,-16.44,-15346.0,470.0
60.0,-16.44,-15318.0,469.0
60.0,-16.44,-15312.0,470.0
60.0,-16.44,-15312.0,469.0
60.0,-16.44,-15304.0,470.0
60.0,-16.44,-15310.0,470.0
60.0,-16.44,-15308.0,469.0
60.0,-16.44,-15309.0,470.0
60.0,-16.44,-15312.0,470.0
60.0,-16.44,-15307.0,470.0
60.0,-16.44,-15318.0,471.0
60.0,-16.44,-15311.0,470.0
60.0,-16.44,-15318.0,470.0
60.0,-16.44,-15323.0,470.0
60.0,-16.44,-15321.0,469.0
60.0,-16.44,-15318.0,469.0
60.0,-16.44,-15320.0,470.0
60.0,-16.44,-15321.0,469.0
60.0,-16.44,-15317.0,469.0
60.0,-16.44,-15316.0,469.0
60.0,-16.44,-15324.0,469.0
60.0,-16.44,-15324.0,469.0
60.0,-16.44,-15319.0,469.0
60.0,-16.44,-15324.0,469.0
60.0,-16.44,-15319.0,470.0
60.0,-16.44,-15317.0,469.0
60.0,-16.44,-15315.0,469.0
60.0,-16.44,-15320.0,470.0
60.0,-16.44,-15321.0,470.0
60.0,-16.44,-15308.0,470.0
60.0,-16.44,-15320.0,469.0
60.0,-16.44,-15331.0,470.0
60.0,-16.44,-15323.0,470.0
60.0,-16.44,-15328.0,470.0
60.0,-16.44,-15335.0,469.0
60.0,-16.44,-15325.0,470.0
60.0,-16.44,-15328.0,470.0
50.0,-30.5,-12844.0,427.0
50.0,-30.5,-12852.0,426.0
50.0,-30.5,-12852.0,427.0
50.0,-30.5,-12847.0,427.0
50.0,-30.5,-12848.0,427.0
50.0,-30.5,-12860.0,428.0
50.0,-30.5,-12854.0,427.0
50.0,-30.5,-12848.0,427.0
50.0,-30.5,-12857.0,428.0
50.0,-30.5,-12862.0,427.0
50.0,-30.5,-12860.0,428.0
50.0,-30.5,-12864.0,427.0
50.0,-30.5,-12863.0,425.0
50.0,-30.5,-12848.0,427.0
50.0,-30.5,-12870.0,427.0
50.0,-30.5,-12857.0,426.0
50.0,-30.5,-12859.0,427.0
50.0,-30.5,-12861.0,427.0
50.0,-30.5,-12855.0,427.0
50.0,-30.5,-12854.0,427.0
50.0,-30.5,-12863.0,426.0
50.0,-30.5,-12871.0,427.0
50.0,-30.5,-12868.0,427.0
50.0,-30.5,-12871.0,427.0
50.0,-30.5,-12862.0,426.0
50.0,-30.5,-12867.0,427.0
50.0,-30.5,-12865.0,427.0
50.0,-30.5,-12856.0,426.0
50.0,-30.5,-12863.0,427.0
50.0,-30.5,-12853.0,428.0
50.0,-30.5,-12836.0,427.0
50.0,-30.5,-12839.0,426.0
50.0,-30.5,-12836.0,427.0
50.0,-30.5,-12838.0,427.0
50.0,-30.5,-12845.0,427.0
50.0,-30.5,-12837.0,426.0
50.0,-30.5,-12837.0,427.0
50.0,-30.5,-12850.0,427.0
50.0,-30.5,-12846.0,427.0
50.0,-30.5,-12845.0,428.0
50.0,-30.5,-12841.0,427.0
50.0,-30.5,-12860.0,427.0
50.0,-30.5,-12853.0,427.0
50.0,-30.5,-12859.0,426.0
50.0,-30.5,-12852.0,427.0
