scorer,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,808.80695,943.0426,0.83825076,797.76416,802.0513,1.0,790.7177,638.37,0.8842013,772.27594,514.046,0.83284724,703.77344,326.82327,0.8366396
1,808.9555,943.0438,0.85521865,797.84515,802.07605,1.0,790.61536,638.45465,0.899169,772.0838,514.206,0.8292925,703.89667,326.64633,0.8237266
2,808.904,942.99817,0.85695934,797.835,802.10754,1.0,790.6604,638.464,0.898421,772.1541,514.1498,0.8251545,703.8169,327.08875,0.8497788
3,808.9639,942.9625,0.8539633,797.8562,802.0857,1.0,790.63165,638.4891,0.908237,772.0438,514.1671,0.81976485,703.9206,326.71643,0.84743947
4,809.04047,942.99646,0.8743072,797.98505,802.2272,1.0,790.51996,638.6373,0.9138527,772.09357,514.43567,0.8267613,703.7965,326.96014,0.84174186
5,808.9422,943.09845,0.88499796,798.0544,802.2256,1.0,790.1401,638.7676,0.90263504,771.5514,514.54224,0.80016196,703.35223,327.28494,0.87039804
6,808.88806,943.1813,0.86556745,797.7994,802.2235,1.0,789.9393,638.8235,0.8935061,770.9231,514.73914,0.81257874,702.3741,327.94598,0.89009744
7,808.88007,943.3867,0.86501604,797.5125,802.4276,1.0,789.7186,638.9184,0.8801568,770.90326,514.8658,0.8066929,702.3952,328.07584,0.8992643
8,808.88873,943.2056,0.8547544,797.40765,802.50055,1.0,789.7023,638.80396,0.90728915,770.8319,514.8638,0.8046219,702.11084,328.45312,0.89977944
9,808.8851,943.3674,0.8540376,797.6351,802.32434,1.0,789.78864,638.8726,0.8904746,770.8072,515.0667,0.8057382,702.12146,328.2685,0.886314
10,808.8576,943.37164,0.8529686,797.79456,802.2933,1.0,789.6157,638.7913,0.89305395,770.7882,514.96155,0.8209683,702.35345,327.74384,0.8898738
11,808.8952,943.44434,0.8570468,797.5955,802.47485,1.0,789.7368,638.68384,0.8825963,770.78296,514.96185,0.82222605,702.07904,328.3618,0.87447983
12,808.8322,943.416,0.85414016,797.66125,802.57666,1.0,789.5592,638.91675,0.9011309,770.68164,515.08264,0.81847054,702.01587,328.62756,0.916914
13,808.85394,943.4566,0.84692085,797.69214,802.44666,1.0,789.73334,638.8326,0.9081095,770.7897,515.1351,0.82868034,702.0393,328.545,0.90653354
14,808.92633,943.5152,0.84717923,797.85675,802.39417,1.0,789.58636,638.8827,0.8982386,770.8073,515.0889,0.82043827,702.2869,327.82297,0.8553361
15,808.9045,943.49036,0.8502655,797.806,802.37744,1.0,789.67444,638.96234,0.8665946,770.7922,515.106,0.8173704,702.0476,328.49918,0.88190526
16,808.95447,943.4509,0.8561167,797.7666,802.39294,1.0,789.79736,638.91864,0.8793043,770.82135,515.25214,0.82540464,701.9521,328.4309,0.89511967
17,808.93317,943.44434,0.8651491,797.7866,802.4038,1.0,789.8548,638.9033,0.86515117,770.92236,515.00543,0.84032875,702.0969,328.35892,0.88512814
