scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,945.6945,464.37442,0.7151922,894.2821,319.4687,0.82585824,917.66046,180.84753,0.9824219,908.16425,9.577354,0.88609576,895.6499,320.3104,0.1243971
1,946.279,464.11142,0.7442691,894.9932,319.3822,0.8396283,918.24396,180.62279,1.0,909.178,9.227674,0.898187,896.19037,319.98462,0.12591775
2,947.1778,463.9343,0.7444258,895.87177,318.98853,0.86334515,918.73413,180.1508,0.9928656,909.8394,9.079358,0.89208484,896.64453,319.57504,0.13475452
3,946.36,463.7966,0.7297715,895.6614,319.0324,0.84222955,918.4679,180.23544,0.9843846,909.27234,8.844369,0.86518013,896.52527,319.60535,0.13351405
4,946.2849,463.6975,0.7377149,895.09094,318.71313,0.87774503,918.2026,180.1354,1.0,909.12054,8.228897,0.8233368,896.4475,319.51935,0.12521152
5,946.1509,463.61566,0.7146297,895.22284,318.74454,0.8770422,918.02106,180.04901,1.0,908.7356,8.413757,0.84785706,896.56726,319.57883,0.13159494
6,945.79645,463.78525,0.71607894,894.6703,318.94748,0.8418383,917.80096,180.04974,0.98971975,908.6461,8.788848,0.8916727,896.1395,319.7344,0.1289181
7,945.88635,463.67273,0.69953907,894.5357,318.98196,0.83340013,917.894,180.13034,0.9820025,908.55426,8.775681,0.8925346,896.0268,319.79333,0.1262938
8,945.854,463.48865,0.6966494,894.32416,318.77365,0.8625683,917.5796,179.94022,1.0,908.1236,8.328513,0.87971383,895.985,319.65115,0.12386902
9,945.043,463.0164,0.6450428,894.0314,318.5143,0.8714186,917.15936,179.53206,1.0,907.5662,7.7235794,0.8381769,895.7076,319.66153,0.112756334
10,945.0408,462.90103,0.6341691,893.4963,318.51212,0.8372061,916.90955,178.95824,1.0,907.40295,7.0864606,0.7742421,893.5448,318.6838,0.11231842
11,944.46606,463.38892,0.60694116,893.0545,319.02005,0.76871383,915.94305,179.44359,0.99751633,906.94006,7.3119016,0.7840546,893.1841,319.2597,0.15871286
12,943.48157,463.5366,0.5747386,892.16156,318.9624,0.74189574,914.5231,179.95587,0.9882913,906.831,7.24575,0.7741471,892.40753,319.51328,0.17166431
13,943.57605,463.39755,0.57624847,892.1003,319.03888,0.7392412,914.92377,179.86385,0.9995426,907.5466,7.291885,0.7899181,892.37866,319.60272,0.1738052
14,944.8283,462.9199,0.63481206,893.3918,318.61707,0.81904507,916.00385,179.3491,1.0,907.46216,7.0853686,0.7722377,893.65283,319.11908,0.12725349
15,944.76074,462.4116,0.62223756,893.411,318.04504,0.8401258,915.9318,178.99695,1.0,907.44775,6.4050674,0.7440401,1093.0255,287.86847,0.11780952
16,944.8394,462.40433,0.6209688,893.55176,317.84933,0.8478873,916.54156,178.71796,1.0,907.8404,6.5080676,0.7687713,893.88477,318.19684,0.1186577
17,945.1218,462.8342,0.64875746,893.5144,317.7385,0.8675584,916.4255,178.65614,1.0,907.86255,6.4986234,0.77661365,893.4653,317.77484,0.11798481
