scorer,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,845.64844,1034.5732,0.4911019,811.1057,817.3414,0.7865451,795.61346,657.44476,0.86764306,778.6321,530.9867,0.81035924,760.98364,387.14008,0.87170833
1,842.04767,1033.2672,0.49489206,810.1385,817.2398,0.76805514,794.70575,658.56494,0.8930539,777.112,532.00964,0.87331057,759.7968,387.50305,0.8835061
2,841.77264,1034.8595,0.51137275,810.42926,816.6995,0.7627975,794.4228,657.32825,0.85678846,776.2192,532.446,0.88814455,758.9745,387.7251,0.9144791
3,841.7035,1034.3573,0.43929064,809.8343,816.5984,0.73990244,792.7148,658.03394,0.80708575,774.59467,533.6466,0.95542806,756.529,389.36856,0.96850383
4,844.07764,1036.2917,0.50573385,809.9152,816.5106,0.74739236,792.5482,658.0769,0.8133621,775.2584,533.99536,0.9463288,756.53534,389.87524,0.95667255
5,841.1298,1037.2622,0.50145066,809.3956,816.0527,0.7602817,792.9997,657.41815,0.8483297,775.72327,533.85834,0.91872066,757.5732,389.53134,0.956682
6,838.7843,1036.3292,0.4559124,809.5625,816.16364,0.7528335,794.4239,657.8783,0.8387631,777.74536,533.8993,0.8491521,760.00616,390.34848,0.88145226
7,832.6168,958.021,0.44868314,809.3403,815.9496,0.727391,795.45917,657.7574,0.8491024,781.0208,533.6217,0.89448905,763.02625,390.24457,0.84504646
8,836.2802,1036.5087,0.4639129,809.4968,815.88446,0.7557756,795.5819,657.8225,0.8869131,782.16656,533.1872,0.8802547,765.23236,389.7673,0.9213045
9,837.9425,955.7065,0.5800955,810.6478,815.2059,0.7798015,795.6867,657.5805,0.8735913,782.2422,532.7614,0.8480027,766.1812,389.1965,0.92628
10,839.3053,954.25525,0.68221766,811.6345,814.61505,0.7824156,796.1204,657.1408,0.8589922,782.2602,531.92377,0.86917806,766.75995,388.41345,0.9152061
11,840.2702,953.2981,0.5689028,813.3138,814.55646,0.8484201,794.1331,657.8237,0.85705304,779.6941,532.04047,0.76025534,764.38275,387.52792,0.94539946
12,839.0444,950.5458,0.63135767,814.6552,813.0944,0.79944205,794.9324,656.02655,0.796884,779.6332,530.2929,0.7960225,764.07196,386.37714,0.9370619
13,838.66046,952.4209,0.68780965,815.12537,812.68353,0.74403834,795.9497,655.6592,0.7942092,780.5271,527.4219,0.76512426,766.2035,383.24774,0.8577449
14,842.06006,952.92206,0.5995571,815.9837,814.68195,0.7496463,795.5351,655.18134,0.80917054,780.6109,527.37305,0.7554379,766.0617,383.23438,0.8673636
15,844.1221,951.93085,0.5140761,817.781,814.49255,0.79866594,796.9837,654.5001,0.8673242,780.88086,526.68365,0.8221176,766.335,382.80768,0.84285617
16,849.8363,951.0365,0.6946433,820.4951,812.46014,0.87506235,798.20123,651.73645,0.94608694,781.6428,526.59875,0.8022663,767.216,382.1192,0.7621851
17,854.68225,947.68146,0.5181769,822.21356,810.1442,0.9032269,799.7009,650.34796,0.9185888,782.618,525.64435,0.782979,767.1851,380.82312,0.6890795
