scorer,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,813.0179,721.6437,1.0,795.9362,578.70746,0.9139063,790.0638,417.09555,0.8903749,776.8886,281.1643,0.7553197,754.5233,87.30711,0.91928536
1,812.9247,721.54095,1.0,795.94116,578.7836,0.9316673,790.0927,417.1159,0.89516777,776.78015,281.16006,0.74553335,754.331,87.37517,0.9352255
2,812.9035,721.519,1.0,795.91296,578.8136,0.93760854,790.1097,417.2955,0.8872558,776.7578,281.4527,0.72912157,754.2555,87.33485,0.93842024
3,812.78265,721.4515,1.0,796.0005,578.7776,0.9919132,790.1617,417.1763,0.88431305,776.7614,281.3113,0.7352965,754.19415,87.3755,0.9331815
4,812.6603,721.4642,1.0,795.98804,578.7685,0.9876782,790.12085,417.06354,0.90319675,776.80963,281.19373,0.7504144,754.22516,87.413124,0.94389206
5,812.81335,721.5051,1.0,795.9995,578.9082,0.97248155,790.0114,417.11844,0.89915264,776.66327,281.39987,0.7248125,754.24536,87.37787,0.93912333
6,812.95026,721.6041,1.0,796.02844,578.8754,0.9734733,790.0239,417.1306,0.89564914,776.77997,281.31943,0.73061717,754.2756,87.42927,0.9405807
7,812.8199,721.5601,1.0,796.0583,578.9502,0.954519,790.12366,417.31015,0.87736076,776.723,281.3421,0.7280128,754.3232,87.37669,0.9454705
8,812.81177,721.6197,1.0,796.0396,579.04816,0.923747,790.1366,417.3391,0.88425004,776.67694,281.3464,0.71660346,754.3358,87.39699,0.9492312
9,812.79346,721.4848,1.0,796.08826,579.0187,0.95223445,790.154,417.3009,0.878798,776.66626,281.38724,0.7203865,754.4181,87.444214,0.9577002
10,812.81305,721.5108,1.0,796.0468,578.958,0.95756775,790.07574,417.5292,0.88797915,776.6553,281.42917,0.7280771,754.29535,87.48171,0.97965175
11,812.8611,721.5187,1.0,796.0854,578.9355,0.9653386,790.01984,417.60123,0.89414704,776.69965,281.4063,0.71966386,754.27795,87.417465,0.95353764
12,812.8951,721.6438,1.0,796.0794,578.9282,0.9489622,790.02844,417.6529,0.9077486,776.79047,281.43964,0.7264251,754.3293,87.4605,0.956368
13,812.9844,721.7058,1.0,796.05273,578.90796,0.9658973,790.05286,417.55402,0.8978807,776.72437,281.42392,0.7371879,754.32697,87.34501,0.9415347
14,812.99243,721.7223,1.0,796.0655,578.82996,0.9648412,790.0373,417.56,0.9014874,776.69415,281.36536,0.7386005,754.2232,87.38906,0.9292033
15,813.1003,721.7927,1.0,796.03986,578.8538,0.96499985,790.0595,417.56577,0.9032657,776.713,281.3809,0.73806286,754.3341,87.41903,0.92433155
16,813.24365,721.77783,1.0,796.0422,578.85144,0.9612985,790.07214,417.56833,0.9010695,776.74725,281.28546,0.74042267,754.2633,87.45568,0.9406218
17,813.02985,721.62195,1.0,796.1393,578.82184,0.97644603,790.0164,417.6735,0.90434283,776.6058,281.39355,0.739748,754.30695,87.38739,0.92781377
