scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,906.9441,736.89795,0.69800955,900.18384,563.2646,0.979572,896.30927,367.09686,0.7036578,888.6591,225.3452,0.7913818,890.228,43.59254,0.7388943
1,907.04553,736.8845,0.7380579,899.96967,563.09235,0.99807864,896.1169,367.14694,0.7041105,888.5728,225.3973,0.76593775,890.2635,43.42287,0.722889
2,907.08844,737.045,0.72053325,899.92065,563.5042,0.9932371,895.9926,367.45303,0.6847365,888.4851,225.53943,0.76735204,890.02124,43.711143,0.7180304
3,907.11206,737.0266,0.7258977,900.0821,563.5663,0.9990171,895.8515,367.38965,0.69132644,888.5368,225.62181,0.78520405,889.97504,43.693417,0.7300741
4,907.0992,737.0503,0.72636473,900.2251,563.5617,0.99003077,895.986,367.47336,0.7132173,888.31647,225.45221,0.7764913,890.3155,43.680965,0.7303533
5,907.1099,736.93896,0.66631615,900.32434,563.38715,1.0,896.0327,367.41336,0.69331694,888.61755,225.71349,0.7805245,890.5652,43.62091,0.7021466
6,907.20526,736.58044,0.68126374,900.45764,563.2242,1.0,896.4807,366.86298,0.704928,889.2498,225.07692,0.78534883,890.9434,43.466244,0.7521202
7,907.18445,736.58014,0.68381876,900.44635,562.82544,1.0,896.3183,366.9651,0.712893,889.6622,225.03256,0.822535,891.74176,43.733315,0.77025914
8,907.2326,736.62604,0.66510826,900.2547,563.4266,1.0,896.57715,367.03387,0.7292393,889.59467,225.48172,0.8324579,892.2028,44.054363,0.751044
9,907.1858,736.57404,0.6722351,900.3233,563.2501,1.0,896.669,366.9907,0.71586406,889.687,225.21716,0.8222119,892.5242,43.916008,0.6886669
10,907.3689,736.4925,0.6731211,900.495,563.1433,0.99913365,896.6664,366.96503,0.7113646,889.8579,224.96217,0.81018627,892.7948,43.87026,0.675942
11,907.38367,736.5596,0.67896724,900.3915,563.2839,1.0,896.7988,367.1042,0.72429144,889.69775,225.49799,0.8338764,892.6604,44.02188,0.6722741
12,907.05927,736.30695,0.66104245,900.3045,563.01697,1.0,896.7047,367.0339,0.73109317,889.828,225.20883,0.8334444,892.6096,43.859303,0.69830155
13,906.9944,736.2763,0.67118526,900.3047,563.06903,1.0,896.76825,366.98248,0.70133996,889.7405,225.32127,0.8364508,892.4594,43.941574,0.7268413
14,907.0531,736.3988,0.6639053,900.3128,563.105,1.0,896.6877,367.0731,0.6983658,889.6517,225.44289,0.83401996,892.6876,43.91513,0.72551024
15,907.0632,736.41187,0.669398,900.3387,563.1094,1.0,896.7998,367.0746,0.69776976,889.7383,225.30084,0.82918453,892.5761,43.92311,0.7678602
16,907.0944,736.49493,0.6569162,900.3433,563.0884,1.0,896.73553,366.96475,0.6963516,889.839,225.30737,0.8364728,892.7146,43.973145,0.77023417
17,907.1011,736.20496,0.7318557,900.34546,563.0555,1.0,896.7999,366.92245,0.7190494,889.87946,225.21938,0.82466245,892.7678,43.92067,0.74520415
