scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1070.5925,591.4556,0.708606,942.692,523.30304,0.81464016,922.0473,348.9818,0.5912196,936.2123,137.58546,0.84747875,851.6329,59.008633,0.6915368
1,1070.5701,591.48334,0.7103039,942.7242,523.29443,0.8063139,922.05005,348.92987,0.5886198,936.16656,137.57729,0.8495142,851.60724,58.814747,0.687611
2,1070.0645,591.0539,0.7074648,942.8268,523.3428,0.80610406,922.03217,348.77368,0.57846993,936.22034,137.53514,0.8534471,851.51715,58.61356,0.6797937
3,1070.3616,591.04596,0.70367444,942.80505,523.3583,0.8023493,921.9078,348.73044,0.5960755,936.19727,137.5828,0.85741717,851.4807,58.53662,0.6869067
4,1070.3749,591.16974,0.6940515,942.79297,523.5097,0.8302181,921.9898,348.78528,0.59293216,936.1388,137.48157,0.8546435,851.469,58.493275,0.67958677
5,1070.3934,591.2305,0.6851143,942.98627,523.5434,0.8442107,921.921,348.9567,0.6004046,936.2071,137.52293,0.8525427,851.53485,58.349968,0.6658526
6,1070.4598,591.25006,0.69414926,942.8846,523.48334,0.85408306,922.0587,349.19452,0.6169491,936.1701,137.51578,0.8552751,851.54236,58.555134,0.67067194
7,1070.4644,591.2315,0.68702,942.8825,523.51654,0.85254765,922.0651,349.1979,0.6165217,936.15314,137.49551,0.84449327,851.5307,58.524208,0.66483426
8,1070.3844,591.1209,0.68418604,942.89594,523.53436,0.845897,922.0463,349.14752,0.6189092,936.1631,137.39368,0.8388314,851.54944,58.467476,0.66920996
9,1070.5684,591.1285,0.70492584,942.87976,523.7539,0.8674273,922.0321,348.92307,0.60191244,936.1539,137.5594,0.84855735,851.532,58.522552,0.68095887
10,1070.4783,591.1518,0.69380075,942.8574,523.99457,0.8693205,922.0521,348.87396,0.5971148,936.1392,137.61522,0.86847043,851.6617,58.739994,0.6795373
11,1070.4481,591.13654,0.7013505,942.87744,523.9647,0.8776858,922.0657,348.84122,0.5967073,936.1169,137.6091,0.8671462,851.7383,58.85622,0.6877911
12,1070.5712,591.05945,0.69546974,942.80817,524.00903,0.87994033,922.1037,348.96896,0.59736526,936.1907,137.62137,0.8704666,851.81177,58.869972,0.6843505
13,1070.6559,591.2044,0.7017269,942.74976,523.9669,0.8732013,922.0776,348.88376,0.59694946,935.90674,137.77141,0.860516,851.757,58.935963,0.6855641
14,1070.7246,591.2224,0.69422585,942.80475,523.947,0.8785753,922.0805,348.86215,0.59242684,935.82587,137.7032,0.85695755,851.6126,58.865448,0.688776
15,1070.7479,591.1772,0.7010567,942.7868,523.9181,0.87445235,922.0872,348.89545,0.5942713,935.8308,137.67036,0.85622144,851.3855,58.490055,0.6771113
16,1070.8662,591.1411,0.70290715,942.696,523.9386,0.8722702,922.0766,348.9883,0.604419,935.79254,137.6916,0.8591122,851.5527,58.65971,0.68830556
17,1070.7708,591.1492,0.711214,942.6459,524.02466,0.8711508,922.03577,348.8624,0.6002642,935.8053,137.66696,0.8608914,851.56494,58.99671,0.6864196
