Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
70.0,-3.31,-20376.0,515.0
70.0,-3.44,-20403.0,515.0
70.0,-3.56,-20431.0,515.0
70.0,-3.63,-20439.0,515.0
70.0,-3.69,-20456.0,515.0
70.0,-3.75,-20466.0,515.0
70.0,-3.75,-20471.0,515.0
70.0,-3.81,-20483.0,515.0
70.0,-3.81,-20488.0,515.0
70.0,-3.81,-20497.0,515.0
70.0,-3.81,-20493.0,515.0
70.0,-3.81,-20501.0,515.0
70.0,-3.81,-20505.0,515.0
70.0,-3.81,-20503.0,515.0
70.0,-3.81,-20502.0,516.0
70.0,-3.81,-20501.0,515.0
70.0,-3.81,-20508.0,516.0
70.0,-3.81,-20511.0,515.0
70.0,-3.81,-20505.0,515.0
70.0,-3.81,-20504.0,516.0
70.0,-3.81,-20514.0,515.0
70.0,-3.81,-20519.0,516.0
70.0,-3.81,-20511.0,515.0
70.0,-3.81,-20510.0,515.0
70.0,-3.81,-20517.0,515.0
70.0,-3.81,-20515.0,515.0
70.0,-3.81,-20518.0,514.0
70.0,-3.81,-20517.0,515.0
70.0,-3.81,-20522.0,515.0
70.0,-3.81,-20510.0,516.0
70.0,-3.81,-20510.0,515.0
70.0,-3.81,-20512.0,515.0
70.0,-3.81,-20520.0,515.0
70.0,-3.81,-20529.0,515.0
70.0,-3.81,-20522.0,515.0
70.0,-3.81,-20540.0,515.0
70.0,-3.81,-20531.0,515.0
70.0,-3.81,-20525.0,515.0
60.0,-16.25,-17193.0,477.0
60.0,-16.25,-17202.0,477.0
60.0,-16.25,-17206.0,477.0
60.0,-16.25,-17214.0,477.0
60.0,-16.25,-17225.0,478.0
60.0,-16.25,-17220.0,477.0
60.0,-16.25,-17232.0,477.0
60.0,-16.25,-17239.0,478.0
60.0,-16.25,-17242.0,477.0
60.0,-16.25,-17241.0,477.0
60.0,-16.25,-17241.0,477.0
60.0,-16.25,-17240.0,477.0
60.0,-16.25,-17241.0,477.0
60.0,-16.25,-17248.0,477.0
60.0,-16.25,-17251.0,477.0
60.0,-16.25,-17257.0,477.0
60.0,-16.25,-17261.0,477.0
60.0,-16.25,-17264.0,478.0
60.0,-16.25,-17267.0,477.0
60.0,-16.25,-17270.0,477.0
60.0,-16.25,-17268.0,477.0
60.0,-16.25,-17271.0,477.0
60.0,-16.25,-17277.0,478.0
60.0,-16.25,-17273.0,477.0
60.0,-16.25,-17276.0,477.0
60.0,-16.25,-17274.0,478.0
60.0,-16.25,-17274.0,477.0
60.0,-16.25,-17274.0,478.0
60.0,-16.25,-17286.0,477.0
60.0,-16.25,-17289.0,477.0
60.0,-16.25,-17290.0,477.0
60.0,-16.25,-17286.0,477.0
60.0,-16.25,-17293.0,477.0
60.0,-16.25,-17287.0,477.0
60.0,-16.25,-17288.0,477.0
60.0,-16.25,-17299.0,477.0
60.0,-16.25,-17300.0,477.0
60.0,-16.25,-17299.0,477.0
60.0,-16.25,-17299.0,477.0
60.0,-16.25,-17302.0,477.0
60.0,-16.25,-17304.0,477.0
60.0,-16.25,-17299.0,478.0
60.0,-16.25,-17313.0,477.0
60.0,-16.25,-17308.0,477.0
60.0,-16.25,-17302.0,477.0
60.0,-16.25,-17308.0,478.0
60.0,-16.25,-17306.0,477.0
60.0,-16.25,-17295.0,477.0
60.0,-16.25,-17303.0,477.0
60.0,-16.25,-17306.0,477.0
50.0,-30.37,-11003.0,434.0
50.0,-30.37,-10994.0,434.0
50.0,-30.37,-10991.0,434.0
50.0,-30.37,-10988.0,434.0
50.0,-30.37,-10991.0,434.0
50.0,-30.37,-10988.0,434.0
50.0,-30.37,-10989.0,434.0
50.0,-30.37,-10995.0,434.0
50.0,-30.37,-10999.0,434.0
50.0,-30.37,-10996.0,434.0
50.0,-30.37,-11002.0,434.0
50.0,-30.37,-11006.0,434.0
50.0,-30.37,-11006.0,434.0
50.0,-30.37,-11015.0,434.0
50.0,-30.37,-11014.0,434.0
50.0,-30.37,-11021.0,434.0
50.0,-30.37,-11028.0,434.0
50.0,-30.37,-11020.0,434.0
50.0,-30.37,-11030.0,434.0
50.0,-30.37,-11032.0,434.0
50.0,-30.37,-11045.0,434.0
50.0,-30.37,-11045.0,434.0
50.0,-30.37,-11044.0,434.0
50.0,-30.37,-11047.0,434.0
50.0,-30.37,-11053.0,434.0
50.0,-30.37,-11048.0,434.0
50.0,-30.37,-11048.0,434.0
50.0,-30.37,-11051.0,434.0
50.0,-30.37,-11053.0,434.0
50.0,-30.37,-11059.0,434.0
50.0,-30.37,-11063.0,434.0
50.0,-30.37,-11064.0,434.0
50.0,-30.37,-11065.0,434.0
50.0,-30.37,-11063.0,434.0
50.0,-30.37,-11073.0,434.0
50.0,-30.37,-11070.0,435.0
50.0,-30.37,-11072.0,434.0
50.0,-30.37,-11079.0,434.0
50.0,-30.37,-11073.0,434.0
50.0,-30.37,-11084.0,434.0
50.0,-30.37,-11085.0,434.0
50.0,-30.37,-11096.0,434.0
50.0,-30.37,-11100.0,434.0
50.0,-30.37,-11100.0,434.0
50.0,-30.37,-11100.0,434.0
50.0,-30.37,-11102.0,434.0
50.0,-30.37,-11101.0,434.0
50.0,-30.37,-11102.0,434.0
50.0,-30.37,-11097.0,434.0
50.0,-30.37,-11106.0,434.0
40.0,-45.38,-1404.0,386.0
40.0,-45.38,-1394.0,386.0
40.0,-45.38,-1381.0,386.0
40.0,-45.38,-1375.0,386.0
40.0,-45.38,-1356.0,386.0
40.0,-45.38,-1353.0,386.0
40.0,-45.38,-1356.0,386.0
40.0,-45.38,-1353.0,386.0
40.0,-45.38,-1352.0,386.0
40.0,-45.38,-1339.0,386.0
40.0,-45.38,-1343.0,386.0
40.0,-45.38,-1336.0,387.0
40.0,-45.38,-1335.0,386.0
40.0,-45.38,-1338.0,387.0
40.0,-45.38,-1338.0,386.0
40.0,-45.38,-1331.0,386.0
40.0,-45.38,-1329.0,386.0
40.0,-45.38,-1322.0,386.0
