Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.0,-24136.0,515.0
70.0,-3.31,-24155.0,515.0
70.0,-3.31,-24171.0,516.0
70.0,-3.5,-24181.0,516.0
70.0,-3.5,-24197.0,515.0
70.0,-3.56,-24207.0,516.0
70.0,-3.63,-24205.0,516.0
70.0,-3.69,-24213.0,516.0
70.0,-3.75,-24218.0,515.0
70.0,-3.81,-24214.0,515.0
70.0,-3.88,-24219.0,515.0
70.0,-3.88,-24216.0,516.0
70.0,-3.88,-24213.0,515.0
70.0,-3.88,-24214.0,515.0
70.0,-3.88,-24217.0,516.0
70.0,-3.88,-24205.0,515.0
70.0,-3.88,-24210.0,515.0
70.0,-3.88,-24208.0,515.0
70.0,-3.88,-24212.0,516.0
70.0,-3.88,-24195.0,516.0
70.0,-3.88,-24205.0,516.0
70.0,-3.88,-24195.0,515.0
70.0,-3.88,-24192.0,515.0
70.0,-3.88,-24188.0,515.0
70.0,-3.88,-24182.0,515.0
70.0,-3.88,-24187.0,515.0
70.0,-3.88,-24179.0,516.0
70.0,-3.88,-24181.0,516.0
70.0,-3.88,-24183.0,516.0
70.0,-3.88,-24181.0,515.0
70.0,-3.88,-24188.0,515.0
70.0,-3.88,-24180.0,516.0
70.0,-3.88,-24180.0,515.0
70.0,-3.88,-24176.0,516.0
70.0,-3.88,-24169.0,515.0
70.0,-3.88,-24179.0,515.0
70.0,-3.88,-24166.0,515.0
70.0,-3.88,-24172.0,515.0
70.0,-3.88,-24163.0,516.0
70.0,-3.88,-24163.0,516.0
70.0,-3.88,-24158.0,515.0
70.0,-3.88,-24163.0,516.0
70.0,-3.88,-24160.0,516.0
70.0,-3.88,-24154.0,516.0
70.0,-3.88,-24156.0,515.0
70.0,-3.88,-24156.0,516.0
70.0,-3.88,-24150.0,515.0
60.0,-16.31,-22181.0,477.0
60.0,-16.31,-22194.0,478.0
60.0,-16.31,-22191.0,477.0
60.0,-16.31,-22194.0,478.0
60.0,-16.31,-22189.0,478.0
60.0,-16.31,-22193.0,478.0
60.0,-16.31,-22191.0,478.0
60.0,-16.31,-22193.0,477.0
60.0,-16.31,-22197.0,478.0
60.0,-16.31,-22207.0,477.0
60.0,-16.31,-22209.0,478.0
60.0,-16.31,-22215.0,477.0
60.0,-16.31,-22214.0,478.0
60.0,-16.31,-22214.0,477.0
60.0,-16.31,-22213.0,478.0
60.0,-16.31,-22219.0,478.0
60.0,-16.31,-22217.0,478.0
60.0,-16.31,-22209.0,477.0
60.0,-16.31,-22218.0,478.0
60.0,-16.31,-22220.0,478.0
60.0,-16.31,-22228.0,478.0
60.0,-16.31,-22224.0,478.0
60.0,-16.31,-22228.0,478.0
60.0,-16.31,-22236.0,478.0
60.0,-16.31,-22232.0,478.0
60.0,-16.31,-22228.0,478.0
60.0,-16.31,-22238.0,478.0
60.0,-16.31,-22234.0,478.0
60.0,-16.31,-22234.0,478.0
60.0,-16.31,-22243.0,478.0
60.0,-16.31,-22240.0,477.0
60.0,-16.31,-22242.0,478.0
60.0,-16.31,-22237.0,478.0
60.0,-16.31,-22234.0,477.0
60.0,-16.31,-22245.0,477.0
60.0,-16.31,-22244.0,478.0
60.0,-16.31,-22246.0,478.0
60.0,-16.31,-22241.0,477.0
60.0,-16.31,-22245.0,478.0
60.0,-16.31,-22242.0,477.0
60.0,-16.31,-22249.0,478.0
60.0,-16.31,-22258.0,478.0
60.0,-16.31,-22247.0,478.0
60.0,-16.31,-22246.0,478.0
60.0,-16.31,-22248.0,478.0
60.0,-16.31,-22252.0,477.0
60.0,-16.31,-22245.0,478.0
60.0,-16.31,-22251.0,478.0
60.0,-16.31,-22247.0,478.0
60.0,-16.31,-22246.0,478.0
50.0,-30.5,-19751.0,433.0
50.0,-30.5,-19750.0,433.0
50.0,-30.5,-19752.0,433.0
50.0,-30.5,-19742.0,433.0
50.0,-30.5,-19741.0,433.0
50.0,-30.5,-19748.0,433.0
50.0,-30.5,-19755.0,433.0
50.0,-30.5,-19756.0,433.0
50.0,-30.5,-19754.0,433.0
50.0,-30.5,-19755.0,433.0
50.0,-30.5,-19755.0,433.0
50.0,-30.5,-19766.0,433.0
50.0,-30.5,-19768.0,433.0
50.0,-30.5,-19770.0,433.0
50.0,-30.5,-19773.0,433.0
50.0,-30.5,-19774.0,433.0
50.0,-30.5,-19778.0,433.0
50.0,-30.5,-19785.0,433.0
50.0,-30.5,-19784.0,433.0
50.0,-30.5,-19779.0,433.0
50.0,-30.5,-19789.0,433.0
50.0,-30.5,-19791.0,433.0
50.0,-30.5,-19791.0,433.0
50.0,-30.5,-19803.0,433.0
50.0,-30.5,-19797.0,433.0
50.0,-30.5,-19801.0,433.0
50.0,-30.5,-19803.0,433.0
