scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,847.43054,853.3732,0.8245316,833.35205,700.76654,0.6651465,830.47754,538.84296,0.6368432,802.4595,375.081,0.8596292,736.611,141.11884,0.5611351
1,847.92834,853.4661,0.87778044,833.36914,700.4999,0.6632516,830.04456,538.7608,0.61745816,802.6323,374.98096,0.84805506,736.62646,140.97583,0.5736469
2,847.9914,853.61053,0.89519846,833.28375,700.6699,0.67620647,830.3288,539.07733,0.64256793,802.60095,375.26303,0.8235165,736.67365,140.8037,0.578287
3,848.0554,853.5467,0.8971185,833.2375,700.59265,0.70173275,830.30096,538.8865,0.6292806,802.59955,375.2103,0.82623774,736.7035,140.84889,0.57973045
4,847.9645,853.4791,0.8875135,833.3216,700.67535,0.6737843,830.0141,538.7549,0.6173291,802.55914,374.93765,0.82653475,736.61084,140.84702,0.577253
5,847.4827,853.4352,0.8940152,833.3155,700.685,0.689673,830.13477,538.7505,0.6233795,802.41644,375.0765,0.8323319,736.648,140.86108,0.5772344
6,847.42523,853.46436,0.8863584,833.3237,700.707,0.6966006,830.17206,538.89233,0.6426111,802.2088,374.95456,0.82431376,736.62787,140.87355,0.5810708
7,847.42865,853.50507,0.8983177,833.287,700.67676,0.69680566,830.3231,538.8494,0.6341917,802.3748,375.12866,0.82718295,736.61395,140.85423,0.5745944
8,847.4582,853.52075,0.87919223,833.321,700.78845,0.6916268,830.3809,538.8767,0.6367434,802.2962,375.1119,0.8134509,736.6519,140.84634,0.5806787
9,847.42377,853.35486,0.8448058,833.22327,700.8308,0.69714934,830.0905,539.1098,0.63638836,802.4743,374.93048,0.83313346,736.69226,140.8255,0.58000684
10,847.40826,853.356,0.8522604,833.3585,700.9325,0.68025935,830.3372,538.9921,0.65801096,802.64636,374.95288,0.84464043,736.74274,140.87906,0.58265924
11,847.3868,853.3117,0.8517851,833.346,700.9698,0.69724625,830.3827,539.0621,0.668267,802.5991,375.03748,0.81840163,736.7029,140.8998,0.5837198
12,847.4866,853.378,0.87042433,833.47076,701.02045,0.69313186,830.406,539.0469,0.66797066,802.58344,375.10544,0.77924687,736.79504,140.96461,0.5845805
13,847.5265,853.4621,0.8866428,833.46,701.08954,0.71359795,830.30646,539.0777,0.6492736,802.37964,375.35144,0.82263494,736.3618,142.0142,0.57993275
14,847.8333,853.3133,0.912037,833.4032,701.11115,0.70027715,830.2138,539.26483,0.65518993,802.3077,375.41095,0.8317624,736.36365,142.07593,0.5846191
15,848.2175,853.6291,0.9476371,833.43475,701.3098,0.67649657,829.9532,539.3225,0.6728527,802.2722,375.44943,0.812308,736.1341,141.39677,0.57357794
16,848.51984,853.5909,0.96885633,833.7082,701.2296,0.62722784,829.9143,539.3719,0.66071874,802.2401,375.42905,0.8150767,736.00336,141.4844,0.5774177
17,848.7387,853.5242,0.9774936,833.2851,701.34344,0.6602192,829.9884,539.31116,0.6470845,802.173,375.55838,0.8083509,736.0383,141.44307,0.57615525
