scorer,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,866.0852,940.0224,0.846874,844.3844,800.59,0.90655345,827.9388,637.54443,0.77533805,801.181,516.2306,0.8080045,722.858,336.5135,0.9069456
1,865.9548,939.98706,0.8322808,844.65814,800.74524,0.89603937,827.74744,637.8246,0.8053984,801.18585,516.2099,0.82340896,722.85364,336.39648,0.9007429
2,865.9826,940.09094,0.8251856,844.70844,800.8048,0.9067205,827.7738,637.81506,0.7839752,801.2651,516.44653,0.78534794,722.831,336.38428,0.8742356
3,866.1131,940.1609,0.8384172,844.6365,800.778,0.9063787,827.8002,637.79456,0.77737457,801.2458,516.40765,0.7768105,722.8834,336.45508,0.8736338
4,866.17615,940.3692,0.8450723,844.2812,801.08765,0.9081239,827.8229,637.7687,0.76198757,801.2544,516.3782,0.7737711,722.9159,336.5266,0.9012337
5,866.2556,940.21,0.8487068,844.6419,800.7706,0.9136503,827.739,637.63684,0.7467406,801.1862,516.4528,0.80199456,722.77563,336.54175,0.89931834
6,866.2215,940.1389,0.834297,844.29785,801.17194,0.8991825,827.54834,638.3303,0.7257563,801.2012,516.4947,0.8323709,722.6491,336.49677,0.8973658
7,866.27167,940.1669,0.8435575,844.2727,801.18585,0.9006132,827.5394,638.38434,0.723137,801.15643,516.5512,0.82295567,722.6707,336.49832,0.88729155
8,866.40326,940.1649,0.8278571,844.22485,801.2291,0.8902106,827.5113,638.3733,0.7314573,801.1373,516.57996,0.82668406,722.71075,336.59506,0.90533346
9,866.43604,940.1861,0.8549772,844.2616,801.2841,0.90797377,827.7113,637.97534,0.73563385,801.11383,516.62494,0.82268494,722.63605,336.553,0.902384
10,866.4952,940.2028,0.84879726,844.2985,801.2228,0.90765524,827.79755,638.2182,0.7535832,801.1612,516.6192,0.8271196,722.6321,336.53348,0.89760274
11,866.7144,940.07806,0.7963469,844.50885,801.39594,0.8853286,827.6867,638.5072,0.7396518,801.14655,516.5629,0.8206698,722.62,336.53122,0.906343
12,866.5327,940.37024,0.8436257,844.3393,801.32874,0.90401435,827.5465,638.55206,0.7281511,801.11694,516.5358,0.8280451,722.70984,336.65152,0.90975595
13,866.5712,940.32404,0.8569161,844.30554,801.29156,0.8991009,827.8271,638.5938,0.71835715,801.154,516.57056,0.8201403,722.6776,336.6113,0.8971865
14,866.5093,940.33057,0.85425836,844.2588,801.34607,0.888493,827.6843,638.5521,0.7258244,801.24646,516.6434,0.8440089,722.669,336.62155,0.9016751
15,866.4538,940.3252,0.84507257,844.535,800.9548,0.87888664,827.81903,637.8943,0.73616165,801.2454,516.6635,0.82917136,722.6926,336.55505,0.8974233
16,866.3852,940.28186,0.8495275,844.2463,801.4191,0.8542267,827.86847,637.9579,0.7217741,801.1764,516.60266,0.81311023,722.93427,336.5858,0.91071165
17,866.41284,940.3268,0.8394306,844.19165,801.36835,0.8657339,827.90857,637.7083,0.70335907,801.133,516.6315,0.8261024,722.8235,336.57053,0.9024044
