timestamp,quat1,quat2
124111467963,"(0.681884765625, -0.1031494140625, 0.72418212890625, -0.00347900390625)","(0.0, 0.0, 0.0, 0.0)"
124111479991,"(0.6820068359375, -0.10333251953125, 0.72406005859375, -0.00341796875)","(0.0, 0.0, 0.0, 0.0)"
124111491771,"(0.68206787109375, -0.10321044921875, 0.72393798828125, -0.003173828125)","(0.0, 0.0, 0.0, 0.0)"
124111503470,"(0.681640625, -0.10211181640625, 0.7244873046875, -0.00311279296875)","(0.0, 0.0, 0.0, 0.0)"
124111514947,"(0.68133544921875, -0.1025390625, 0.72479248046875, -0.00299072265625)","(0.0, 0.0, 0.0, 0.0)"
124111525593,"(0.68109130859375, -0.102783203125, 0.72491455078125, -0.0029296875)","(1.0078125, 0.0008544921875, 0.00140380859375, -0.0008544921875)"
124111535729,"(0.6810302734375, -0.10284423828125, 0.7249755859375, -0.00299072265625)","(1.0078125, 0.0008544921875, 0.0018310546875, -0.000732421875)"
124111543896,"(0.68109130859375, -0.1031494140625, 0.724853515625, -0.00250244140625)","(1.0078125, 0.001220703125, 0.002197265625, -0.000732421875)"
124111552265,"(0.68109130859375, -0.1031494140625, 0.724853515625, -0.00250244140625)","(1.0078125, 0.00164794921875, 0.002685546875, -0.00079345703125)"
124111560411,"(0.68121337890625, -0.1031494140625, 0.72479248046875, -0.00244140625)","(1.0078125, 0.00177001953125, 0.00286865234375, -0.0009765625)"
124111569219,"(0.68109130859375, -0.10284423828125, 0.72491455078125, -0.00274658203125)","(1.0078125, 0.00177001953125, 0.00286865234375, -0.0009765625)"
124111577004,"(0.68115234375, -0.102783203125, 0.724853515625, -0.00286865234375)","(0.77935791015625, 0.04779052734375, 0.6343994140625, -0.00177001953125)"
124111586430,"(0.68133544921875, -0.1025390625, 0.7247314453125, -0.00262451171875)","(0.7791748046875, 0.0477294921875, 0.6346435546875, -0.0018310546875)"
124111595139,"(0.6812744140625, -0.10223388671875, 0.724853515625, -0.002685546875)","(0.77880859375, 0.0478515625, 0.635009765625, -0.00146484375)"
124111603320,"(0.6812744140625, -0.10223388671875, 0.724853515625, -0.002685546875)","(0.77886962890625, 0.0478515625, 0.63494873046875, -0.00128173828125)"
124111610814,"(0.68145751953125, -0.10223388671875, 0.72467041015625, -0.0025634765625)","(0.77899169921875, 0.04815673828125, 0.63482666015625, -0.00091552734375)"
124111619704,"(0.6812744140625, -0.10223388671875, 0.724853515625, -0.00244140625)","(0.77899169921875, 0.04815673828125, 0.63482666015625, -0.00091552734375)"
124111627683,"(0.681396484375, -0.10198974609375, 0.72479248046875, -0.0025634765625)","(0.7711181640625, 0.048095703125, 0.6348876953125, -0.0010986328125)"
124111636131,"(0.68121337890625, -0.10174560546875, 0.7249755859375, -0.0030517578125)","(0.7711181640625, 0.04815673828125, 0.6348876953125, -0.00115966796875)"
124111643424,"(0.68121337890625, -0.10174560546875, 0.7249755859375, -0.0030517578125)","(0.77099609375, 0.04815673828125, 0.635009765625, -0.001220703125)"
124111649765,"(0.68096923828125, -0.10113525390625, 0.72528076171875, -0.00335693359375)","(0.77099609375, 0.04815673828125, 0.635009765625, -0.001220703125)"
124111657902,"(0.6807861328125, -0.101806640625, 0.72540283203125, -0.003662109375)","(0.77081298828125, 0.0478515625, 0.63525390625, -0.00103759765625)"
124111663198,"(0.6807861328125, -0.101806640625, 0.72540283203125, -0.003662109375)","(0.77105712890625, 0.0474853515625, 0.635009765625, -0.00091552734375)"
124111670105,"(0.68072509765625, -0.10223388671875, 0.725341796875, -0.00341796875)","(0.77105712890625, 0.0474853515625, 0.635009765625, -0.00091552734375)"
124111677046,"(0.68048095703125, -0.1026611328125, 0.72552490234375, -0.0037841796875)","(0.7708740234375, 0.0469970703125, 0.63531494140625, -0.001220703125)"
124111683074,"(0.68048095703125, -0.1026611328125, 0.72552490234375, -0.0037841796875)","(0.7705078125, 0.047119140625, 0.63568115234375, -0.00146484375)"
124111689689,"(0.68035888671875, -0.10284423828125, 0.72564697265625, -0.00384521484375)","(0.7705078125, 0.047119140625, 0.63568115234375, -0.00146484375)"
124111696454,"(0.68060302734375, -0.103271484375, 0.72528076171875, -0.0037841796875)","(0.7706298828125, 0.04693603515625, 0.63555908203125, -0.0013427734375)"
124111702225,"(0.68060302734375, -0.103271484375, 0.72528076171875, -0.0037841796875)","(0.77081298828125, 0.04718017578125, 0.63531494140625, -0.00115966796875)"
124111710277,"(0.6805419921875, -0.10272216796875, 0.7254638671875, -0.00360107421875)","(0.77081298828125, 0.04718017578125, 0.63531494140625, -0.00115966796875)"
124111718435,"(0.68072509765625, -0.10205078125, 0.725341796875, -0.00372314453125)","(0.77081298828125, 0.04693603515625, 0.63531494140625, -0.0009765625)"
