scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,957.19885,803.77606,0.6093601,945.18176,636.9746,0.8334888,917.9984,435.09174,0.63824195,913.43256,193.70872,0.7893819,886.30444,109.43718,0.80022335
1,957.2268,803.72656,0.620346,945.0493,636.8038,0.8396313,917.98834,435.04388,0.6324409,913.9174,193.80978,0.8149707,886.51825,109.41985,0.8229325
2,957.171,803.60834,0.63220406,944.9022,636.959,0.83720857,917.96814,435.10077,0.6257198,914.2201,194.10408,0.83086485,886.5576,109.43678,0.81664956
3,957.16754,803.6312,0.63414985,944.6595,636.94763,0.8401629,917.96875,435.128,0.6293531,914.118,194.12,0.82841825,886.5116,109.433235,0.812081
4,957.03644,803.75903,0.63386273,944.62683,636.923,0.8360934,917.9556,435.12473,0.62992716,914.03876,194.1615,0.81519866,886.516,109.446014,0.8030342
5,957.1235,803.4214,0.64095396,944.7695,636.98517,0.8521725,917.9173,435.07776,0.62333226,913.93414,194.0165,0.8073702,886.39685,109.46969,0.806525
6,956.9982,803.4635,0.63700104,944.8085,637.05255,0.84113646,917.9184,435.1123,0.6257969,913.8516,194.04483,0.80033994,886.34436,109.50048,0.80480283
7,956.9968,803.4803,0.64343077,944.5737,636.8206,0.85015255,917.9111,435.1266,0.62977475,913.7565,194.05792,0.79935926,886.2369,109.47945,0.8042311
8,957.13245,803.5373,0.6382729,944.6781,637.10565,0.84505534,917.9156,435.1138,0.62284005,913.6836,194.07426,0.79750127,886.2478,109.439865,0.8053638
9,957.2554,803.53186,0.6282103,944.5879,637.0574,0.87480557,917.8918,435.0795,0.615564,913.70807,194.13719,0.80460334,886.25696,109.36497,0.7982688
10,957.2891,803.7383,0.6269818,944.6735,637.1772,0.890006,917.8824,435.0918,0.6161518,913.78467,194.074,0.8018207,886.24194,109.421425,0.8023001
11,957.21674,803.7027,0.6366653,944.7095,637.09033,0.88062936,917.9355,435.26373,0.6203919,913.72455,194.37816,0.81115526,886.1331,109.40291,0.80152905
12,957.24493,803.6112,0.6618833,944.7797,637.18713,0.88152057,917.92883,435.0801,0.61238587,913.55945,194.14883,0.8083265,886.1797,109.44365,0.8015112
13,957.4268,803.7662,0.6609052,944.7332,637.16455,0.8743352,917.7962,435.14746,0.60277724,913.40826,194.2337,0.8018064,886.14966,109.57898,0.7993208
14,957.44257,803.8689,0.6616939,944.70496,637.1013,0.86747956,917.7869,435.21072,0.599373,913.41864,194.1991,0.80295146,886.1612,109.58878,0.80663717
15,957.4183,803.88824,0.66668916,944.6714,637.1341,0.86591387,917.7885,435.254,0.5991308,913.2477,194.223,0.8074381,886.0427,109.65779,0.79702824
16,957.544,803.91315,0.655824,944.61206,637.16064,0.86635715,917.7466,435.3169,0.6011134,913.1475,194.35426,0.8046953,885.966,109.70375,0.7848665
17,957.43146,803.5353,0.65951395,944.6082,637.1756,0.8820971,917.74396,435.28857,0.6183609,913.22675,194.30923,0.8040157,885.80237,109.78865,0.79276544
