scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,765.4311,564.9811,0.5027019,1021.34766,486.6133,0.8174641,974.6296,300.2291,0.46064207,210.35147,769.47266,0.0887933,904.48975,11.673628,0.26308823
1,765.11346,565.94727,0.48788247,1021.2611,486.47934,0.8172276,974.63605,300.23688,0.46283382,995.1565,556.1082,0.08242985,906.5866,9.98037,0.26305398
2,765.11646,565.9157,0.5032452,1021.2473,486.6506,0.81717396,974.62756,300.24274,0.46564087,995.1448,556.15344,0.08515045,906.57697,9.95576,0.2624926
3,765.1693,565.89905,0.5000656,1021.4388,486.55566,0.8299756,974.6174,300.24054,0.46660733,995.1847,556.12054,0.07761536,906.5981,10.013938,0.2742034
4,765.19794,565.34705,0.47102728,1021.4929,486.88266,0.83636236,974.62213,300.17172,0.4686043,995.0819,556.1135,0.088566326,906.51886,9.924413,0.29263106
5,765.3013,565.0891,0.47027978,1021.1742,486.31464,0.81909627,974.6779,300.0814,0.46656215,995.1055,556.2245,0.10615226,906.88763,9.903109,0.30580875
6,765.25964,565.1767,0.47895834,1021.26886,486.47647,0.8374015,974.6177,300.07855,0.46555197,995.1217,556.10675,0.084219314,906.8756,9.907088,0.29870287
7,765.1013,565.7945,0.48689035,1021.2847,486.30002,0.81802857,974.65985,300.06268,0.477805,995.0781,556.0519,0.086673535,906.8712,9.880493,0.3046036
8,765.171,565.9175,0.44453415,1020.8503,486.49478,0.8387191,974.7942,299.96252,0.47969878,995.0959,556.07996,0.09642005,906.9226,9.952784,0.31595978
9,765.07086,565.69965,0.45642522,1021.2503,486.6789,0.8327837,974.69183,299.88885,0.47672373,995.1469,556.14746,0.09732002,906.6163,10.214032,0.3370635
10,765.2447,565.52625,0.46541438,1021.17163,486.4371,0.81979096,974.7156,299.94666,0.47604287,995.24506,556.21063,0.08268631,906.63995,9.770447,0.3334399
11,765.19775,565.6567,0.47445258,1021.16394,486.43692,0.8216754,974.76196,299.95395,0.47352934,995.26263,556.1759,0.07965366,906.4306,10.091803,0.3189792
12,765.46075,563.8126,0.3959054,1021.123,486.41666,0.8245616,974.7336,299.98618,0.48365897,995.11487,556.20593,0.075399734,906.48175,10.107276,0.27620736
13,765.4025,563.5482,0.45482954,1021.10333,486.3441,0.80572677,974.5555,299.9424,0.478468,210.44728,769.2115,0.07934974,906.1918,9.749765,0.27063
14,765.40515,563.22314,0.44372198,1021.1132,486.39465,0.8042415,974.6762,299.97562,0.47724858,210.42824,769.2065,0.081477,904.4986,11.471542,0.25345907
15,765.20013,564.26135,0.44798896,1021.0957,486.48322,0.79947174,974.62787,300.0173,0.48249322,995.1322,556.1125,0.06923741,905.9044,10.002584,0.25550923
16,765.3693,563.0067,0.43986636,1021.10425,486.47305,0.8046354,974.7781,300.02075,0.47620642,210.43335,769.2041,0.08037117,906.17,9.838577,0.2561923
17,765.30634,563.88196,0.47368369,1021.1543,486.33585,0.79679215,974.5859,299.92456,0.47461033,210.48807,769.14307,0.074954785,903.8908,11.329259,0.24893104
