scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,849.68286,439.0047,0.6592624,788.6073,301.82208,0.9018235,809.4928,164.06476,0.86081105,1788.8973,104.23947,0.0869807,1854.1616,410.52676,0.2611559
1,849.66034,438.96255,0.6514608,788.65106,301.77875,0.89143306,809.4992,163.81352,0.8371027,1788.8932,104.07148,0.08565042,1854.1412,410.47714,0.23183133
2,848.9043,439.75943,0.64250773,788.6451,301.78485,0.8946644,809.4888,163.81346,0.8290463,1788.8043,104.22873,0.08741608,1854.1356,410.49832,0.2564188
3,849.61475,439.24725,0.6220589,788.9504,302.08228,0.8892987,810.0013,164.19034,0.8335387,1788.591,104.40305,0.08012443,1854.0305,410.37796,0.22431634
4,848.81573,439.52994,0.63693565,788.48364,301.3713,0.9315146,809.5754,163.52547,0.82016325,1788.6073,104.28197,0.076776244,1854.0999,410.0681,0.21584164
5,850.44763,438.83347,0.66975135,789.99646,301.69986,0.83539546,810.30743,163.42744,0.83363545,1788.9795,103.93096,0.08997842,1854.0416,409.89532,0.22559196
6,851.26355,438.5146,0.7333391,790.9359,301.379,0.82713497,810.97546,163.49199,0.84309804,1788.8279,104.094025,0.08452184,1853.945,409.8196,0.22951266
7,851.5211,438.12152,0.75179094,791.2996,301.0903,0.8238574,811.17413,162.95468,0.8086321,1788.938,104.00467,0.08470555,1853.9373,409.79416,0.2383998
8,851.19464,438.5062,0.73549056,790.9382,301.39813,0.836085,811.0462,163.40671,0.84531367,1788.8513,104.22098,0.078111015,1853.8666,409.77347,0.23301034
9,851.36926,438.43774,0.7188027,791.3067,301.45,0.80558306,811.0889,163.5419,0.8386018,1788.7306,104.429665,0.08142192,1854.0276,409.70392,0.22845516
10,851.5268,438.3297,0.7390909,791.69403,301.2214,0.80789804,811.2284,163.4538,0.8306301,1788.895,104.12677,0.08821131,1853.989,409.7092,0.23313026
11,850.39355,438.5411,0.65748036,790.16754,301.8342,0.8520467,810.87885,163.48814,0.83171856,1788.8121,104.22705,0.082633026,1854.0596,409.70602,0.22582644
12,850.1917,438.54852,0.64434177,789.61176,301.42627,0.8788697,810.4911,163.38419,0.8158626,1788.793,104.3513,0.08159898,1854.0437,409.9742,0.24581154
13,850.28595,438.4818,0.66491324,789.7203,301.36014,0.867968,810.5035,163.33945,0.8116388,1788.6744,104.476364,0.07882634,1854.1093,409.94458,0.22228134
14,850.3032,438.42227,0.6672779,789.67993,301.35754,0.8695244,810.4973,163.38216,0.8223477,1788.6997,104.51111,0.07795924,1854.1191,409.93906,0.20582889
15,850.7818,437.76755,0.73240507,790.00934,301.18365,0.8643108,810.4613,163.117,0.8045437,1788.6619,104.53103,0.076133065,1854.1589,409.76807,0.23918478
16,850.43097,438.2416,0.6833982,789.3568,301.0246,0.8921904,810.439,163.1161,0.8158857,1788.6134,104.60002,0.071135536,1854.1437,409.75644,0.24308945
17,850.30786,438.15005,0.65923274,789.46326,301.05783,0.88152045,810.409,163.10306,0.81289643,1788.6083,104.48465,0.07666203,1854.1515,409.8178,0.23524092
