scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-24.890139,5.6882133,35.75892,-23.115099,3.9660811,37.089123,-21.408066,2.5859208,40.304104,-19.98647,0.7606247,41.972847,-18.278313,-0.7814748,43.799698
1,-24.892187,5.6724253,35.755405,-23.119617,3.9620504,37.090805,-21.409761,2.5833406,40.298252,-19.991762,0.7565063,41.972755,-18.278713,-0.7810893,43.7979
2,-24.904057,5.6637983,35.761047,-23.12794,3.9490523,37.10201,-21.418606,2.578043,40.304234,-19.998634,0.74943864,41.97457,-18.282558,-0.7885906,43.792835
3,-24.913153,5.649015,35.74528,-23.13533,3.9408436,37.10545,-21.427107,2.5654128,40.299595,-20.00913,0.74514043,41.970264,-18.287977,-0.7935611,43.78372
4,-24.914082,5.6462727,35.746742,-23.137337,3.9391205,37.1089,-21.428171,2.5644011,40.295876,-20.00652,0.74261737,41.979084,-18.288404,-0.79481125,43.78392
5,-24.920303,5.6392913,35.745056,-23.141619,3.932472,37.112175,-21.431404,2.558231,40.302357,-20.014158,0.74339443,41.974487,-18.287495,-0.7941112,43.78951
6,-24.924728,5.631284,35.749012,-23.147629,3.924976,37.114716,-21.43463,2.5527453,40.311497,-20.016716,0.73939437,41.973087,-18.28733,-0.794618,43.793335
7,-24.925016,5.631361,35.749413,-23.148485,3.920468,37.113155,-21.435781,2.5501285,40.30917,-20.017902,0.7369119,41.976654,-18.28772,-0.79456973,43.792656
8,-24.937883,5.63094,35.757225,-23.153215,3.917501,37.11828,-21.43651,2.5432172,40.30563,-20.019293,0.7333846,41.977432,-18.286728,-0.7955496,43.798428
9,-24.9293,5.6267886,35.74935,-23.147612,3.9197402,37.113472,-21.433332,2.5476313,40.30736,-20.017359,0.73686886,41.978836,-18.286224,-0.79639655,43.79819
10,-24.920475,5.6354594,35.762318,-23.139627,3.9270833,37.11437,-21.430704,2.5490477,40.31314,-20.012089,0.74042106,41.986412,-18.28241,-0.7934077,43.79779
11,-24.909132,5.6333447,35.755188,-23.134924,3.9290266,37.10857,-21.4269,2.545361,40.31586,-20.002527,0.7396847,41.98607,-18.27928,-0.79494417,43.799675
12,-24.89898,5.6379004,35.76638,-23.126776,3.9285605,37.110325,-21.420681,2.5453806,40.323215,-19.996084,0.7416396,41.99114,-18.274874,-0.7933804,43.80363
13,-24.89058,5.6374097,35.739964,-23.114004,3.9298575,37.100426,-21.412794,2.5508542,40.314476,-19.987024,0.746784,41.976124,-18.27225,-0.7877062,43.809284
14,-24.88046,5.6494565,35.75595,-23.112516,3.9345062,37.105476,-21.412928,2.5535538,40.316254,-19.983831,0.7493754,41.98253,-18.272142,-0.7861124,43.811584
15,-24.877275,5.6531277,35.752026,-23.110243,3.940014,37.10423,-21.412159,2.5575826,40.319218,-19.982107,0.7537971,41.977573,-18.270073,-0.7847135,43.80448
16,-24.87343,5.6637115,35.751144,-23.108198,3.9457998,37.103207,-21.410866,2.5644138,40.317482,-19.977873,0.7537124,41.98315,-18.269768,-0.7806234,43.8021
17,-24.874626,5.678041,35.75344,-23.107672,3.9545662,37.094913,-21.403406,2.5693138,40.317627,-19.976234,0.7559323,41.982197,-18.268816,-0.7800184,43.80108
