timestamp,marker
130904785117,0
130904795223,0
130904795576,0
130904805793,0
130904805948,0
130904816037,0
130904816181,0
130904826497,0
130904826678,0
130904836762,0
130904836869,0
130904847164,0
130904847306,0
130904857386,0
130904857499,0
130904867585,0
130904867732,0
130904877812,0
130904878387,0
130904888560,0
130904888667,0
130904898751,0
130904898849,0
130904908926,0
130904909038,0
130904919579,0
130904919705,0
130904929782,0
130904929865,0
130904940190,0
130904940303,0
130904950383,0
130904950483,0
130904960556,0
130904960635,0
130904970711,0
130904970798,0
130904980873,0
130904980962,0
130904991044,0
130904991316,0
130905001206,0
130905001447,0
130905011532,0
130905011627,0
130905021703,0
130905021797,0
130905031872,0
130905031968,0
130905042052,0
130905042160,0
130905052235,0
130905052329,0
130905062570,0
130905062936,0
130905073017,0
130905073123,0
130905083212,0
130905083326,0
130905093411,0
130905093513,0
130905103591,0
130905103689,0
130905113764,0
130905113857,0
130905123934,0
130905124046,0
130905134500,0
130905134603,0
130905144691,0
130905144801,0
130905154884,0
130905155004,0
130905165134,0
130905165243,0
130905175323,0
130905175453,0
130905185578,0
130905185742,0
130905195828,0
130905196024,0
130905206244,0
130905206548,0
130905216684,0
130905216852,0
130905227165,0
130905227389,0
130905237464,0
130905237607,0
130905247728,0
130905247901,0
130905258002,0
130905258118,0
130905268216,0
130905268328,0
130905278438,0
130905278765,0
130905288648,0
130905288963,0
130905298861,0
130905299189,0
130905309068,0
130905309485,0
130905319336,0
130905319945,0
130905329646,0
130905330117,0
130905339935,0
130905340335,0
130905350225,0
130905350548,0
130905360456,0
130905360704,0
130905370691,0
130905370848,0
130905381093,0
130905381251,0
130905391345,0
130905391623,0
130905401934,0
130905402091,0
130905412438,0
130905412585,0
130905422668,0
130905422783,0
130905433167,0
130905433306,0
130905443389,0
130905443494,0
130905453612,0
130905453716,0
130905463797,0
130905463912,0
130905473995,0
130905474104,0
130905484311,0
130905484417,0
130905494521,0
130905494625,0
130905504782,0
130905504902,0
130905514985,0
130905515088,0
130905525165,0
130905525265,0
130905535348,0
130905535461,0
130905545542,0
130905545658,0
130905555860,0
130905555999,0
130905566087,0
130905566201,0
130905577902,0
130905578035,0
130905588121,0
130905588421,0
130905598692,0
130905598883,0
130905608978,0
130905609101,0
130905619312,0
130905619446,0
130905629528,0
130905629642,0
130905639715,0
130905639804,0
130905649956,0
130905650055,0
130905660131,0
130905660251,0
130905670311,0
130905670413,0
130905680493,0
130905680602,0
130905690866,0
130905691009,0
130905701091,0
130905701190,0
130905711268,0
130905711363,0
130905721440,0
130905721611,0
130905731689,0
130905731811,0
130905742037,0
130905742134,0
130905752209,0
130905752299,0
130905762714,0
130905762839,0
130905772919,0
130905773031,0
130905783291,0
130905783432,0
130905793563,0
130905793664,0
130905803740,0
130905803837,0
