scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,696.201,695.8582,0.64639175,697.50494,536.1666,0.66961336,708.9331,374.65198,0.89773315,705.7881,146.28491,0.91461587,732.3466,68.37771,1.0
1,696.3648,695.09247,0.6487816,697.4756,535.91095,0.6594522,708.84845,374.5453,0.8842197,705.8035,146.1533,0.92105937,732.4165,68.13954,1.0
2,696.3093,695.11,0.6562723,697.4591,535.914,0.6615174,708.83856,374.59006,0.87778956,705.7974,146.07274,0.9261102,732.4831,67.98805,1.0
3,696.42896,694.96375,0.6582967,697.8813,535.9517,0.65312356,709.1473,374.34512,0.8960303,706.73285,146.31105,0.9207665,733.0691,67.97679,1.0
4,696.5839,694.9236,0.6284084,697.9064,535.8963,0.6634356,709.43463,374.21817,0.89300406,706.8318,146.23926,0.92398655,733.3446,67.8492,1.0
5,696.8273,694.9415,0.61482364,697.3893,535.4833,0.64410895,709.5116,374.07693,0.8865186,707.0418,146.19766,0.9209024,733.254,68.01069,1.0
6,696.8737,694.7511,0.62566346,697.4012,535.4119,0.64998394,709.61865,374.0572,0.8853837,707.2328,146.13274,0.9183962,733.67676,67.904526,1.0
7,697.3011,694.49225,0.574889,697.4227,535.30273,0.64873403,709.7635,373.9993,0.9021858,708.1239,146.36145,0.9134918,734.30365,67.54421,1.0
8,697.1271,694.4462,0.5958359,697.4687,535.23566,0.6474347,709.7278,374.0633,0.9046209,708.0152,146.39386,0.9152191,734.2298,67.67728,1.0
9,696.9167,694.2671,0.5944118,697.4029,535.10974,0.67289925,709.6407,373.6445,0.89590824,707.684,146.31918,0.91878796,734.0662,67.511154,1.0
10,696.8478,694.10846,0.6174111,697.4509,534.9212,0.67129457,709.74243,373.14148,0.90733284,707.39136,146.16121,0.9129669,734.03986,67.47545,1.0
11,696.919,694.0489,0.62376875,697.20264,534.878,0.67656195,709.39777,373.58957,0.90355444,707.1368,146.07202,0.9101276,734.1095,67.552124,1.0
12,697.21674,693.75214,0.55709743,697.63226,534.56976,0.6693225,709.66846,373.20328,0.903228,708.0131,145.66966,0.8796101,734.92676,66.915215,0.99348015
13,697.5218,694.41174,0.54619694,697.8852,534.63403,0.6541538,709.85425,373.37103,0.8920367,708.06744,145.77913,0.88445234,734.6754,66.97169,1.0
14,697.5307,694.4329,0.5452635,697.84247,534.6517,0.6513227,709.54895,373.44513,0.892538,707.52673,145.95963,0.8888569,734.28125,67.136444,1.0
15,697.5895,694.46277,0.54280496,697.8064,534.64185,0.65827537,709.6291,373.3777,0.89203674,707.9741,145.91112,0.8897127,734.7579,67.26986,1.0
16,697.56256,694.41327,0.55022234,697.4875,534.93365,0.6463545,709.45514,373.8198,0.8908322,707.45276,146.28145,0.9073376,734.13696,68.07965,1.0
17,697.514,694.1783,0.54630595,697.6656,534.61664,0.6431837,709.5802,373.36108,0.8851524,708.1113,146.1474,0.89083916,734.6454,67.53877,1.0
18,697.5449,694.04816,0.50776106,697.6029,534.59644,0.6513009,709.5984,373.38458,0.8817416,707.7306,146.18034,0.90136737,734.5025,67.69803,1.0
