Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
70.0,-3.88,-4916.0,515.0
70.0,-3.88,-4925.0,516.0
70.0,-3.88,-4919.0,515.0
70.0,-3.88,-4928.0,516.0
70.0,-3.88,-4917.0,515.0
70.0,-3.88,-4916.0,515.0
70.0,-3.88,-4925.0,516.0
70.0,-3.88,-4919.0,515.0
70.0,-3.88,-4928.0,516.0
70.0,-3.88,-4917.0,515.0
70.0,-3.88,-4916.0,515.0
100.0,100.0,100.0,100.0
70.0,-3.13,-4810.0,516.0
70.0,-3.19,-4806.0,515.0
70.0,-3.25,-4808.0,516.0
70.0,-3.31,-4803.0,515.0
70.0,-3.38,-4803.0,516.0
70.0,-3.44,-4794.0,516.0
70.0,-3.44,-4804.0,516.0
70.0,-3.5,-4803.0,515.0
70.0,-3.5,-4810.0,516.0
70.0,-3.5,-4805.0,515.0
70.0,-3.5,-4808.0,516.0
70.0,-3.5,-4799.0,516.0
70.0,-3.5,-4795.0,516.0
70.0,-3.5,-4793.0,516.0
70.0,-3.5,-4804.0,515.0
70.0,-3.5,-4793.0,516.0
70.0,-3.5,-4800.0,516.0
70.0,-3.5,-4792.0,516.0
70.0,-3.5,-4797.0,516.0
70.0,-3.5,-4798.0,516.0
70.0,-3.5,-4796.0,515.0
70.0,-3.5,-4803.0,516.0
70.0,-3.5,-4795.0,516.0
70.0,-3.5,-4787.0,515.0
70.0,-3.5,-4794.0,515.0
70.0,-3.5,-4791.0,515.0
70.0,-3.5,-4789.0,515.0
70.0,-3.5,-4787.0,516.0
70.0,-3.5,-4787.0,515.0
70.0,-3.5,-4788.0,515.0
70.0,-3.5,-4791.0,515.0
70.0,-3.5,-4798.0,515.0
70.0,-3.5,-4793.0,516.0
60.0,-16.06,-3273.0,477.0
60.0,-16.06,-3286.0,478.0
60.0,-16.06,-3296.0,477.0
60.0,-16.06,-3302.0,477.0
60.0,-16.06,-3308.0,477.0
60.0,-16.06,-3310.0,477.0
60.0,-16.06,-3315.0,477.0
60.0,-16.06,-3329.0,478.0
60.0,-16.06,-3322.0,477.0
60.0,-16.06,-3326.0,478.0
60.0,-16.06,-3334.0,477.0
60.0,-16.06,-3335.0,478.0
60.0,-16.06,-3342.0,477.0
60.0,-16.06,-3344.0,477.0
60.0,-16.06,-3343.0,477.0
60.0,-16.06,-3344.0,477.0
60.0,-16.06,-3353.0,477.0
60.0,-16.06,-3358.0,477.0
60.0,-16.06,-3352.0,478.0
60.0,-16.06,-3352.0,477.0
60.0,-16.06,-3354.0,478.0
60.0,-16.06,-3355.0,477.0
60.0,-16.06,-3349.0,477.0
60.0,-16.06,-3361.0,478.0
60.0,-16.06,-3358.0,477.0
60.0,-16.06,-3366.0,477.0
60.0,-16.06,-3356.0,478.0
60.0,-16.06,-3366.0,477.0
60.0,-16.06,-3362.0,477.0
60.0,-16.06,-3367.0,478.0
60.0,-16.06,-3369.0,477.0
60.0,-16.06,-3365.0,477.0
60.0,-16.06,-3368.0,477.0
60.0,-16.06,-3366.0,477.0
60.0,-16.06,-3368.0,477.0
60.0,-16.06,-3374.0,477.0
60.0,-16.06,-3372.0,477.0
60.0,-16.06,-3376.0,477.0
60.0,-16.06,-3376.0,477.0
60.0,-16.06,-3376.0,477.0
60.0,-16.06,-3375.0,478.0
60.0,-16.06,-3377.0,477.0
60.0,-16.06,-3380.0,478.0
60.0,-16.06,-3379.0,478.0
60.0,-16.06,-3384.0,477.0
60.0,-16.06,-3386.0,477.0
60.0,-16.06,-3376.0,477.0
60.0,-16.06,-3382.0,477.0
60.0,-16.06,-3374.0,477.0
60.0,-16.06,-3376.0,478.0
50.0,-29.94,-1384.0,433.0
50.0,-29.94,-1401.0,433.0
50.0,-29.94,-1403.0,433.0
50.0,-29.94,-1417.0,433.0
50.0,-29.94,-1425.0,433.0
50.0,-29.94,-1425.0,433.0
50.0,-29.94,-1441.0,434.0
50.0,-29.94,-1450.0,433.0
50.0,-29.94,-1452.0,433.0
50.0,-29.94,-1461.0,433.0
50.0,-29.94,-1467.0,433.0
50.0,-29.94,-1471.0,433.0
50.0,-29.94,-1478.0,433.0
50.0,-29.94,-1484.0,433.0
50.0,-29.94,-1484.0,433.0
50.0,-29.94,-1480.0,433.0
50.0,-29.94,-1493.0,433.0
50.0,-29.94,-1496.0,433.0
50.0,-29.94,-1484.0,433.0
50.0,-29.94,-1488.0,433.0
50.0,-29.94,-1492.0,433.0
50.0,-29.94,-1499.0,433.0
50.0,-29.94,-1501.0,433.0
50.0,-29.94,-1508.0,433.0
50.0,-29.94,-1521.0,434.0
50.0,-29.94,-1519.0,433.0
50.0,-29.94,-1521.0,433.0
50.0,-29.94,-1525.0,433.0
50.0,-29.94,-1531.0,433.0
50.0,-29.94,-1539.0,433.0
50.0,-29.94,-1534.0,433.0
50.0,-29.94,-1533.0,433.0
