Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
70.0,-2.81,-4516.0,516.0
70.0,-2.94,-4520.0,515.0
70.0,-3.0,-4515.0,516.0
70.0,-3.06,-4514.0,516.0
70.0,-3.06,-4517.0,516.0
70.0,-3.13,-4511.0,515.0
70.0,-3.13,-4510.0,515.0
70.0,-3.19,-4514.0,516.0
70.0,-3.19,-4498.0,516.0
70.0,-3.19,-4495.0,516.0
70.0,-3.19,-4505.0,515.0
70.0,-3.19,-4496.0,515.0
70.0,-3.19,-4494.0,516.0
70.0,-3.19,-4487.0,516.0
70.0,-3.19,-4495.0,515.0
70.0,-3.19,-4494.0,516.0
70.0,-3.19,-4490.0,516.0
70.0,-3.19,-4492.0,515.0
70.0,-3.19,-4490.0,516.0
70.0,-3.19,-4481.0,516.0
70.0,-3.19,-4484.0,516.0
70.0,-3.19,-4484.0,515.0
70.0,-3.19,-4487.0,515.0
70.0,-3.19,-4490.0,515.0
70.0,-3.19,-4485.0,516.0
70.0,-3.19,-4484.0,515.0
70.0,-3.19,-4491.0,516.0
70.0,-3.19,-4489.0,515.0
70.0,-3.19,-4494.0,515.0
70.0,-3.19,-4491.0,516.0
70.0,-3.19,-4492.0,516.0
70.0,-3.19,-4493.0,516.0
70.0,-3.19,-4485.0,515.0
70.0,-3.19,-4485.0,515.0
70.0,-3.19,-4486.0,515.0
60.0,-15.44,-2768.0,478.0
60.0,-15.44,-2789.0,478.0
60.0,-15.44,-2796.0,478.0
60.0,-15.44,-2799.0,478.0
60.0,-15.44,-2801.0,478.0
60.0,-15.44,-2801.0,479.0
60.0,-15.44,-2810.0,478.0
60.0,-15.44,-2817.0,479.0
60.0,-15.44,-2817.0,478.0
60.0,-15.44,-2818.0,478.0
60.0,-15.44,-2830.0,478.0
60.0,-15.44,-2823.0,478.0
60.0,-15.44,-2825.0,478.0
60.0,-15.44,-2822.0,478.0
60.0,-15.44,-2847.0,478.0
60.0,-15.44,-2838.0,478.0
60.0,-15.44,-2837.0,479.0
60.0,-15.44,-2844.0,478.0
60.0,-15.44,-2831.0,478.0
60.0,-15.44,-2833.0,478.0
60.0,-15.44,-2838.0,478.0
60.0,-15.44,-2840.0,478.0
60.0,-15.44,-2835.0,479.0
60.0,-15.44,-2846.0,478.0
60.0,-15.44,-2847.0,478.0
60.0,-15.44,-2844.0,478.0
60.0,-15.44,-2845.0,479.0
60.0,-15.44,-2856.0,478.0
60.0,-15.44,-2857.0,478.0
60.0,-15.44,-2853.0,479.0
60.0,-15.44,-2851.0,478.0
60.0,-15.44,-2849.0,479.0
60.0,-15.44,-2843.0,479.0
60.0,-15.44,-2852.0,479.0
60.0,-15.44,-2849.0,478.0
60.0,-15.44,-2851.0,479.0
60.0,-15.44,-2846.0,478.0
60.0,-15.44,-2851.0,478.0
60.0,-15.44,-2852.0,479.0
60.0,-15.44,-2848.0,478.0
60.0,-15.44,-2849.0,478.0
60.0,-15.44,-2851.0,478.0
60.0,-15.44,-2860.0,479.0
60.0,-15.44,-2860.0,478.0
60.0,-15.44,-2861.0,478.0
60.0,-15.44,-2854.0,478.0
60.0,-15.44,-2856.0,478.0
60.0,-15.44,-2863.0,479.0
60.0,-15.44,-2864.0,478.0
60.0,-15.44,-2854.0,478.0
50.0,-29.87,-616.0,434.0
50.0,-29.87,-621.0,434.0
50.0,-29.87,-630.0,433.0
50.0,-29.87,-636.0,433.0
50.0,-29.87,-646.0,433.0
50.0,-29.87,-651.0,434.0
50.0,-29.87,-654.0,433.0
50.0,-29.87,-653.0,434.0
50.0,-29.87,-661.0,433.0
50.0,-29.87,-658.0,433.0
50.0,-29.87,-671.0,433.0
50.0,-29.87,-672.0,434.0
50.0,-29.87,-684.0,434.0
50.0,-29.87,-683.0,434.0
50.0,-29.87,-689.0,433.0
50.0,-29.87,-690.0,433.0
50.0,-29.87,-698.0,433.0
50.0,-29.87,-702.0,433.0
50.0,-29.87,-701.0,434.0
50.0,-29.87,-700.0,434.0
50.0,-29.87,-710.0,433.0
50.0,-29.87,-709.0,433.0
50.0,-29.87,-711.0,434.0
50.0,-29.87,-717.0,434.0
