scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,929.646,681.4183,0.4990217,920.3009,515.45514,0.86478156,907.82654,328.13608,0.6919482,896.88354,185.66524,1.0,1001.3646,478.09424,0.23684956
1,928.61194,680.9797,0.590744,920.0209,515.00165,0.8315053,907.6239,328.19037,0.7463578,897.6115,185.18758,0.9423773,1002.0454,480.02408,0.18622833
2,928.2197,680.9539,0.6090172,920.3572,515.4442,0.80732304,907.8697,327.85126,0.76259506,898.6842,185.26418,0.9321921,1001.39716,480.66684,0.18758978
3,928.212,680.7597,0.5128744,920.7633,515.1102,0.80979717,908.62244,327.70108,0.7725288,899.4084,185.40369,0.91500753,909.4479,325.7514,0.17604546
4,928.2685,680.96625,0.43506247,920.8188,514.93317,0.8286594,909.4054,327.17047,0.83433694,900.2605,185.13719,0.93533915,910.3402,325.1619,0.16375817
5,928.2455,681.09436,0.49103335,921.0318,514.9849,0.8386705,909.66565,327.64807,0.85884666,900.5878,185.15114,0.91940033,966.1171,228.7966,0.18298598
6,929.52924,680.8653,0.5433301,921.3395,514.99255,0.8181546,909.54095,327.54272,0.8510431,901.04156,185.08548,0.9084659,1003.2881,480.1362,0.23478231
7,929.76337,680.83075,0.462024,921.5742,515.19775,0.818509,910.25134,327.5323,0.8065585,901.4717,184.9056,0.8645888,1003.06287,480.07996,0.17805403
8,929.7556,680.8295,0.48770696,922.68024,514.6473,0.819761,910.2293,327.76077,0.76804554,901.8537,184.81668,0.8530217,910.559,326.5078,0.17338558
9,930.0051,681.1073,0.5049776,922.857,514.6803,0.84025645,910.7917,327.46292,0.7697272,902.17993,184.40819,0.82074064,1002.6596,479.5171,0.25234112
10,930.2148,680.97394,0.5333842,923.0055,514.7523,0.8246369,911.0277,327.2032,0.7677457,902.1553,184.59663,0.8290644,1002.96765,479.365,0.26533812
11,931.0987,680.99506,0.53737175,923.24335,514.7469,0.80960643,910.99304,327.49896,0.76350653,901.8437,184.77513,0.8633412,1003.00854,479.41724,0.28263518
12,932.1499,681.03564,0.49322674,923.45807,514.84106,0.81318086,910.8424,327.61435,0.805783,901.92535,184.76318,0.8443828,1003.12494,479.4035,0.28531858
13,932.2687,681.2212,0.5389112,923.6898,514.6718,0.83660847,911.04047,327.75833,0.7870891,901.90643,184.91469,0.8652652,1003.31915,479.67688,0.2776581
14,932.38855,681.1689,0.5492977,923.7157,514.664,0.84429264,911.08405,327.6795,0.77118623,901.91864,185.07788,0.8792384,1003.2798,479.73346,0.28832462
15,929.8939,681.35144,0.5835043,923.79755,514.29675,0.90206856,910.9386,327.61508,0.814309,902.0558,184.8551,0.838034,1003.80145,479.39542,0.29514197
16,928.99335,679.2476,0.5797775,924.0605,513.2827,0.90079427,911.2586,326.7812,0.7681913,902.81195,184.94182,0.85171735,1004.00446,479.231,0.24985698
17,929.0846,676.82654,0.56327975,924.1853,511.3118,0.899047,911.3383,325.96597,0.7628256,902.8005,184.58295,0.8504669,1005.91943,478.7719,0.20714663
