scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-28.755577,6.5735745,32.99379,-27.020947,4.6893563,34.23094,-25.12037,3.0430305,37.053646,-23.629074,1.0459814,38.947765,-21.929012,-0.32720804,40.751076
1,-28.760637,6.5682683,32.99897,-27.02341,4.6853013,34.227905,-25.12224,3.0372202,37.0484,-23.629946,1.0415348,38.946445,-21.930922,-0.3317943,40.751175
2,-28.766615,6.5627666,32.99825,-27.026186,4.6785054,34.227222,-25.125048,3.0311942,37.049534,-23.632624,1.0367408,38.949223,-21.932917,-0.33537838,40.759556
3,-28.765203,6.556222,32.99543,-27.025694,4.674043,34.22688,-25.122805,3.0292642,37.049263,-23.631567,1.0337604,38.952827,-21.931702,-0.33680072,40.758274
4,-28.761734,6.5604477,32.996445,-27.022207,4.6778336,34.228928,-25.122498,3.0292575,37.05286,-23.63002,1.0358083,38.949436,-21.931593,-0.33707225,40.75797
5,-28.75814,6.56109,32.992863,-27.02044,4.677215,34.227795,-25.12123,3.0313616,37.044743,-23.628592,1.035538,38.94681,-21.931921,-0.3357509,40.749477
6,-28.75803,6.561387,32.992783,-27.022314,4.675863,34.224777,-25.12048,3.030045,37.045258,-23.629808,1.0355905,38.948944,-21.931631,-0.34008503,40.752556
7,-28.761017,6.549716,32.994488,-27.023447,4.667263,34.226555,-25.125029,3.0243807,37.053303,-23.630323,1.0307488,38.95571,-21.930208,-0.34530056,40.75247
8,-28.764004,6.546059,32.99776,-27.024353,4.666688,34.226784,-25.124655,3.0216727,37.054817,-23.63001,1.028926,38.95823,-21.930294,-0.34888297,40.75168
9,-28.759874,6.549002,32.993156,-27.022846,4.668386,34.223686,-25.122282,3.0227144,37.050972,-23.63021,1.0301217,38.956333,-21.933012,-0.34378064,40.748287
10,-28.756914,6.552535,32.98967,-27.023722,4.6713657,34.22316,-25.122173,3.025858,37.048595,-23.629974,1.0309714,38.954582,-21.9352,-0.341016,40.745922
11,-28.75666,6.552173,32.990204,-27.023718,4.671955,34.223503,-25.122461,3.02724,37.047,-23.629786,1.0316278,38.95391,-21.936464,-0.34084705,40.74878
12,-28.756739,6.5543194,32.989643,-27.023945,4.6740675,34.22402,-25.122173,3.0283325,37.04517,-23.629883,1.0329595,38.951557,-21.93634,-0.34105632,40.74836
13,-28.748556,6.571014,32.989338,-27.017254,4.684439,34.22815,-25.118761,3.0355525,37.049984,-23.626383,1.0403224,38.948982,-21.930437,-0.33129606,40.74714
14,-28.738049,6.5807514,32.993755,-27.015087,4.694009,34.228096,-25.11365,3.047342,37.042175,-23.62291,1.0481968,38.948193,-21.925283,-0.3260268,40.752605
15,-28.73592,6.585891,32.991695,-27.016146,4.701658,34.2291,-25.113575,3.053141,37.044617,-23.623516,1.0523438,38.945675,-21.928423,-0.32506552,40.74568
16,-28.736092,6.5901136,32.987545,-27.016855,4.7046523,34.22887,-25.111923,3.0525768,37.060474,-23.62549,1.055273,38.94278,-21.930151,-0.32401767,40.74062
17,-28.739195,6.5992804,32.992188,-27.017357,4.709222,34.228127,-25.112656,3.0583994,37.05518,-23.625917,1.0590347,38.94027,-21.929638,-0.3233136,40.747746
18,-28.732607,6.6133313,33.00213,-27.013485,4.7137547,34.22264,-25.108107,3.0634508,37.052475,-23.625303,1.0650133,38.934055,-21.926483,-0.31932014,40.73825
