scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radius_styloid_process,radius_styloid_process,radius_styloid_process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
117,-1.4494895,-3.585058,42.420113,4.234286,-1.7434797,27.034834,5.1106095,-1.4724811,24.38916,7.478538,-1.5811436,17.080254,8.538369,-1.4250444,13.814201
118,-1.1101356,-3.8104541,41.444874,4.2505293,-1.7550174,26.990862,5.1274467,-1.4817255,24.373793,7.493875,-1.5786912,17.077818,8.560578,-1.4168375,13.813995
119,-1.073419,-3.6759968,41.43501,4.303231,-1.7218534,26.848906,5.1698456,-1.4571364,24.25529,7.518941,-1.5621538,16.999039,8.576519,-1.4128693,13.758716
120,-1.2920318,-3.437611,42.328297,4.3332872,-1.7285672,26.796724,5.209769,-1.4613061,24.164948,7.538398,-1.5641112,16.952726,8.574192,-1.4192623,13.723611
121,-1.7357928,-2.9032936,43.55918,4.316762,-1.7178234,26.824875,5.203357,-1.4512959,24.163097,7.532318,-1.5566714,16.95313,8.568459,-1.4127219,13.723133
122,-1.9363717,-2.1747408,44.599686,4.3043365,-1.7416422,26.84118,5.2157035,-1.4592794,24.145018,7.5407014,-1.5625691,16.944296,8.57667,-1.417609,13.717814
123,-1.706384,-1.3241642,44.46698,4.2768364,-1.7353827,26.912588,5.1950006,-1.4535136,24.185955,7.524566,-1.5621017,16.973038,8.571953,-1.4135094,13.735836
124,-1.0878824,-0.6233568,43.14136,4.2607665,-1.7425168,26.931484,5.1834145,-1.4590094,24.225838,7.519076,-1.5586337,16.988037,8.570433,-1.4131954,13.753607
125,-0.3463102,-0.12764326,41.355114,4.2366266,-1.751508,26.964537,5.166998,-1.4604849,24.263098,7.513421,-1.5590875,17.015757,8.568233,-1.4086295,13.778723
126,0.19086169,0.12117434,39.906956,4.2224174,-1.7545135,27.001274,5.1527567,-1.4645073,24.302423,7.51089,-1.5634345,17.054539,8.578445,-1.4141299,13.816996
127,0.45550275,0.14636585,39.186512,4.3060155,-1.7614335,26.83356,5.22424,-1.4620948,24.128748,7.549649,-1.559758,16.974085,8.600754,-1.4015937,13.7702675
128,0.47915244,0.08259371,39.05709,4.4000225,-1.7442971,26.496279,5.298852,-1.4584715,23.863556,7.5852866,-1.54808,16.828476,8.606959,-1.3861638,13.668852
129,0.1782398,-0.083941534,39.84755,4.419646,-1.7576857,26.44391,5.316315,-1.4610087,23.82544,7.5913563,-1.5455416,16.819847,8.611094,-1.3821229,13.677295
130,-0.48040184,-0.3799984,41.532925,4.3693075,-1.7629768,26.619902,5.2659535,-1.4722688,23.956173,7.5738955,-1.5520097,16.888197,8.608152,-1.3958282,13.721136
