scorer,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,882.807,683.59656,0.7129077,850.85706,540.8662,0.81625646,831.8238,385.5105,0.7510619,806.6141,269.02588,0.87170917,785.14307,129.82698,0.84479564
1,882.82495,683.60004,0.71512604,850.85254,540.87427,0.82332134,831.7901,385.42313,0.74246395,806.4984,269.00632,0.88146275,785.1309,129.86617,0.85065717
2,882.90924,683.63336,0.7163409,850.71967,540.9019,0.8054566,831.7504,385.48596,0.7455397,806.6566,269.28876,0.86585253,785.42175,129.3132,0.8146661
3,883.04016,683.5924,0.69602466,850.7095,540.9454,0.8128936,831.9882,385.44757,0.7430206,806.67346,269.22983,0.86262584,785.54034,129.57367,0.81103754
4,883.07745,683.4993,0.6326834,850.679,540.89124,0.82187015,831.76355,385.7001,0.7465847,806.713,269.2258,0.8754621,785.19147,129.85187,0.8482638
5,883.0402,683.4666,0.73411787,850.7061,540.8085,0.8232972,831.8366,385.70566,0.7525483,806.68176,269.05795,0.8481598,785.7796,129.4551,0.8029375
6,883.0795,683.41266,0.71407515,850.69806,540.8104,0.8351562,831.88464,385.75613,0.75038457,806.6639,269.0458,0.8495295,785.5608,129.51384,0.8026688
7,883.03577,683.32495,0.6780871,850.8384,540.8466,0.8325502,831.79816,385.89703,0.7419999,806.60004,269.00516,0.84475374,785.3676,129.63902,0.8198894
8,882.7322,683.3515,0.7329408,850.8333,540.5345,0.8406897,831.82324,385.91187,0.74203646,806.51666,268.96756,0.86192304,785.4968,129.73598,0.8226142
9,882.84753,683.21155,0.7066754,850.9705,540.7256,0.83430725,831.9161,385.7485,0.7405821,806.54315,269.02817,0.86117697,785.483,129.469,0.8028385
10,882.7528,683.21423,0.67774737,850.9547,540.8852,0.817629,831.9347,385.6235,0.7383296,806.52936,269.11252,0.86251926,785.3558,130.14252,0.80706364
11,882.59534,683.32263,0.73066795,850.9663,540.86664,0.82419914,831.94836,385.73395,0.7365098,806.53064,269.16034,0.8554727,785.46484,129.93758,0.81843334
12,882.5739,683.367,0.7269205,850.947,540.93445,0.8406491,831.9997,385.8933,0.75016975,806.6498,269.2767,0.87369585,785.481,129.93431,0.81270313
13,882.7165,683.4152,0.72153836,850.8802,541.10614,0.836393,831.89154,385.81155,0.753154,806.5418,269.02722,0.85124403,785.6142,129.71504,0.81376344
14,882.7221,683.3857,0.7266417,850.87006,541.05566,0.86399996,831.88745,385.85434,0.7604027,806.66705,268.97528,0.8467466,785.5677,129.47296,0.8073
15,882.8047,683.4118,0.72878075,850.8054,541.0229,0.86428845,832.1167,385.8978,0.75779086,806.65533,268.98572,0.8538506,785.6665,129.71802,0.8159835
16,882.84503,683.35254,0.7526008,850.7605,540.9701,0.85379654,831.94916,385.7862,0.75910723,806.6751,268.99823,0.85668266,785.7151,129.70482,0.82074314
17,882.81995,683.33777,0.75594234,850.6208,540.8666,0.84659636,831.76624,385.7508,0.7634318,806.6493,269.00888,0.8498849,785.35376,129.62476,0.832356
