scorer,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,828.5881,1006.63934,0.37431222,810.01514,787.3347,0.7661454,791.83105,624.7952,0.81292677,772.2961,504.60245,0.9520493,747.197,364.19986,0.8605688
1,827.9408,1006.09973,0.4100051,810.09406,787.3343,0.7880888,791.8803,624.12445,0.7906941,772.09204,504.05508,0.9788604,747.268,363.55408,0.82228845
2,827.7933,1004.97955,0.41215852,810.04126,787.1164,0.7870887,792.1212,624.598,0.79814357,772.3443,504.09763,0.9866099,747.26074,363.53604,0.82828385
3,827.8783,1004.71356,0.39587584,809.933,786.8828,0.78322875,792.0774,624.70276,0.79187775,772.42065,503.79633,0.9996432,747.2839,363.52615,0.81892484
4,828.0189,1005.21674,0.3915711,809.8424,786.64197,0.7829982,792.0287,624.7104,0.8059388,772.28284,503.83575,0.9963609,747.30585,363.51434,0.83534896
5,827.5953,1003.8189,0.4602179,810.07794,786.80347,0.80271,791.8346,624.7333,0.80140334,771.99207,504.04865,0.98640424,747.16425,363.6355,0.84767675
6,828.36145,1005.04584,0.41308194,810.2365,786.9027,0.80544144,791.5754,624.8613,0.7958176,771.94135,504.22464,0.9724889,746.90137,363.94864,0.8408837
7,828.58655,1004.9073,0.42237216,810.3292,787.0793,0.8008007,791.5474,624.8666,0.7905685,771.7545,504.3769,0.96389866,746.9502,363.90253,0.8273977
8,828.3799,1005.3783,0.381264,810.3642,787.23474,0.7860431,791.6055,624.8429,0.8040725,771.6411,504.40427,0.95700574,746.87213,363.88348,0.8287893
9,827.74493,1005.3599,0.40725574,810.39624,787.60645,0.771859,791.61005,624.75256,0.822972,771.504,504.62677,0.9491687,746.90564,363.66113,0.80923176
10,827.8231,1005.1118,0.37921348,810.2993,787.38776,0.7770226,791.6187,624.9665,0.8164062,771.3818,504.68832,0.94419414,746.7677,363.73355,0.8240826
11,829.2118,1004.87054,0.3730256,810.30554,787.5376,0.81385225,791.56934,625.087,0.8137271,771.2397,504.739,0.9406227,746.7268,363.7431,0.8306773
12,832.312,927.6532,0.3398238,810.2274,787.6554,0.7840098,791.68787,625.1289,0.82507867,771.0761,504.81738,0.9498824,746.7941,363.61447,0.81743604
13,832.4684,927.81836,0.35032347,810.3515,787.7427,0.8069461,791.61664,625.218,0.8175547,771.0145,504.70435,0.9553865,746.7345,363.63382,0.8281347
14,832.4221,928.09937,0.36669388,810.412,787.63416,0.80215013,791.7342,625.225,0.80873233,771.0674,504.75208,0.9585617,746.7031,363.53433,0.81179065
15,832.3027,928.33813,0.4351553,810.49384,787.68066,0.7984634,791.5993,625.2009,0.804985,771.07776,504.64667,0.9563607,746.6828,363.54468,0.8183673
16,832.303,927.9076,0.4223071,810.5437,787.6544,0.81858844,791.65625,625.12,0.80486727,771.13385,504.6089,0.9600372,746.6424,363.5509,0.8242928
17,832.46857,928.0238,0.43102145,810.53015,787.605,0.83019996,791.53424,625.2205,0.80662304,771.2272,504.6345,0.9654436,746.71387,363.59195,0.83391917
