scorer,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,827.1616,696.36487,0.7595299,822.0071,550.868,0.8212646,817.72076,391.10532,0.81102943,805.77747,261.39578,0.9002076,774.7542,72.544266,0.9706977
1,827.1462,696.24866,0.7456798,821.91077,551.2589,0.8107313,817.8896,391.24225,0.81316364,805.8151,261.57016,0.909641,774.6368,72.90167,0.96055573
2,827.32825,696.33716,0.7500301,821.96893,551.29083,0.8232673,817.8938,391.35104,0.82090396,805.88434,261.49054,0.9187593,774.61536,72.90021,0.95871586
3,827.3326,696.3818,0.7489024,822.0315,551.23,0.82872355,817.8763,391.44748,0.82222927,805.877,261.57047,0.9210515,774.6508,72.87311,0.9614304
4,827.1527,696.255,0.7475426,821.9372,551.2064,0.836708,817.8865,391.46936,0.81116486,806.00507,261.54105,0.92656475,774.6546,72.93183,0.9608114
5,827.3362,696.2463,0.74854803,822.1066,551.2228,0.84925026,817.91174,391.49963,0.80813986,805.97186,261.54974,0.93920887,774.8305,73.01583,0.9496887
6,827.46954,696.22723,0.75156516,822.2275,551.2367,0.8385339,817.87726,391.49612,0.8107158,806.00385,261.58197,0.93929416,774.73474,73.04894,0.9519475
7,827.6062,696.2649,0.76068664,822.3667,551.205,0.8443458,817.9064,391.5566,0.8110634,806.0511,261.57834,0.9354626,774.73004,73.08808,0.9424924
8,827.7908,696.1295,0.7626911,822.3773,551.31934,0.8449066,817.90125,391.50775,0.8191768,806.1065,261.51596,0.93608373,774.86755,73.09817,0.94216424
9,827.87714,697.1073,0.78984743,822.324,551.627,0.8251153,817.83167,391.42145,0.80158585,806.0845,261.53674,0.92434907,774.7952,73.055466,0.94649863
10,828.16565,697.00616,0.7951541,822.4127,551.9202,0.800783,817.82117,391.45956,0.8140165,805.9797,261.63226,0.9319307,774.66156,72.98047,0.9671813
11,828.30023,697.068,0.8213962,822.5282,552.229,0.79130256,817.77985,391.44,0.8031555,805.9094,261.73047,0.9353079,774.70044,73.208374,0.95405567
12,828.43054,697.15826,0.8417,821.5772,552.278,0.7600365,817.8117,391.3971,0.8035635,805.81976,261.83823,0.9343121,774.7935,73.28687,0.9511557
13,828.4563,697.1552,0.83871984,821.6357,552.3044,0.78935814,817.8783,391.8793,0.80086094,805.7784,261.92352,0.9548869,774.6708,73.33589,0.9422074
14,828.41754,697.0894,0.8230329,821.6719,552.313,0.7946908,817.8627,391.86652,0.80396146,805.75397,261.99677,0.9584047,774.6075,73.373764,0.94424856
15,828.61414,697.2432,0.8510061,821.72754,552.26184,0.7943072,817.91284,391.90366,0.8000049,805.6775,262.0624,0.95543605,774.6145,73.39954,0.95968956
16,828.81366,697.423,0.86923456,821.6905,552.2915,0.78998566,817.9536,391.95047,0.80260295,805.6712,262.12177,0.949019,774.55774,73.37475,0.9575134
17,828.8424,697.49554,0.8894618,821.9173,552.22235,0.8224252,817.949,391.9381,0.8011705,805.56067,262.1944,0.9524794,774.59753,73.36347,0.9471018
