Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
70.0,-2.81,-1421.0,512.0
70.0,-2.81,-1417.0,513.0
70.0,-2.81,-1417.0,512.0
70.0,-2.81,-1421.0,512.0
70.0,-2.81,-1425.0,512.0
70.0,-2.81,-1421.0,512.0
70.0,-2.81,-1417.0,513.0
70.0,-2.81,-1417.0,512.0
70.0,-2.81,-1421.0,512.0
70.0,-2.81,-1425.0,512.0
70.0,-2.81,-1421.0,512.0
70.0,-2.81,-1417.0,513.0
70.0,-2.81,-1417.0,512.0
100.0,100.0,100.0,100.0
70.0,-3.63,-1419.0,504.0
70.0,-3.75,-1439.0,501.0
70.0,-3.88,-1464.0,503.0
70.0,-3.94,-1477.0,503.0
70.0,-4.0,-1481.0,503.0
70.0,-4.06,-1501.0,504.0
70.0,-4.06,-1504.0,504.0
70.0,-4.13,-1510.0,504.0
70.0,-4.19,-1502.0,504.0
70.0,-4.19,-1498.0,503.0
70.0,-4.19,-1514.0,504.0
70.0,-4.19,-1513.0,504.0
70.0,-4.19,-1514.0,504.0
70.0,-4.19,-1524.0,504.0
70.0,-4.19,-1526.0,503.0
70.0,-4.19,-1520.0,503.0
70.0,-4.19,-1523.0,505.0
70.0,-4.19,-1526.0,504.0
70.0,-4.19,-1523.0,504.0
70.0,-4.19,-1528.0,504.0
70.0,-4.19,-1533.0,504.0
70.0,-4.19,-1535.0,504.0
70.0,-4.19,-1530.0,502.0
70.0,-4.19,-1526.0,503.0
70.0,-4.19,-1534.0,503.0
70.0,-4.19,-1537.0,503.0
70.0,-4.19,-1535.0,504.0
70.0,-4.19,-1538.0,504.0
70.0,-4.19,-1535.0,505.0
70.0,-4.19,-1543.0,504.0
70.0,-4.19,-1534.0,503.0
60.0,-16.62,-127.0,467.0
60.0,-16.62,-108.0,467.0
60.0,-16.62,-100.0,467.0
60.0,-16.62,-100.0,467.0
60.0,-16.62,-87.0,467.0
60.0,-16.62,-89.0,468.0
60.0,-16.62,-82.0,467.0
60.0,-16.62,-71.0,467.0
60.0,-16.62,-72.0,466.0
60.0,-16.62,-69.0,467.0
60.0,-16.62,-60.0,468.0
60.0,-16.62,-59.0,467.0
60.0,-16.62,-59.0,467.0
60.0,-16.62,-62.0,467.0
60.0,-16.62,-59.0,467.0
60.0,-16.62,-62.0,468.0
60.0,-16.62,-49.0,465.0
60.0,-16.62,-61.0,466.0
60.0,-16.62,-55.0,467.0
60.0,-16.62,-52.0,467.0
60.0,-16.62,-53.0,467.0
60.0,-16.62,-46.0,467.0
60.0,-16.62,-46.0,467.0
60.0,-16.62,-44.0,468.0
60.0,-16.62,-52.0,468.0
60.0,-16.62,-47.0,467.0
60.0,-16.62,-42.0,466.0
60.0,-16.62,-51.0,468.0
60.0,-16.62,-43.0,468.0
60.0,-16.62,-45.0,467.0
60.0,-16.62,-39.0,467.0
60.0,-16.62,-49.0,468.0
60.0,-16.62,-42.0,467.0
60.0,-16.62,-39.0,467.0
60.0,-16.62,-35.0,468.0
60.0,-16.62,-44.0,467.0
60.0,-16.62,-43.0,468.0
60.0,-16.62,-36.0,467.0
60.0,-16.62,-49.0,466.0
60.0,-16.62,-38.0,467.0
60.0,-16.62,-37.0,466.0
60.0,-16.62,-40.0,466.0
60.0,-16.62,-36.0,467.0
60.0,-16.62,-32.0,467.0
60.0,-16.62,-34.0,467.0
60.0,-16.62,-33.0,468.0
60.0,-16.62,-38.0,468.0
60.0,-16.62,-32.0,468.0
60.0,-16.62,-32.0,467.0
60.0,-16.62,-39.0,468.0
50.0,-30.25,1703.0,426.0
50.0,-30.25,1715.0,425.0
50.0,-30.25,1731.0,425.0
50.0,-30.25,1734.0,426.0
50.0,-30.25,1745.0,426.0
50.0,-30.25,1739.0,425.0
50.0,-30.25,1750.0,425.0
50.0,-30.25,1757.0,426.0
50.0,-30.25,1761.0,425.0
50.0,-30.25,1758.0,426.0
50.0,-30.25,1765.0,425.0
50.0,-30.25,1766.0,426.0
50.0,-30.25,1768.0,426.0
50.0,-30.25,1774.0,425.0
50.0,-30.25,1774.0,425.0
50.0,-30.25,1769.0,425.0
50.0,-30.25,1769.0,425.0
50.0,-30.25,1777.0,426.0
50.0,-30.25,1783.0,425.0
50.0,-30.25,1783.0,426.0
50.0,-30.25,1786.0,426.0
50.0,-30.25,1788.0,426.0
50.0,-30.25,1785.0,426.0
50.0,-30.25,1792.0,426.0
50.0,-30.25,1791.0,426.0
50.0,-30.25,1799.0,426.0
50.0,-30.25,1792.0,426.0
50.0,-30.25,1790.0,427.0
50.0,-30.25,1798.0,426.0
50.0,-30.25,1811.0,426.0
50.0,-30.25,1811.0,426.0
50.0,-30.25,1806.0,427.0
50.0,-30.25,1804.0,427.0
50.0,-30.25,1797.0,426.0
50.0,-30.25,1805.0,425.0
50.0,-30.25,1809.0,426.0
50.0,-30.25,1809.0,425.0
50.0,-30.25,1807.0,426.0
50.0,-30.25,1803.0,426.0
50.0,-30.25,1805.0,426.0
50.0,-30.25,1803.0,426.0
50.0,-30.25,1807.0,426.0
50.0,-30.25,1813.0,426.0
50.0,-30.25,1814.0,425.0
50.0,-30.25,1811.0,426.0
