scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1058.5012,809.03314,0.6998222,1005.02264,654.54974,0.7441892,988.729,457.03024,0.6488592,1001.7729,207.54074,0.80662555,952.1306,134.02881,0.7456034
1,1058.2096,809.0479,0.7450784,1005.0253,654.68463,0.73639715,988.8017,457.29724,0.651621,1001.579,207.5268,0.79938835,952.0472,134.12726,0.7484883
2,1058.2336,808.9242,0.7382106,1005.2727,655.2613,0.7436303,988.8759,457.43655,0.6370638,1001.5889,208.01463,0.81868297,951.8997,134.35333,0.75801754
3,1058.126,809.04346,0.7512449,1005.2101,655.07043,0.7301215,988.7699,457.34286,0.6207747,1001.64056,207.74136,0.80389726,952.13043,134.22302,0.75028
4,1057.8801,808.8312,0.75899255,1005.11865,655.0601,0.71951747,988.7918,457.28174,0.6079682,1001.659,207.66968,0.79519993,952.23254,134.12727,0.7542341
5,1057.7588,808.8625,0.7750364,1005.1058,655.0284,0.7200302,988.72784,457.2355,0.62798774,1001.5909,207.94818,0.80948734,952.3833,134.09995,0.74242795
6,1057.7308,808.88336,0.7689386,1005.14056,654.98083,0.7226281,988.6724,457.19864,0.6390784,1001.6119,207.64714,0.7986903,952.33514,134.10779,0.7472843
7,1057.749,808.85406,0.7645132,1005.19666,654.9669,0.71652746,988.71246,457.30795,0.6232089,1001.6841,207.76357,0.8071241,952.46326,134.18762,0.7416387
8,1057.8169,808.9144,0.75885636,1005.1749,655.038,0.7235504,988.79517,457.54626,0.614412,1001.7159,208.00256,0.8113847,952.5545,134.24457,0.7296797
9,1057.8892,808.8493,0.74872386,1005.1704,654.9957,0.72249484,988.7644,457.45428,0.62686473,1001.8821,207.80128,0.83290666,952.53534,134.12497,0.722031
10,1057.9205,808.7026,0.7631135,1005.15356,655.00903,0.7163013,988.79974,457.48642,0.614035,1001.7934,207.90224,0.82137597,952.5505,134.19052,0.73255205
11,1057.8785,808.65063,0.7691301,1005.17975,654.9866,0.7185869,988.7777,457.46994,0.6238521,1001.78546,207.89688,0.82161313,952.4969,134.17795,0.73227435
12,1057.9215,808.67535,0.78299195,1005.08325,655.05804,0.72432065,988.7659,457.50162,0.6210936,1001.7804,207.807,0.81673807,952.4804,134.16469,0.7348141
13,1057.6512,808.7538,0.7720813,1005.05756,654.90063,0.7095538,988.8141,457.44412,0.630743,1001.8422,207.84523,0.82391495,952.5091,134.09927,0.73628336
14,1057.4692,808.90125,0.77900827,1005.0945,654.8862,0.6979921,988.8043,457.20844,0.64239347,1001.95,207.76198,0.812712,952.6655,133.97162,0.7509973
15,1057.2483,808.90686,0.78998667,1004.5904,654.5487,0.70855874,988.82104,457.19266,0.6444174,1002.03125,207.73224,0.8126678,952.66284,134.01709,0.7378359
16,1057.1772,808.9142,0.79539037,1004.3619,655.1287,0.71294767,988.8532,457.22937,0.643763,1002.0519,207.85323,0.81694305,952.6732,134.1397,0.73472667
