scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-24.447361,2.6381907,37.39631,-22.550365,0.9834544,38.81552,-19.347233,-3.0824234,39.133022,-18.908434,-1.6940312,43.752174,-17.305035,-3.0834985,45.5818
1,-24.444695,2.6413028,37.404255,-22.549894,0.98571265,38.81398,-19.347216,-3.0824199,39.13293,-18.907131,-1.6909361,43.74913,-17.304804,-3.0833445,45.581123
2,-24.443993,2.6536982,37.39456,-22.546669,0.99603707,38.822823,-19.35496,-3.0783703,39.139427,-18.909882,-1.6899295,43.74633,-17.309748,-3.0843964,45.577812
3,-24.447733,2.6555936,37.36977,-22.546183,1.001758,38.82681,-19.355429,-3.0822887,39.154907,-18.91133,-1.6860685,43.74436,-17.310467,-3.0823905,45.569176
4,-24.442905,2.6650708,37.372498,-22.545788,1.0114702,38.82876,-19.357914,-3.0852916,39.16196,-18.913055,-1.6817274,43.741177,-17.315615,-3.0829623,45.56735
5,-24.446077,2.6713588,37.36984,-22.54993,1.0183196,38.82456,-19.366251,-3.0793176,39.156445,-18.916565,-1.6807775,43.73779,-17.317684,-3.0815213,45.569466
6,-24.453463,2.6768866,37.372635,-22.55432,1.0247828,38.818573,-19.369123,-3.0775871,39.149323,-18.92002,-1.6794866,43.734188,-17.323662,-3.0809813,45.56426
7,-24.456148,2.6766758,37.366623,-22.55357,1.0254749,38.818367,-19.37534,-3.0808423,39.158386,-18.921734,-1.6780685,43.736206,-17.326744,-3.0824742,45.555283
8,-24.457363,2.677078,37.36883,-22.55561,1.0231981,38.813908,-19.378927,-3.0839229,39.16713,-18.925598,-1.6807333,43.73799,-17.334576,-3.084094,45.5468
9,-24.459904,2.6761131,37.366325,-22.557953,1.0227153,38.816704,-19.381245,-3.085751,39.173794,-18.927727,-1.6828939,43.737347,-17.337366,-3.0862527,45.542526
10,-24.462196,2.6750925,37.364296,-22.558596,1.0225579,38.818707,-19.383158,-3.086527,39.17368,-18.930027,-1.6849879,43.73741,-17.338724,-3.088,45.543957
11,-24.464453,2.674614,37.358288,-22.563261,1.0215462,38.81486,-19.387663,-3.0882416,39.168743,-18.933477,-1.6874352,43.73832,-17.341454,-3.0914648,45.541164
12,-24.466034,2.6737878,37.360764,-22.567003,1.0188478,38.8063,-19.388603,-3.0896761,39.166237,-18.9361,-1.689543,43.73732,-17.348782,-3.093778,45.524
13,-24.469332,2.6705215,37.364418,-22.570446,1.0135753,38.810513,-19.388245,-3.0898266,39.166233,-18.935549,-1.6932462,43.73791,-17.348013,-3.0955822,45.53383
14,-24.472315,2.6651828,37.35668,-22.575443,1.0086296,38.80674,-19.389082,-3.090579,39.164238,-18.935534,-1.696857,43.73878,-17.348898,-3.0965626,45.534214
15,-24.47358,2.6649518,37.35353,-22.5748,1.0082822,38.804535,-19.389832,-3.090697,39.161785,-18.935514,-1.6967648,43.738705,-17.348196,-3.0976405,45.534676
16,-24.476662,2.6642232,37.351894,-22.575073,1.0081383,38.804707,-19.390053,-3.0911944,39.161686,-18.934902,-1.6968131,43.73743,-17.347614,-3.0975194,45.53475
17,-24.4762,2.6628413,37.35148,-22.575922,1.0075884,38.806835,-19.392056,-3.080284,39.15645,-18.934168,-1.6972915,43.739464,-17.343628,-3.0962245,45.541428
