timestamp,quat1,quat2
205312089753,"(0.505615234375, 0.19171142578125, -0.8411865234375, -0.00067138671875)","(0.0, 0.0, 0.0, 0.0)"
205312102596,"(0.5057373046875, 0.19171142578125, -0.84112548828125, -0.00067138671875)","(0.0, 0.0, 0.0, 0.0)"
205312116425,"(0.5057373046875, 0.19171142578125, -0.84112548828125, -0.000732421875)","(0.0, 0.0, 0.0, 0.0)"
205312127386,"(0.505615234375, 0.191650390625, -0.8411865234375, -0.00079345703125)","(0.0078125, 0.0, 0.0, 0.0)"
205312137632,"(0.5135498046875, 0.19171142578125, -0.84112548828125, -0.0008544921875)","(0.0, 0.0, 0.0, 0.0)"
205312147665,"(0.5057373046875, 0.19171142578125, -0.84112548828125, -0.0008544921875)","(1.0078125, 0.0, 0.0, 0.0)"
205312157499,"(0.5135498046875, 0.19171142578125, -0.84112548828125, -0.0008544921875)","(1.0078125, 0.0, 0.0, 0.0)"
205312167035,"(0.51348876953125, 0.19171142578125, -0.84112548828125, -0.0008544921875)","(1.0, 0.0, 0.0, 0.0)"
205312177108,"(0.51348876953125, 0.19171142578125, -0.84112548828125, -0.0008544921875)","(1.0, 0.0, 0.0, 0.0)"
205312187291,"(0.51348876953125, 0.19171142578125, -0.84112548828125, -0.0008544921875)","(1.0078125, 0.0, 0.0, 0.0)"
205312197353,"(0.51361083984375, 0.19171142578125, -0.84112548828125, -0.0008544921875)","(0.9639892578125, 0.26568603515625, 0.0115966796875, -6.103515625e-05)"
205312207780,"(0.51361083984375, 0.19171142578125, -0.84112548828125, -0.0008544921875)","(0.9639892578125, 0.26568603515625, 0.0115966796875, -6.103515625e-05)"
205312218067,"(0.505859375, 0.19171142578125, -0.841064453125, -0.0008544921875)","(0.9639892578125, 0.26568603515625, 0.0115966796875, -6.103515625e-05)"
205312227068,"(0.50592041015625, 0.19171142578125, -0.84100341796875, -0.00079345703125)","(0.9639892578125, 0.26568603515625, 0.0115966796875, -6.103515625e-05)"
205312235883,"(0.513671875, 0.191650390625, -0.841064453125, -0.00091552734375)","(0.9639892578125, 0.265625, 0.0115966796875, -6.103515625e-05)"
205312244317,"(0.513671875, 0.191650390625, -0.841064453125, -0.00091552734375)","(0.9639892578125, 0.265625, 0.0115966796875, -6.103515625e-05)"
205312253265,"(0.5137939453125, 0.191650390625, -0.84100341796875, -0.00091552734375)","(0.9639892578125, 0.265625, 0.0115966796875, -6.103515625e-05)"
205312260638,"(0.51373291015625, 0.19158935546875, -0.84100341796875, -0.0009765625)","(0.9639892578125, 0.265625, 0.0115966796875, -6.103515625e-05)"
205312267621,"(0.50592041015625, 0.19158935546875, -0.84100341796875, -0.0009765625)","(0.9639892578125, 0.265625, 0.0115966796875, -6.103515625e-05)"
205312276206,"(0.50579833984375, 0.19158935546875, -0.841064453125, -0.00103759765625)","(0.9639892578125, 0.265625, 0.0115966796875, -6.103515625e-05)"
205312284882,"(0.51373291015625, 0.19158935546875, -0.84100341796875, -0.0009765625)","(0.9639892578125, 0.265625, 0.0115966796875, -6.103515625e-05)"
205312290659,"(0.5137939453125, 0.19158935546875, -0.84100341796875, -0.0009765625)","(0.9639892578125, 0.265625, 0.0115966796875, -6.103515625e-05)"
205312297815,"(0.5059814453125, 0.19158935546875, -0.84100341796875, -0.0009765625)","(0.9639892578125, 0.265625, 0.0115966796875, -6.103515625e-05)"
205312307155,"(0.51373291015625, 0.19158935546875, -0.84100341796875, -0.00103759765625)","(0.9639892578125, 0.265625, 0.0115966796875, -6.103515625e-05)"
205312316328,"(0.5059814453125, 0.1915283203125, -0.84100341796875, -0.0010986328125)","(0.9639892578125, 0.265625, 0.0115966796875, -6.103515625e-05)"
