scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1028.4272,648.437,0.48455524,1013.77576,483.05643,0.8941242,974.7997,296.97845,0.5835564,946.08057,156.13324,0.9682602,975.45575,294.77734,0.22886565
1,1028.2268,648.56714,0.4937269,1013.7266,483.10938,0.902479,974.7214,297.0209,0.60823125,946.4986,156.24568,0.9554357,975.34143,294.88492,0.21297325
2,1028.5767,648.3378,0.48082852,1014.0398,482.80283,0.872846,975.0788,296.49384,0.5970864,946.5483,155.92613,0.9860302,975.8075,294.40213,0.2245041
3,1029.0417,648.72394,0.40869895,1014.0188,482.75455,0.8789237,975.15894,296.51108,0.5977989,946.8129,155.81395,0.98441076,975.9236,294.3711,0.22371641
4,1028.7363,648.3175,0.4491899,1013.9107,482.50925,0.8856863,975.16876,296.39563,0.6288754,947.28766,155.84901,0.99418044,975.97577,294.30203,0.2181371
5,1028.7115,648.35913,0.46571365,1013.82245,482.56757,0.9188498,974.9354,296.6301,0.57061243,947.0932,155.87918,0.94723254,975.58386,294.3857,0.24083844
6,1028.667,648.29425,0.47626013,1013.80914,482.6212,0.9371856,975.03296,296.48892,0.57854897,946.8557,155.93524,0.95319694,975.7504,294.31128,0.24234307
7,1028.6042,648.2074,0.5104912,1013.7372,482.53378,0.9262824,974.95624,296.53033,0.5850279,946.85254,155.82817,0.98520905,975.63446,294.34888,0.23215187
8,1028.4952,648.2579,0.5509194,1013.6897,482.4754,0.94175744,974.82635,296.28442,0.59376234,946.8995,155.749,0.9876863,975.4735,294.15277,0.22731875
9,1028.4683,648.1781,0.54262054,1013.6587,481.96796,0.9331216,974.58,296.30954,0.5736996,946.7111,155.3608,0.97298265,975.19183,294.13824,0.23049636
10,1028.2926,647.46277,0.4845245,1013.455,481.6049,0.924574,974.35846,295.9589,0.6030037,946.2668,154.99345,0.9599864,975.00055,293.6984,0.23283654
11,1028.3224,647.5064,0.47898865,1013.49274,481.59952,0.923297,974.3576,295.9405,0.5727313,946.19385,154.9337,0.970521,975.0723,293.64532,0.23835535
12,1028.3105,647.49615,0.46769452,1013.48865,481.58994,0.9339248,974.18243,295.80313,0.58568954,946.1928,154.99695,0.9703884,974.86993,293.60364,0.20333797
13,1028.2997,647.1814,0.5515345,1013.5659,481.6562,0.941526,974.33344,295.76105,0.6174709,946.334,154.9004,0.9858289,1094.1902,445.7322,0.20090297
14,1028.3019,647.19696,0.54299927,1013.81976,481.66714,0.9181068,974.33685,295.99326,0.7058869,946.5674,155.0777,0.97482294,1093.921,443.0006,0.19070165
15,1028.3815,647.3953,0.58368355,1013.80023,481.6188,0.92851186,974.4387,295.91992,0.6579797,946.46014,154.79126,0.9678603,975.0928,293.66827,0.19790329
16,1028.2693,647.4077,0.5804569,1013.7486,481.63974,0.9277163,974.2384,296.0176,0.7400592,946.9879,154.4996,0.94846797,1094.1445,445.41626,0.20495497
