timestamp,quat1,quat2
230749092940,"(0.7049560546875, -0.6925048828125, -0.1533203125, 0.0013427734375)","(0.0, 0.0, 0.0, 0.0)"
230749105704,"(0.7049560546875, -0.6925048828125, -0.1533203125, 0.00140380859375)","(0.0, 0.0, 0.0, 0.0)"
230749119015,"(0.7049560546875, -0.6925048828125, -0.1533203125, 0.00146484375)","(0.0, 0.0, 0.0, 0.0)"
230749129995,"(0.70489501953125, -0.6925048828125, -0.15338134765625, 0.00152587890625)","(0.0, 0.0, 0.0, 0.0)"
230749141476,"(0.70489501953125, -0.6925048828125, -0.15350341796875, 0.0015869140625)","(0.0, 0.0, 0.0, 0.0)"
230749151135,"(0.7049560546875, -0.69244384765625, -0.15350341796875, 0.00164794921875)","(1.0, -0.00018310546875, 6.103515625e-05, 0.00018310546875)"
230749162566,"(0.70501708984375, -0.6923828125, -0.15350341796875, 0.00164794921875)","(1.0, -0.00018310546875, 6.103515625e-05, 0.00018310546875)"
230749173486,"(0.70501708984375, -0.6923828125, -0.1534423828125, 0.0015869140625)","(1.0, -0.00018310546875, 6.103515625e-05, 0.0001220703125)"
230749182267,"(0.70501708984375, -0.6923828125, -0.1534423828125, 0.0015869140625)","(1.0, -0.00018310546875, 6.103515625e-05, 0.0001220703125)"
230749190922,"(0.70501708984375, -0.6923828125, -0.1534423828125, 0.0015869140625)","(1.0, -0.00018310546875, 6.103515625e-05, 6.103515625e-05)"
230749196350,"(0.70501708984375, -0.6923828125, -0.15338134765625, 0.00164794921875)","(0.785400390625, 0.21673583984375, 0.57977294921875, 0.0001220703125)"
230749202556,"(0.70501708984375, -0.6923828125, -0.15338134765625, 0.00164794921875)","(0.785400390625, 0.21673583984375, 0.57977294921875, 0.0001220703125)"
230749211148,"(0.70501708984375, -0.6923828125, -0.1533203125, 0.001708984375)","(0.785400390625, 0.21673583984375, 0.57977294921875, 0.0001220703125)"
230749218927,"(0.70501708984375, -0.6923828125, -0.1533203125, 0.00177001953125)","(0.785400390625, 0.216796875, 0.57977294921875, 6.103515625e-05)"
230749224182,"(0.70501708984375, -0.6923828125, -0.1533203125, 0.00177001953125)","(0.785400390625, 0.216796875, 0.57977294921875, 6.103515625e-05)"
230749232260,"(0.70501708984375, -0.6923828125, -0.15325927734375, 0.0018310546875)","(0.785400390625, 0.21673583984375, 0.57977294921875, 6.103515625e-05)"
230749240026,"(0.70501708984375, -0.69244384765625, -0.15325927734375, 0.00189208984375)","(0.785400390625, 0.21673583984375, 0.579833984375, 0.0001220703125)"
230749245239,"(0.70501708984375, -0.69244384765625, -0.15325927734375, 0.00189208984375)","(0.78533935546875, 0.216796875, 0.57989501953125, 6.103515625e-05)"
