scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-26.620935,4.814753,35.469048,-24.756052,3.0514135,36.68044,-22.52078,2.0124185,39.738102,-20.58467,0.45124888,41.506306,-18.999102,-0.746052,43.161343
1,-26.598257,4.8300977,35.46956,-24.731129,3.0729978,36.698177,-22.51013,2.0303895,39.7438,-20.579807,0.46105355,41.510204,-18.997221,-0.74326247,43.165783
2,-26.532206,4.8393373,35.444412,-24.671446,3.09044,36.71408,-22.47709,2.0434363,39.719696,-20.551697,0.46818203,41.52004,-18.978067,-0.7465741,43.19923
3,-26.495499,4.832852,35.423122,-24.636332,3.0958555,36.703236,-22.445782,2.0521157,39.733696,-20.534695,0.46995988,41.537907,-18.967648,-0.7475331,43.212147
4,-26.533833,4.845345,35.415745,-24.67595,3.086301,36.680058,-22.474724,2.0540357,39.706844,-20.571915,0.47512284,41.48837,-19.007359,-0.74076045,43.161522
5,-26.558365,4.783279,35.342533,-24.714314,3.0299296,36.56153,-22.50345,2.0044723,39.67634,-20.59345,0.4495384,41.454987,-19.035837,-0.77615166,43.140812
6,-26.553295,4.7535663,35.37297,-24.69399,2.9883473,36.606766,-22.488493,1.9748538,39.707775,-20.577227,0.42325184,41.469894,-19.011387,-0.80155194,43.14401
7,-26.528334,4.7712765,35.44995,-24.653402,3.0127184,36.719784,-22.419456,1.9816394,39.766163,-20.526062,0.42162237,41.563866,-18.948908,-0.80975986,43.205402
8,-26.524397,4.770772,35.433826,-24.64764,3.0132313,36.688267,-22.393967,1.9828137,39.730953,-20.478071,0.41608128,41.509953,-18.886877,-0.8172274,43.11828
9,-26.560806,4.758188,35.316708,-24.693426,2.9855247,36.520363,-22.411045,1.9417471,39.57538,-20.487164,0.3673725,41.330353,-18.897772,-0.8725428,42.95572
10,-26.510622,4.6266875,35.018642,-24.657661,2.8683777,36.241314,-22.41496,1.8128495,39.29166,-20.504492,0.23202711,41.070076,-18.929863,-1.0185308,42.69317
11,-26.462486,4.5129333,34.75333,-24.621674,2.7249107,36.0009,-22.397348,1.6565511,39.062527,-20.511475,0.058248244,40.880516,-18.9752,-1.2110614,42.499615
12,-26.4061,4.500776,34.679222,-24.58279,2.6924486,35.903595,-22.397186,1.6045173,38.986946,-20.546751,-0.0248832,40.77684,-19.040045,-1.309835,42.4291
13,-26.41381,4.6431737,34.7906,-24.599728,2.8135936,36.06721,-22.467505,1.6821783,39.09195,-20.612392,0.036859527,40.912266,-19.131504,-1.2859132,42.544426
14,-26.531384,4.807844,35.058308,-24.71423,2.9838057,36.324886,-22.535944,1.8455217,39.37652,-20.721268,0.1850395,41.12107,-19.234703,-1.1589787,42.818504
15,-26.584263,5.0123224,35.349762,-24.768618,3.188913,36.539635,-22.586765,2.0355895,39.597736,-20.7689,0.35938707,41.403862,-19.2647,-0.9565631,42.992847
16,-26.513815,5.1041374,35.131424,-24.672266,3.3070323,36.36649,-21.125334,-0.98129386,36.678856,-20.633675,0.55671996,41.178856,-19.134638,-0.7504964,42.84138
17,-26.347181,5.4617023,35.045326,-24.529928,3.616989,36.185616,-22.383696,2.4497669,39.266224,-20.607952,0.76473284,41.05352,-19.181189,-0.61793315,42.74716
