timestamp,marker
164728510316,0
164728520420,0
164728520726,0
164728531131,0
164728531415,0
164728541506,0
164728541670,0
164728553116,0
164728553272,0
164728563363,0
164728563520,0
164728573873,0
164728574059,0
164728584154,0
164728584300,0
164728594696,0
164728594875,0
164728604985,0
164728605197,0
164728615443,0
164728615975,0
164728625660,0
164728626142,0
164728635839,0
164728636287,0
164728646012,0
164728646435,0
164728656172,0
164728656579,0
164728666553,0
164728666682,0
164728676763,0
164728676851,0
164728687010,0
164728687148,0
164728697228,0
164728697314,0
164728707824,0
164728707915,0
164728718003,0
164728718134,0
164728728212,0
164728728310,0
164728738406,0
164728738523,0
164728748599,0
164728748689,0
164728758806,0
164728758928,0
164728769010,0
164728769121,0
164728779201,0
164728779298,0
164728789459,0
164728789558,0
164728799634,0
164728799719,0
164728810049,0
164728810278,0
164728820358,0
164728820557,0
164728830729,0
164728830842,0
164728840930,0
164728841037,0
164728851113,0
164728851217,0
164728861308,0
164728861384,0
164728871460,0
164728871545,0
164728881618,0
164728881691,0
164728891767,0
164728891850,0
164728902165,0
164728902320,0
164728912402,0
164728912492,0
164728922572,0
164728922692,0
164728932854,0
164728932943,0
164728943027,0
164728943135,0
164728953222,0
164728953339,0
164728963412,0
164728963497,0
164728973692,0
164728973817,0
164728983903,0
164728984003,0
164728994079,0
164728994176,0
164729004259,0
164729004360,0
164729014435,0
164729014523,0
164729024598,0
164729024685,0
164729034762,0
164729034855,0
164729044958,0
164729045173,0
164729055423,0
164729055504,0
164729065582,0
164729065817,0
164729075971,0
164729076071,0
164729086186,0
164729086580,0
164729096411,0
164729096723,0
164729106625,0
164729107032,0
164729117045,0
164729117144,0
164729127290,1
164729127680,0
164729137721,0
164729137957,0
164729148098,0
164729148273,0
164729158599,0
164729158726,0
164729168852,0
164729168984,0
164729179083,0
164729179541,0
164729189725,0
164729190008,0
164729200125,0
164729200320,0
164729210400,0
164729210496,0
164729220566,0
164729220634,0
164729230786,0
164729230965,0
164729241035,0
164729241097,0
164729251162,0
164729251297,0
164729261361,0
164729261413,0
164729271477,0
164729271531,0
164729281601,0
