scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1024.0858,1189.2896,0.060421064,98.628746,1168.4034,0.068623096,173.05635,883.2609,0.04310764,1022.01874,1188.1534,0.03675825,1026.5209,1188.0248,0.030223453
1,1025.9341,1188.3488,0.060350314,100.87959,1166.9738,0.09481836,97.23612,1171.46,0.03249297,104.01633,1167.894,0.07014762,103.68316,1156.6011,0.03326633
2,1025.9644,1188.3701,0.05953643,101.44644,1167.2843,0.10994408,1857.0641,391.5876,0.03980474,105.05693,1168.4235,0.067786075,104.28748,1156.8829,0.04621589
3,1023.84686,1189.3853,0.063855864,101.02641,1167.5483,0.08461032,1857.1827,391.4829,0.04024212,104.97256,1168.2686,0.055125143,1026.1039,1188.0327,0.04778598
4,1025.9242,1188.2816,0.060251668,101.85522,1167.4434,0.08634725,1857.1799,391.52472,0.03519595,105.46447,1168.2881,0.052345186,104.144356,1155.9465,0.030706532
5,1023.8301,1189.3811,0.06495431,104.7534,1166.998,0.05972013,1022.0254,1188.4706,0.03658983,1012.8342,1193.788,0.038252324,1026.1053,1188.0973,0.044020265
6,1025.7947,1188.4149,0.057397295,101.17644,1167.1843,0.08778843,96.8478,1171.2578,0.03408088,104.919754,1167.8633,0.04702693,103.70247,1155.903,0.033244334
7,1023.9459,1189.3939,0.05613994,105.10866,1166.7603,0.07624476,1022.1414,1188.5005,0.039347578,218.7397,1185.5643,0.039774295,1026.095,1188.0955,0.046401154
8,1024.0049,1189.3739,0.0539334,107.24416,1165.1532,0.05289744,1021.9735,1188.4626,0.035656687,1012.3841,1193.9946,0.033812165,1026.2731,1188.097,0.04007324
9,1026.0153,1188.5121,0.04805054,97.60928,1168.0806,0.08270578,1022.05426,1188.474,0.03765316,103.05394,1167.9495,0.039926134,1026.4338,1188.1566,0.05140298
10,1024.1075,1189.3729,0.050097,206.55287,1191.984,0.06031392,1022.0826,1188.4847,0.03828002,218.6897,1185.127,0.041317064,1026.4065,1188.0812,0.049437195
11,225.1448,1187.5602,0.04718113,208.52322,1191.507,0.06226579,1021.9844,1188.5101,0.03759239,219.67609,1185.3187,0.05858632,1026.3455,1188.1447,0.048242148
12,1024.1233,1189.3784,0.048716534,106.138435,1165.3525,0.049895704,1022.03033,1188.4651,0.035832286,106.37795,1167.1414,0.051111642,1026.424,1188.1261,0.04622741
13,1024.1821,1189.3483,0.048309807,209.21802,1191.606,0.05802041,1022.0527,1188.4316,0.0352323,107.073265,1167.3164,0.04551586,1026.4019,1188.0837,0.042481422
14,1024.1578,1189.384,0.04613777,107.09213,1165.53,0.053003266,95.92822,1172.3364,0.033574436,107.21229,1167.3529,0.04979577,1026.4185,1188.1372,0.0423057
15,1026.2821,1188.4862,0.04381743,107.342125,1165.6003,0.05529054,173.00822,883.0353,0.0367011,107.43394,1167.4498,0.046205837,1026.6984,1188.0494,0.029843232
16,225.13196,1186.4218,0.03869772,98.49389,1168.1058,0.10482113,94.41876,1172.5087,0.03217819,104.007195,1168.311,0.06355431,103.72765,1157.2112,0.05829462
