scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,956.7541,464.87927,0.64861566,898.5499,324.406,0.9007779,922.2786,186.84709,0.78788805,943.68396,12.961183,0.94531816,899.02454,323.92392,0.13041583
1,956.5131,464.85306,0.6875466,898.2187,324.53644,0.87675655,921.9855,187.07932,0.81174636,943.2073,13.068302,0.9608729,898.61346,324.08786,0.124033034
2,955.8393,464.59683,0.6738357,897.89874,324.24426,0.88383424,921.9334,186.85078,0.82241464,943.0937,13.06438,0.95853436,898.34515,323.71082,0.13539328
3,956.0089,464.40915,0.65909135,898.25037,323.50604,0.9247681,921.81525,186.62875,0.8216505,943.66486,12.699947,0.93684804,898.786,322.80624,0.1479838
4,956.06415,464.30185,0.64784646,897.8412,323.57867,0.9177933,921.72644,186.45676,0.80776507,943.35077,12.544425,0.96132433,898.4042,322.86447,0.13692929
5,955.5976,464.50827,0.6739295,897.60846,323.56482,0.8930372,921.78143,186.39314,0.8087876,943.47815,12.709294,0.9579781,898.10266,322.97568,0.15003645
6,955.6045,464.5219,0.6776332,897.7317,323.75067,0.9170454,921.9774,186.59071,0.8023405,944.21857,12.711662,0.92199284,898.2861,323.1437,0.13820964
7,957.0539,465.276,0.65597403,898.6423,324.29095,0.9115586,922.38727,186.8197,0.7968624,943.4679,12.893096,0.97580993,899.1187,323.8379,0.12910688
8,955.62646,465.01678,0.6732323,897.43243,324.20956,0.8730681,921.9932,186.9465,0.8040784,943.4051,12.927237,0.96598804,897.89044,323.71793,0.13159446
9,955.0714,465.40912,0.6544593,897.28955,324.40186,0.8625162,921.9827,187.24786,0.80178255,943.2758,13.125875,0.9532409,897.6964,323.9972,0.13722257
10,956.1722,465.29623,0.6751877,898.22894,324.20898,0.9130454,922.66815,186.55556,0.789168,944.3975,13.045189,0.9494035,898.75476,323.72156,0.13510506
11,956.48883,465.48804,0.65308976,898.7363,324.56357,0.9088771,922.6472,186.88586,0.7922589,944.3732,13.289643,0.9182362,899.1622,324.06244,0.13615415
12,956.27264,465.60355,0.6513452,898.63416,324.507,0.90923566,922.5338,186.83101,0.7919158,944.35315,13.29104,0.9169892,899.0687,324.05948,0.13014206
13,956.2974,465.0687,0.6477997,898.5741,323.9623,0.909033,922.84875,186.86905,0.7850326,944.74286,13.150495,0.89716107,899.06274,323.5108,0.13701147
14,957.3561,465.33984,0.6320698,899.4801,324.21005,0.9240389,923.1028,187.23198,0.79618603,945.46045,13.16043,0.84975785,900.1511,324.51505,0.14206447
15,957.4655,464.74246,0.6189423,899.6817,323.70038,0.9347288,923.1688,186.88223,0.7972568,945.58014,12.838592,0.84819126,900.34064,323.98157,0.12865622
16,957.469,465.07428,0.6284413,899.3807,324.08957,0.91970074,922.98566,187.03816,0.78902996,945.1,13.178113,0.87369186,900.0549,324.41275,0.15222836
17,956.6301,464.54517,0.6116313,899.2494,323.7339,0.91846305,922.6912,186.48634,0.7946597,945.4371,13.013058,0.8087517,899.9161,324.03613,0.131677
