scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,918.7248,790.43616,0.91721785,894.3147,637.9523,0.68068165,902.06836,479.0489,0.75582606,896.6115,329.1352,0.62091386,891.57184,98.795906,0.7379012
1,918.88257,790.1301,0.89180577,894.2381,637.50354,0.7175216,902.10144,478.56772,0.7264422,897.1409,328.8214,0.63659483,891.457,97.94398,0.72034544
2,918.82825,790.0335,0.9021437,894.258,637.38477,0.7258633,902.0928,478.6202,0.7186139,897.12396,328.8683,0.64459646,891.45233,97.93221,0.7180293
3,918.8563,790.02893,0.8940113,894.19385,637.80334,0.71499205,901.9348,478.99756,0.6873457,897.05115,329.1582,0.64589834,891.4405,98.394615,0.7030095
4,918.5678,789.568,0.8405592,894.1874,637.4027,0.72015834,901.90344,478.8495,0.718574,897.0279,328.83618,0.6270708,891.13055,98.141136,0.70965594
5,918.4171,789.63434,0.8851714,893.9929,637.468,0.70679116,901.90234,479.0505,0.7112673,896.84357,328.73633,0.641112,891.2333,98.04872,0.7189502
6,918.33453,789.6605,0.9112569,893.77686,637.3615,0.7813242,901.819,479.3686,0.7034872,896.52405,329.36304,0.6309627,890.95337,98.97413,0.71683604
7,918.448,789.9381,0.93145347,893.70935,637.3407,0.7481591,901.63055,479.28513,0.69192976,896.42346,329.269,0.6672576,890.9814,98.32808,0.7210829
8,918.4396,790.10345,0.9168962,893.684,637.28796,0.72855824,901.71704,479.11856,0.69579345,896.18835,329.26562,0.67556727,890.9901,98.304756,0.72095287
9,918.23114,790.1847,0.9050185,893.6311,637.34094,0.739888,901.7737,479.1194,0.6696972,896.26056,329.20438,0.6919687,890.9521,98.91033,0.7101417
10,918.04266,790.31177,0.88050544,893.64276,637.4014,0.7528835,901.79016,479.2185,0.68651295,895.84656,329.32864,0.7046614,890.7886,98.706985,0.6989151
11,918.03973,790.32104,0.9124456,893.7309,637.481,0.75347775,901.8675,479.76566,0.6848048,895.866,329.3139,0.6492929,890.6911,98.828995,0.6979659
12,918.1098,790.27985,0.9167098,893.75226,637.5925,0.74737495,901.78284,479.76123,0.7157391,896.1141,329.30698,0.6593701,890.6216,99.06533,0.69199246
13,918.21796,790.2878,0.91103363,893.7044,637.55066,0.73398864,901.7199,479.70157,0.704806,896.18726,329.17557,0.6724868,890.4975,98.94603,0.6928195
14,918.2493,790.3098,0.9129088,893.6955,637.5672,0.7295332,901.6489,479.20828,0.69482493,896.10315,329.19852,0.6760023,890.42676,98.84607,0.69396067
15,918.2611,790.28204,0.9052716,893.6808,637.547,0.7247766,901.75354,479.59683,0.7033131,896.0267,329.29453,0.6956837,890.3818,98.83986,0.70536757
16,918.36743,790.152,0.8957305,893.64307,637.5335,0.72502124,901.7335,479.7005,0.71086794,896.08466,329.19955,0.65857315,890.6166,98.57726,0.7046385
17,918.29913,789.9415,0.90428615,893.6213,637.5718,0.7351208,901.7446,479.2427,0.6899927,896.0525,329.18356,0.67713803,890.3127,98.83601,0.7080613
