scorer,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,941.79834,753.81555,0.43030187,904.2877,530.2565,0.71930534,868.94885,377.31628,0.7401662,830.5362,261.55377,0.8691909,790.3515,125.41017,0.65272903
1,941.5946,753.945,0.46236736,904.13556,530.2952,0.71919185,868.9589,377.2075,0.731354,830.51874,261.4698,0.871792,790.3702,125.23573,0.62908125
2,931.524,672.90656,0.53200006,903.7687,529.9741,0.72435325,868.9278,377.29382,0.73352057,830.6078,261.4759,0.86180097,790.43207,125.13199,0.6230183
3,931.5144,672.85474,0.5265245,903.7724,529.969,0.7231633,868.978,377.2994,0.73258656,830.4404,261.42157,0.86727303,790.4363,125.09008,0.60766053
4,931.60406,672.8982,0.5250985,903.76013,529.89417,0.7232696,868.7292,377.39423,0.7327277,830.53284,261.53424,0.864249,790.60345,125.121086,0.61977464
5,931.5704,672.7644,0.4979637,903.7696,530.2605,0.7123813,868.76184,377.3505,0.71853125,830.7219,261.64127,0.86372364,790.453,125.250145,0.5886934
6,931.6773,672.8354,0.51072353,903.74036,530.29706,0.7161066,868.8647,377.28915,0.7237861,830.83466,261.75986,0.86507875,790.48553,125.145546,0.5844122
7,931.72064,672.80316,0.48920834,903.77734,530.2941,0.71722275,868.8755,377.31827,0.7321475,830.868,261.76758,0.8623801,790.4459,125.279236,0.5952696
8,932.0206,673.00244,0.5380662,903.6913,529.85913,0.7121684,868.855,377.31802,0.7300904,830.8518,261.78326,0.8695596,790.4298,125.407265,0.60136884
9,931.8896,673.1055,0.5652853,903.95526,530.26245,0.7158338,869.22644,377.4935,0.723243,830.80035,261.80017,0.8759005,790.4963,125.40568,0.5983578
10,931.90894,673.1123,0.54498446,903.66736,529.8812,0.71645266,869.0887,377.4146,0.71307737,830.7555,261.8112,0.8799312,790.53674,125.3279,0.5966601
11,931.8218,673.103,0.54687303,903.6706,529.8589,0.7136821,868.8987,377.39313,0.710281,830.729,261.8681,0.88191855,790.5061,125.35238,0.60392576
12,931.8931,673.218,0.52695686,903.66614,529.86725,0.71407646,869.26416,377.3935,0.7000586,830.57996,261.85812,0.88551646,790.5059,125.296295,0.6018516
13,931.96857,673.1138,0.5355611,903.5831,529.92633,0.71188915,869.1898,377.41745,0.7004393,830.72095,261.7788,0.8746497,790.3383,125.37431,0.6022087
14,932.0623,673.05035,0.5255679,903.6004,529.9442,0.7147149,869.20325,377.3994,0.6965221,830.82227,261.81516,0.86460173,790.20807,125.37149,0.5956238
15,932.10895,673.0198,0.52066576,903.5775,529.94684,0.7292778,869.13074,377.36633,0.6964415,830.78235,261.8388,0.868622,790.2896,125.35076,0.59616256
16,932.2601,672.92725,0.52609265,903.63165,530.00525,0.7308817,869.1032,377.41714,0.6912856,830.79065,261.84204,0.8678173,790.4976,125.25559,0.59356725
17,941.6459,753.80804,0.5533083,903.6342,529.779,0.7210188,868.7635,377.48657,0.7039659,830.6373,261.87097,0.8966478,790.39966,125.47912,0.6086342
