scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-27.511831,6.922512,33.167057,-25.809381,5.103313,34.557827,-24.176966,3.3779905,37.454044,-22.921873,1.3493289,39.272,-21.352648,-0.15114428,41.115707
1,-27.510128,6.922049,33.164463,-25.807861,5.1058025,34.557686,-24.177092,3.3778214,37.454853,-22.921795,1.3497336,39.27513,-21.35233,-0.15126687,41.11565
2,-27.516834,6.917524,33.168575,-25.81523,5.098416,34.559387,-24.179642,3.3739648,37.451424,-22.924381,1.3457408,39.27223,-21.3536,-0.15629049,41.113205
3,-27.52094,6.907508,33.179214,-25.82052,5.089783,34.549927,-24.18202,3.3696618,37.448734,-22.926596,1.3406479,39.271957,-21.355358,-0.16314739,41.113514
4,-27.526155,6.903109,33.18541,-25.82353,5.0811477,34.543686,-24.183207,3.3649445,37.44957,-22.932665,1.3360747,39.277786,-21.355066,-0.16550079,41.113083
5,-27.526606,6.8989887,33.186333,-25.82807,5.0737557,34.539818,-24.184042,3.3604944,37.44465,-22.93411,1.331459,39.27553,-21.359812,-0.17135085,41.117992
6,-27.527157,6.895327,33.186337,-25.832003,5.0680265,34.538055,-24.188818,3.3524368,37.445526,-22.93555,1.3275921,39.274464,-21.3565,-0.17255504,41.113014
7,-27.533892,6.885002,33.159824,-25.83415,5.061556,34.533363,-24.198551,3.344843,37.447536,-22.93764,1.3210458,39.275055,-21.360086,-0.17843543,41.121906
8,-27.534727,6.868625,33.15433,-25.842564,5.0493245,34.528015,-24.203037,3.3368564,37.448215,-22.943075,1.3135957,39.278774,-21.36068,-0.18194608,41.123577
9,-27.53459,6.856126,33.142845,-25.844656,5.041684,34.522537,-24.205862,3.3306143,37.44097,-22.945059,1.3083099,39.275536,-21.356264,-0.18516394,41.111366
10,-27.54227,6.845105,33.137062,-25.846487,5.0365496,34.51716,-24.21166,3.3325956,37.428364,-22.948229,1.3031855,39.270145,-21.365294,-0.18507405,41.10942
11,-27.544962,6.8390512,33.125854,-25.853323,5.0326476,34.520737,-24.214348,3.329135,37.4177,-22.949772,1.301884,39.264263,-21.36925,-0.19103298,41.104454
12,-27.548153,6.8329663,33.114014,-25.853216,5.0253544,34.51539,-24.218632,3.3230758,37.41568,-22.953373,1.2933385,39.261623,-21.369417,-0.19379869,41.11019
13,-27.550264,6.8255877,33.115326,-25.852295,5.0198154,34.517056,-24.217628,3.3191547,37.415165,-22.952393,1.2880617,39.260414,-21.367952,-0.19980514,41.114162
14,-27.552448,6.8211894,33.119133,-25.852657,5.0169435,34.517838,-24.215523,3.3153267,37.416325,-22.951885,1.2839885,39.260277,-21.365158,-0.2040438,41.12214
15,-27.55036,6.8130784,33.12725,-25.854189,5.0106325,34.51541,-24.212885,3.3053422,37.407772,-22.953465,1.2780886,39.26264,-21.36576,-0.20874287,41.121437
16,-27.557934,6.801343,33.110996,-25.85994,4.9970665,34.51796,-24.22039,3.2970538,37.407444,-22.955908,1.2681112,39.258324,-21.365784,-0.21364352,41.124733
17,-27.562693,6.78693,33.10747,-25.865654,4.988845,34.51323,-24.219646,3.2882452,37.41161,-22.956446,1.2621231,39.258286,-21.36116,-0.21674357,41.10611
