timestamp,marker
201735962485,0
201735972749,0
201735973015,0
201735983118,0
201735983383,0
201735993492,0
201735993760,0
201736005595,0
201736006719,0
201736017027,0
201736017883,0
201736027954,0
201736028411,0
201736038097,0
201736038518,0
201736048242,0
201736048621,0
201736058428,0
201736059206,0
201736068640,0
201736069321,0
201736078772,0
201736079576,0
201736088895,0
201736089701,0
201736099011,0
201736099809,0
201736109128,0
201736109916,0
201736119258,0
201736120028,0
201736129385,0
201736130353,0
201736139566,0
201736140497,0
201736149726,0
201736150600,0
201736159845,0
201736160700,0
201736169969,0
201736170803,0
201736180106,0
201736180912,0
201736190249,0
201736191025,0
201736200377,0
201736201164,0
201736210499,0
201736211295,0
201736220626,0
201736221395,0
201736230745,0
201736231505,0
201736240868,0
201736241607,0
201736250998,0
201736251749,0
201736261119,0
201736261921,0
201736271236,0
201736272078,0
201736281349,0
201736282208,0
201736291470,0
201736292315,0
201736301642,0
201736302430,0
201736311784,0
201736312542,0
201736321902,0
201736322651,0
201736332038,0
201736332809,0
201736342317,0
201736342916,0
201736352433,0
201736353021,0
201736362554,0
201736363134,0
201736372679,0
201736373394,0
201736382820,0
201736383525,0
201736392935,0
201736393636,0
201736403068,0
201736403744,0
201736413457,0
201736413847,0
201736423588,0
201736424020,0
201736433707,0
201736434126,0
201736443835,0
201736444229,0
201736454059,0
201736454432,0
201736464183,0
201736464537,0
201736474470,0
201736474640,0
201736484655,0
201736484706,0
201736494828,0
201736494903,0
201736504973,0
201736505036,0
201736515101,0
201736515157,0
201736525224,0
201736525286,0
201736535351,0
201736535405,0
201736545473,0
201736545532,0
201736555597,0
201736555714,0
201736565783,0
201736565853,0
201736575920,0
201736575973,0
201736586037,0
201736586090,0
201736596157,0
201736596213,0
201736606280,0
201736606336,0
201736616460,0
201736616534,0
201736626601,0
201736626649,0
201736636716,0
201736636771,0
201736646872,0
201736646931,0
201736656997,0
201736657052,0
201736667118,0
201736667180,0
201736677245,0
201736677308,0
201736687377,0
201736687452,0
201736697520,0
201736697627,0
201736707693,0
201736707748,0
201736717816,0
201736717875,0
201736728348,0
201736728443,0
201736738915,0
201736739038,0
201736749120,0
201736749217,0
201736759311,0
201736759441,0
201736769616,0
201736769708,0
201736779787,0
201736779882,0
201736789980,0
201736790120,0
201736800201,0
201736800305,0
201736810480,0
201736810618,0
201736820856,0
201736820957,0
201736831043,0
201736831150,0
201736841227,0
201736841320,0
201736851397,0
201736851475,0
201736861550,0
201736861632,0
201736871709,0
201736871785,0
201736882090,0
201736882181,0
201736892260,0
201736892356,0
201736902495,0
201736902612,0
201736912842,0
201736912960,0
201736923201,0
201736923284,0
201736933366,0
201736933473,0
201736943556,0
201736943667,0
201736953748,0
201736953854,0
201736963938,0
201736964031,0
201736974151,0
201736974283,0
201736984368,0
201736984483,0
201736994563,0
201736994684,0
201737004988,0
201737005079,0
201737015191,0
201737015294,0
201737025373,0
201737025524,0
201737035600,0
201737035688,0
201737045793,0
201737045905,0
201737055983,0
201737056068,0
201737066141,0
201737066219,0
201737076293,0
201737076385,0
201737086462,0
201737086556,0
201737096697,0
201737096792,0
201737106871,0
201737106965,0
201737117049,0
201737117157,0
201737127238,0
201737127329,0
201737137442,0
201737137532,0
201737147608,0
201737147684,0
201737157778,0
201737157862,0
201737167950,0
201737168102,0
201737178180,0
201737178266,0
201737188411,0
201737188519,0
201737198601,0
201737198690,0
201737208764,0
201737208845,0
201737218924,0
201737219016,0
201737229088,0
201737229169,0
201737239344,0
201737239453,0
201737249532,0
201737249624,0
201737259700,0
201737259807,0
201737269887,0
201737269974,0
201737280053,0
201737280137,0
201737290212,0
201737290300,0
201737300376,0
201737300465,0
201737310552,0
201737310662,0
201737320738,0
201737320835,0
201737330908,0
201737330985,0
201737341062,0
201737341152,0
201737351227,0
201737351322,0
201737361397,0
201737361479,0
201737371553,0
201737371629,0
201737381784,0
201737381899,0
201737391976,0
201737392099,0
201737402172,0
201737402295,0
201737412368,0
201737412459,0
201737422535,0
201737422628,0
201737432710,0
201737432832,0
201737442915,0
201737443016,0
201737453295,0
201737453398,0
201737463479,0
201737463579,0
201737473653,0
201737473737,0
201737483816,0
201737483921,0
201737494001,0
201737494100,0
201737504479,0
201737504566,0
201737514648,0
201737514797,0
201737524911,0
201737525022,0
201737535127,0
201737535238,0
201737545347,0
201737545463,0
201737555603,0
201737556022,0
201737565825,0
201737566178,0
201737576042,0
201737576330,0
201737586242,0
201737586486,0
201737596492,0
201737596638,0
201737606721,0
201737606848,0
201737616932,0
